name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,new_data_scaled,6,2,10,0.1,2,0.5217334470900029,0.6081739779879733,1.1299074250779761
DEC,new_data_scaled,6,2,10,0.2,2,0.49562925525948426,0.6361892891391974,1.1318185443986817
DEC,new_data_scaled,6,2,10,0.3,2,0.5003443431717868,0.6438544812474456,1.1441988244192323
DEC,new_data_scaled,6,2,10,0.4,2,0.48306060409294677,0.6359474304028345,1.1190080344957813
DEC,new_data_scaled,6,2,10,0.5,2,0.49055565830469333,0.6332254773277735,1.1237811356324667
DEC,new_data_scaled,6,2,10,0.6,2,0.5104519474527157,0.6431481016215046,1.1536000490742202
DEC,new_data_scaled,6,2,10,0.7,2,0.4996499991758672,0.6371353495210667,1.136785348696934
DEC,new_data_scaled,6,2,10,0.8,2,0.471963730158129,0.6155734501537531,1.087537180311882
DEC,new_data_scaled,6,2,10,0.9,2,0.4567190307338413,0.6055577000258624,1.0622767307597036
DEC,new_data_scaled,6,2,10,1,2,0.4793369097945638,0.615176552371507,1.0945134621660708
