name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,9,2,10,0.001,-0.006940217610198684,0.026184187522897345,0.01924396991269866
SpectACl,new_data_scaled,9,2,10,0.002,-0.008700544109380688,0.04447907963378469,0.035778535524404
SpectACl,new_data_scaled,9,2,10,0.003,-0.015041164709940729,0.11174555783588108,0.09670439312594035
SpectACl,new_data_scaled,9,2,10,0.004,-0.009359136976093975,0.1604084024391541,0.15104926546306013
SpectACl,new_data_scaled,9,2,10,0.005,-0.007463475086200362,0.21454444173770015,0.2070809666514998
SpectACl,new_data_scaled,9,2,10,0.006,0.00844409762732861,0.27131439296514276,0.2797584905924714
SpectACl,new_data_scaled,9,2,10,0.007,0.017461721800303094,0.31888399879359386,0.33634572059389695
SpectACl,new_data_scaled,9,2,10,0.008,0.004719485425310697,0.3072055239011414,0.3119250093264521
SpectACl,new_data_scaled,9,2,10,0.009,0.03318174014574405,0.36895249984434353,0.40213423999008757
SpectACl,new_data_scaled,9,2,10,0.01,0.03641230120831686,0.3969963340392804,0.43340863524759726
SpectACl,new_data_scaled,9,2,10,0.02,0.23611438154754572,0.6169504831370591,0.8530648646846049
SpectACl,new_data_scaled,9,2,10,0.03,0.522023948053028,0.7839033952904845,1.3059273433435123
SpectACl,new_data_scaled,9,2,10,0.04,0.7872583641034008,0.8766912772448173,1.6639496413482182
SpectACl,new_data_scaled,9,2,10,0.05,0.7277201326628283,0.8483310452336364,1.5760511778964648
SpectACl,new_data_scaled,9,2,10,0.06,0.7949672886131411,0.8673541482443382,1.6623214368574795
SpectACl,new_data_scaled,9,2,10,0.07,0.7773300290199485,0.8521381746843064,1.629468203704255
SpectACl,new_data_scaled,9,2,10,0.08,0.7455843799262266,0.822986579302512,1.5685709592287385
SpectACl,new_data_scaled,9,2,10,0.09,0.7327613810397136,0.8142193102415216,1.5469806912812352
SpectACl,new_data_scaled,9,2,10,0.1,0.6739816403219386,0.7742520447146897,1.4482336850366284
SpectACl,new_data_scaled,9,2,10,0.12,0.5962755870288408,0.7448528387250526,1.3411284257538933
SpectACl,new_data_scaled,9,2,10,0.15,0.6713019933995557,0.7463022103100988,1.4176042037096543
SpectACl,new_data_scaled,9,2,10,0.2,0.45537808667126345,0.664700815283989,1.1200789019552526
SpectACl,new_data_scaled,9,2,10,0.25,0.49852018995701947,0.6554241280683426,1.1539443180253621
SpectACl,new_data_scaled,9,2,10,0.3,0.4867022149320256,0.665552898226553,1.1522551131585785
SpectACl,new_data_scaled,9,2,10,0.4,0.26600511776736385,0.5019800885947471,0.7679852063621109
SpectACl,new_data_scaled,9,2,10,0.5,0.4644881014355558,0.6354482907423877,1.0999363921779435
