name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,low_data,2,2,10,10,0.5,500,0.3750272819605711,0.47560231675857456,0.8506295987191457
SCAR,low_data,2,2,10,10,0.5,1000,0.35758904690032267,0.5050246062823178,0.8626136531826405
SCAR,low_data,2,2,10,10,0.5,2000,0.2673784524610265,0.4153846520387644,0.6827631044997908
SCAR,low_data,2,2,10,10,0.5,2500,0.22435750271554697,0.3870498220770918,0.6114073247926388
SCAR,low_data,2,2,10,10,0.5,3000,0.31048632867552334,0.5009520021813308,0.8114383308568542
SCAR,low_data,2,2,10,10,0.5,4000,0.25776884469040945,0.45498897292556945,0.7127578176159789
SCAR,low_data,2,2,10,10,0.5,5000,0.1950904886582456,0.3964560037279039,0.5915464923861495
SCAR,low_data,2,2,10,10,0.6,500,0.3022717005943005,0.4874312967735419,0.7897029973678424
SCAR,low_data,2,2,10,10,0.6,1000,0.33978625223353737,0.5161769358036477,0.855963188037185
SCAR,low_data,2,2,10,10,0.6,2000,0.38427414558911077,0.5001995295658046,0.8844736751549154
SCAR,low_data,2,2,10,10,0.6,2500,0.3302253909842277,0.4821352934025515,0.8123606843867792
SCAR,low_data,2,2,10,10,0.6,3000,0.3917806144359195,0.5091186241968252,0.9008992386327447
SCAR,low_data,2,2,10,10,0.6,4000,0.14478097079377233,0.28740905920829524,0.43219003000206757
SCAR,low_data,2,2,10,10,0.6,5000,0.1764186092064541,0.3275013379419701,0.5039199471484243
SCAR,low_data,2,2,10,10,0.7,500,0.5556885980607772,0.6553139073872979,1.211002505448075
SCAR,low_data,2,2,10,10,0.7,1000,0.28699029675924165,0.49575245436802756,0.7827427511272692
SCAR,low_data,2,2,10,10,0.7,2000,0.23973093249446004,0.4304090000236625,0.6701399325181225
SCAR,low_data,2,2,10,10,0.7,2500,0.22453790762213058,0.42066273459826814,0.6452006422203987
SCAR,low_data,2,2,10,10,0.7,3000,0.19892041695778254,0.3987394433801464,0.597659860337929
SCAR,low_data,2,2,10,10,0.7,4000,0.17490178408559776,0.3221954176605489,0.49709720174614663
SCAR,low_data,2,2,10,10,0.7,5000,0.23386964634638643,0.38872176692057553,0.622591413266962
SCAR,low_data,2,2,10,10,0.8,500,0.4718802771629827,0.688213998441732,1.1600942756047148
SCAR,low_data,2,2,10,10,0.8,1000,0.4417229231901022,0.6437717998618151,1.0854947230519172
SCAR,low_data,2,2,10,10,0.8,2000,0.15364433763365112,0.32341694940484994,0.47706128703850104
SCAR,low_data,2,2,10,10,0.8,2500,0.3548156428150357,0.5031569844915618,0.8579726273065975
SCAR,low_data,2,2,10,10,0.8,3000,0.40567034565786636,0.537544591201896,0.9432149368597624
SCAR,low_data,2,2,10,10,0.8,4000,0.3293058481087732,0.5011866904466814,0.8304925385554547
SCAR,low_data,2,2,10,10,0.8,5000,0.4496608938153054,0.5272528777060579,0.9769137715213633
SCAR,low_data,2,2,10,10,0.9,500,0.3952367095602333,0.6356022067974396,1.030838916357673
SCAR,low_data,2,2,10,10,0.9,1000,0.34729265774487517,0.5781387872797904,0.9254314450246656
SCAR,low_data,2,2,10,10,0.9,2000,0.3534584592265556,0.5498936116040761,0.9033520708306317
SCAR,low_data,2,2,10,10,0.9,2500,0.3192558530826294,0.5120224454475266,0.831278298530156
SCAR,low_data,2,2,10,10,0.9,3000,0.3476655800323506,0.5409990566276777,0.8886646366600283
SCAR,low_data,2,2,10,10,0.9,4000,0.31428224315350145,0.4797577056661387,0.7940399488196401
SCAR,low_data,2,2,10,10,0.9,5000,0.3752845542784558,0.5894143483431584,0.9646989026216142
SCAR,low_data,2,2,10,15,0.5,500,0.4366344934414092,0.5893402899198082,1.0259747833612174
SCAR,low_data,2,2,10,15,0.5,1000,0.2849860557875905,0.49167227799013674,0.7766583337777273
SCAR,low_data,2,2,10,15,0.5,2000,0.48126254749446173,0.5333977373959674,1.0146602848904291
SCAR,low_data,2,2,10,15,0.5,2500,0.4598640976814143,0.5548109059920825,1.0146750036734968
SCAR,low_data,2,2,10,15,0.5,3000,0.45914052720989174,0.5515952471015513,1.010735774311443
SCAR,low_data,2,2,10,15,0.5,4000,0.481039286280686,0.585716109395449,1.066755395676135
SCAR,low_data,2,2,10,15,0.5,5000,0.3857233595185498,0.5340139587913906,0.9197373183099404
SCAR,low_data,2,2,10,15,0.6,500,0.47671427574848624,0.6643660718001192,1.1410803475486055
SCAR,low_data,2,2,10,15,0.6,1000,0.5782578333200523,0.7237971211825069,1.3020549545025593
SCAR,low_data,2,2,10,15,0.6,2000,0.5178855594307323,0.6588530814256385,1.176738640856371
SCAR,low_data,2,2,10,15,0.6,2500,0.380463576532757,0.5730400576257086,0.9535036341584656
SCAR,low_data,2,2,10,15,0.6,3000,0.5727451442328061,0.6503161804432603,1.2230613246760664
SCAR,low_data,2,2,10,15,0.6,4000,0.3589178313344658,0.5650413571708154,0.9239591885052811
SCAR,low_data,2,2,10,15,0.6,5000,0.22486822449875113,0.44257791979270006,0.6674461442914512
SCAR,low_data,2,2,10,15,0.7,500,0.5006825292785722,0.6991669268160907,1.1998494560946629
SCAR,low_data,2,2,10,15,0.7,1000,0.5188662922271371,0.6952260364611834,1.2140923286883205
SCAR,low_data,2,2,10,15,0.7,2000,0.37895409672274905,0.5847676093893416,0.9637217061120906
SCAR,low_data,2,2,10,15,0.7,2500,0.3962334866817483,0.626814512181462,1.0230479988632104
SCAR,low_data,2,2,10,15,0.7,3000,0.24366142442368824,0.4800131711639024,0.7236745955875906
SCAR,low_data,2,2,10,15,0.7,4000,0.22583615151607345,0.4499615029998344,0.6757976545159079
SCAR,low_data,2,2,10,15,0.7,5000,0.25563952054771805,0.4289118080627525,0.6845513286104705
SCAR,low_data,2,2,10,15,0.8,500,0.5781748185902562,0.7098194499006072,1.2879942684908634
SCAR,low_data,2,2,10,15,0.8,1000,0.5399767585523374,0.7038049610179169,1.2437817195702543
SCAR,low_data,2,2,10,15,0.8,2000,0.42990461227513715,0.6684234980646642,1.0983281103398013
SCAR,low_data,2,2,10,15,0.8,2500,0.2760713373659951,0.4999491791042766,0.7760205164702717
SCAR,low_data,2,2,10,15,0.8,3000,0.3763422773236452,0.5586876707004543,0.9350299480240996
SCAR,low_data,2,2,10,15,0.8,4000,0.2607766479165883,0.47292495691387937,0.7337016048304676
SCAR,low_data,2,2,10,15,0.8,5000,0.228742418055066,0.4081618992850147,0.6369043173400807
SCAR,low_data,2,2,10,15,0.9,500,0.3911034789261218,0.6380971356661299,1.0292006145922517
SCAR,low_data,2,2,10,15,0.9,1000,0.3561655781434247,0.6106138885122353,0.96677946665566
SCAR,low_data,2,2,10,15,0.9,2000,0.5673553130671115,0.7090191402612305,1.276374453328342
SCAR,low_data,2,2,10,15,0.9,2500,0.5811072356777719,0.6746597699674493,1.2557670056452213
SCAR,low_data,2,2,10,15,0.9,3000,0.5937509012631034,0.6602679368118508,1.2540188380749542
SCAR,low_data,2,2,10,15,0.9,4000,0.3785033291410266,0.5518422715563116,0.9303456006973382
SCAR,low_data,2,2,10,15,0.9,5000,0.6108264229472913,0.6776956658397804,1.2885220887870716
SCAR,low_data,2,2,10,20,0.5,500,0.4422523068886088,0.5541860277001162,0.9964383345887249
SCAR,low_data,2,2,10,20,0.5,1000,0.5207028655036959,0.6362712890927983,1.1569741545964942
SCAR,low_data,2,2,10,20,0.5,2000,0.33899906104043015,0.550370751465129,0.8893698125055591
SCAR,low_data,2,2,10,20,0.5,2500,0.30736896065805785,0.5173865468746398,0.8247555075326977
SCAR,low_data,2,2,10,20,0.5,3000,0.5514652443336465,0.6874232597134928,1.2388885040471393
SCAR,low_data,2,2,10,20,0.5,4000,0.32383249028980665,0.48326516310957834,0.807097653399385
SCAR,low_data,2,2,10,20,0.5,5000,0.24011124003638892,0.42967072406455586,0.6697819641009448
SCAR,low_data,2,2,10,20,0.6,500,0.5330039131426227,0.6909446053195437,1.2239485184621666
SCAR,low_data,2,2,10,20,0.6,1000,0.514108203789799,0.6882767064533465,1.2023849102431456
SCAR,low_data,2,2,10,20,0.6,2000,0.4850698715193726,0.6927652387301741,1.1778351102495468
SCAR,low_data,2,2,10,20,0.6,2500,0.4012788196156464,0.600845868271852,1.0021246878874983
