name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,low_data,0,100,10,20,0.5,5000,0.17145722669131708,0.36530165457056163,0.5367588812618787
SCAR,low_data,0,100,10,20,0.6,5000,0.15411764592873065,0.326063400427874,0.48018104635660463
SCAR,low_data,0,100,10,20,0.7,5000,0.26541788943171785,0.3683596724420657,0.6337775618737835
SCAR,low_data,0,100,10,20,0.8,5000,0.12385955573259849,0.24569686788312708,0.3695564236157256
SCAR,low_data,0,100,10,20,0.9,5000,0.004957434122452222,0.041975236737275615,0.04693267085972784
SCAR,low_data,0,100,10,25,0.5,5000,0.2682982071656137,0.4352768990994126,0.7035751062650263
SCAR,low_data,0,100,10,25,0.6,5000,0.2291950666362893,0.39817507662467044,0.6273701432609597
SCAR,low_data,0,100,10,25,0.7,5000,0.09915900736795054,0.22523279134163202,0.32439179870958257
SCAR,low_data,0,100,10,25,0.8,5000,0.34717759533104786,0.5277927714283696,0.8749703667594174
SCAR,low_data,0,100,10,25,0.9,5000,0.20755878245956783,0.5030371554351959,0.7105959378947637
SCAR,low_data,0,100,10,28,0.5,5000,0.3744452737504225,0.5196566828420311,0.8941019565924537
SCAR,low_data,0,100,10,28,0.6,5000,0.4025961613568796,0.5681339803077433,0.9707301416646229
SCAR,low_data,0,100,10,28,0.7,5000,0.26970346828243613,0.5126699205779294,0.7823733888603654
SCAR,low_data,0,100,10,28,0.8,5000,0.3014430715165751,0.6226170525958723,0.9240601241124474
SCAR,low_data,0,100,10,28,0.9,5000,0.22874115722345306,0.5565272643917186,0.7852684216151717
SCAR,low_data,0,100,10,30,0.5,5000,0.2847937759491338,0.5045201654192554,0.7893139413683892
SCAR,low_data,0,100,10,30,0.6,5000,0.45091980129009274,0.5717330070404218,1.0226528083305146
SCAR,low_data,0,100,10,30,0.7,5000,0.301494816130663,0.5904727566661698,0.8919675727968328
SCAR,low_data,0,100,10,30,0.8,5000,0.2369423047794359,0.4218102493648909,0.6587525541443269
SCAR,low_data,0,100,10,30,0.9,5000,0.22134990792089082,0.5363702177321032,0.7577201256529941
SCAR,low_data,0,100,10,40,0.5,5000,0.3323950464501684,0.5397530983963463,0.8721481448465147
SCAR,low_data,0,100,10,40,0.6,5000,0.39188870948648163,0.617594988831705,1.0094836983181867
SCAR,low_data,0,100,10,40,0.7,5000,0.6034026990036986,0.7134684370905154,1.316871136094214
SCAR,low_data,0,100,10,40,0.8,5000,0.25643418460356904,0.5363390438633971,0.7927732284669662
SCAR,low_data,0,100,10,40,0.9,5000,0.31150565563020094,0.6225475322964604,0.9340531879266614
SCAR,low_data,0,100,10,50,0.5,5000,0.23228321784002706,0.46976927444504296,0.70205249228507
SCAR,low_data,0,100,10,50,0.6,5000,0.5002280799655795,0.669298765104083,1.1695268450696625
SCAR,low_data,0,100,10,50,0.7,5000,0.5414499222103933,0.7669051968368175,1.308355119047211
SCAR,low_data,0,100,10,50,0.8,5000,0.41508524172569955,0.6589354813345616,1.0740207230602612
SCAR,low_data,0,100,10,50,0.9,5000,0.4761256015836879,0.6607544310400278,1.1368800326237158
SCAR,low_data,0,100,10,75,0.5,5000,0.38849294659100236,0.6075238264025251,0.9960167729935274
SCAR,low_data,0,100,10,75,0.6,5000,0.4103689875932326,0.632294641865847,1.0426636294590796
SCAR,low_data,0,100,10,75,0.7,5000,0.38355522057554725,0.6128125993692343,0.9963678199447815
SCAR,low_data,0,100,10,75,0.8,5000,0.4426048490251629,0.6877579501681927,1.1303627991933556
SCAR,low_data,0,100,10,75,0.9,5000,0.30059795222044305,0.5978808862540882,0.8984788384745312
SCAR,low_data,0,100,10,100,0.5,5000,0.4238195481226554,0.6484068432000423,1.0722263913226977
SCAR,low_data,0,100,10,100,0.6,5000,0.4187931840793566,0.6336837142008209,1.0524768982801775
SCAR,low_data,0,100,10,100,0.7,5000,0.4639907456837213,0.6733973587611012,1.1373881044448224
SCAR,low_data,0,100,10,100,0.8,5000,0.46290924157202523,0.7072471741039184,1.1701564156759436
SCAR,low_data,0,100,10,100,0.9,5000,0.5318691300495543,0.7926578534307047,1.324526983480259
