name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,low_data,0,2,10,0.001,-0.009344142363527333,0.030822881326870166,0.021478738963342833
SpectACl,low_data,0,2,10,0.002,-0.00805990210669008,0.038084534639287716,0.030024632532597635
SpectACl,low_data,0,2,10,0.003,-0.020121775820136783,0.08796512250458005,0.06784334668444326
SpectACl,low_data,0,2,10,0.004,-0.03142315276217863,0.16020857313623219,0.12878542037405355
SpectACl,low_data,0,2,10,0.005,-0.03166888201835461,0.24813124485032592,0.21646236283197132
SpectACl,low_data,0,2,10,0.006,-0.022992904762333698,0.2862484869938333,0.26325558223149964
SpectACl,low_data,0,2,10,0.007,-0.005069263520359461,0.3391221024074196,0.3340528388870601
SpectACl,low_data,0,2,10,0.008,0.0072470057229830935,0.3574088182097077,0.3646558239326908
SpectACl,low_data,0,2,10,0.009,0.0346919955619832,0.4118360076496223,0.4465280032116055
SpectACl,low_data,0,2,10,0.01,0.051636156631908806,0.4391646851048747,0.4908008417367835
SpectACl,low_data,0,2,10,0.02,0.27269186306989734,0.6440493693723028,0.9167412324422002
SpectACl,low_data,0,2,10,0.03,0.455590780455947,0.748638522201841,1.204229302657788
SpectACl,low_data,0,2,10,0.04,0.5539582157742212,0.7990056310686884,1.3529638468429095
SpectACl,low_data,0,2,10,0.05,0.8084010087885631,0.8882626816375151,1.6966636904260781
SpectACl,low_data,0,2,10,0.06,0.9063061847376033,0.9125854091198916,1.818891593857495
SpectACl,low_data,0,2,10,0.07,0.8645671587093577,0.882737386985065,1.7473045456944227
SpectACl,low_data,0,2,10,0.08,0.9221058837762323,0.9037599975542494,1.8258658813304818
SpectACl,low_data,0,2,10,0.09,0.9146201749558366,0.8929309289296695,1.807551103885506
SpectACl,low_data,0,2,10,0.1,0.8663975633059255,0.8750210483301889,1.7414186116361146
SpectACl,low_data,0,2,10,0.12,0.7771821145709084,0.7972919401189272,1.5744740546898357
SpectACl,low_data,0,2,10,0.15,0.7762609690529552,0.7875701479195483,1.5638311169725034
SpectACl,low_data,0,2,10,0.2,0.7335913169887485,0.7382929048319852,1.4718842218207335
SpectACl,low_data,0,2,10,0.25,0.6110865774672882,0.6989232330303478,1.310009810497636
SpectACl,low_data,0,2,10,0.3,0.5125403780413712,0.6087180367619007,1.1212584148032718
SpectACl,low_data,0,2,10,0.4,0.7198793785685795,0.7160205899166463,1.4358999684852258
SpectACl,low_data,0,2,10,0.5,0.6882909351521437,0.7011005088478889,1.3893914440000326
SpectACl,low_data,0,5,10,0.001,0.0,0.0,0.0
SpectACl,low_data,0,5,10,0.002,0.0,0.0,0.0
SpectACl,low_data,0,5,10,0.003,0.0005763816142754566,0.003590771210831508,0.004167152825106965
SpectACl,low_data,0,5,10,0.004,-0.002398796294283408,0.013162421171300282,0.010763624877016873
SpectACl,low_data,0,5,10,0.005,-0.005304068732919094,0.028548417144804182,0.023244348411885087
SpectACl,low_data,0,5,10,0.006,-0.009008573451094739,0.040581403519752736,0.031572830068658
SpectACl,low_data,0,5,10,0.007,-0.003131948049820944,0.02552358045503784,0.022391632405216896
SpectACl,low_data,0,5,10,0.008,-0.003998954030989101,0.039337570929516424,0.035338616898527325
SpectACl,low_data,0,5,10,0.009,-0.006088005807635229,0.0543311791012609,0.04824317329362567
SpectACl,low_data,0,5,10,0.01,-0.009000090399262693,0.06911489983753889,0.0601148094382762
SpectACl,low_data,0,5,10,0.02,0.005046153409789675,0.35088493607728855,0.35593108948707824
SpectACl,low_data,0,5,10,0.03,0.0909054523898545,0.5017532899136659,0.5926587423035203
SpectACl,low_data,0,5,10,0.04,0.20478122451520792,0.6132984532213823,0.8180796777365902
SpectACl,low_data,0,5,10,0.05,0.3775821387796289,0.7211605013032653,1.0987426400828941
