name,prefix,seed,dim,variance,k,min_cluster_size,ari,nmi,sum
MultiDensityDBSCAN,low_data,0,2,1,30,5,0.012798301164813517,0.4737351969621029,0.48653349812691643
MultiDensityDBSCAN,low_data,0,2,1,30,10,0.03781876489746802,0.5092834561918508,0.5471022210893188
MultiDensityDBSCAN,low_data,0,2,1,30,15,0.07342574371805573,0.5315716956708991,0.6049974393889549
MultiDensityDBSCAN,low_data,0,2,1,30,20,0.13061477290337878,0.5503521133031173,0.680966886206496
MultiDensityDBSCAN,low_data,0,2,1,30,25,0.13619445298329363,0.5599078861992642,0.6961023391825578
MultiDensityDBSCAN,low_data,0,2,1,40,2,0.0027907938141585606,0.43404627164628107,0.43683706546043966
MultiDensityDBSCAN,low_data,0,2,1,40,3,0.006543678413689999,0.4534593022068483,0.46000298062053835
MultiDensityDBSCAN,low_data,0,2,1,40,5,0.01321589547960311,0.47594587152826784,0.48916176700787095
MultiDensityDBSCAN,low_data,0,2,1,40,10,0.03417536847116066,0.51198934435158,0.5461647128227406
MultiDensityDBSCAN,low_data,0,2,1,40,15,0.11191458846783903,0.542405788574359,0.6543203770421979
MultiDensityDBSCAN,low_data,0,2,1,40,20,0.12881626480413141,0.5459979385130045,0.6748142033171359
MultiDensityDBSCAN,low_data,0,2,1,40,25,0.15035313846971687,0.5687297431840889,0.7190828816538057
MultiDensityDBSCAN,low_data,0,2,1,50,2,0.0027949805854639936,0.4342415362036868,0.4370365167891508
MultiDensityDBSCAN,low_data,0,2,1,50,3,0.006614814342552488,0.4542196456592589,0.4608344600018114
MultiDensityDBSCAN,low_data,0,2,1,50,5,0.013170494536879582,0.47501578329746413,0.4881862778343437
MultiDensityDBSCAN,low_data,0,2,1,50,10,0.030223241882534065,0.5116188917777269,0.541842133660261
MultiDensityDBSCAN,low_data,0,2,1,50,15,0.11269954951074153,0.5419445923951935,0.6546441419059351
MultiDensityDBSCAN,low_data,0,2,1,50,20,0.1414906098430985,0.5533105852262836,0.6948011950693821
MultiDensityDBSCAN,low_data,0,2,1,50,25,0.1435177681547091,0.5570786311464646,0.7005963993011737
MultiDensityDBSCAN,low_data,0,2,1,60,2,0.002791333709998659,0.4342284656599821,0.43701979936998075
MultiDensityDBSCAN,low_data,0,2,1,60,3,0.006509420236237817,0.45336605985765177,0.45987548009388957
MultiDensityDBSCAN,low_data,0,2,1,60,5,0.012943261940458835,0.47444320252489464,0.4873864644653535
MultiDensityDBSCAN,low_data,0,2,1,60,10,0.03053304625348673,0.5087674237213331,0.5393004699748198
MultiDensityDBSCAN,low_data,0,2,1,60,15,0.04578652338158647,0.531041901597252,0.5768284249788385
MultiDensityDBSCAN,low_data,0,2,1,60,20,0.13031648163244294,0.5504852259915631,0.680801707624006
MultiDensityDBSCAN,low_data,0,2,1,60,25,0.14881649454845047,0.5615124117520498,0.7103289063005003
MultiDensityDBSCAN,low_data,0,2,1.2,5,2,0.024879216971386175,0.48817136046504883,0.513050577436435
MultiDensityDBSCAN,low_data,0,2,1.2,5,3,0.02456676103795872,0.4852277616637379,0.5097945227016966
MultiDensityDBSCAN,low_data,0,2,1.2,5,5,0.027262075596571303,0.490903731240086,0.5181658068366574
MultiDensityDBSCAN,low_data,0,2,1.2,5,10,0.03356814415696308,0.49384109385938785,0.527409238016351
MultiDensityDBSCAN,low_data,0,2,1.2,5,15,0.04424135362714165,0.49603942311743926,0.5402807767445809
MultiDensityDBSCAN,low_data,0,2,1.2,5,20,0.04044520635110933,0.49104584810707247,0.5314910544581818
MultiDensityDBSCAN,low_data,0,2,1.2,5,25,0.03992300886051853,0.4902185552554196,0.5301415641159382
MultiDensityDBSCAN,low_data,0,2,1.2,6,2,0.04235603237588878,0.5114360295099493,0.5537920618858381
MultiDensityDBSCAN,low_data,0,2,1.2,6,3,0.04230362364802035,0.5088136173506315,0.5511172409986518
MultiDensityDBSCAN,low_data,0,2,1.2,6,5,0.039785094744724386,0.5105750990567438,0.5503601938014682
MultiDensityDBSCAN,low_data,0,2,1.2,6,10,0.04844169290294044,0.5115219306380198,0.5599636235409602
MultiDensityDBSCAN,low_data,0,2,1.2,6,15,0.05116764228218131,0.5098022374491217,0.560969879731303
MultiDensityDBSCAN,low_data,0,2,1.2,6,20,0.054630142936263656,0.5136751417489537,0.5683052846852173
MultiDensityDBSCAN,low_data,0,2,1.2,6,25,0.06057398030752506,0.5183899038257408,0.5789638841332658
MultiDensityDBSCAN,low_data,0,2,1.2,7,2,0.04993557831839224,0.52642411472511,0.5763596930435022
MultiDensityDBSCAN,low_data,0,2,1.2,7,3,0.051026738553529946,0.526407960033836,0.577434698587366
MultiDensityDBSCAN,low_data,0,2,1.2,7,5,0.05547224204679949,0.5269897331903729,0.5824619752371724
MultiDensityDBSCAN,low_data,0,2,1.2,7,10,0.058617493304289295,0.5287585970649047,0.587376090369194
MultiDensityDBSCAN,low_data,0,2,1.2,7,15,0.06924632511385373,0.5345918016721644,0.6038381267860181
MultiDensityDBSCAN,low_data,0,2,1.2,7,20,0.07698143028349909,0.5317831847378447,0.6087646150213438
MultiDensityDBSCAN,low_data,0,2,1.2,7,25,0.07896010303683813,0.5304052324469599,0.609365335483798
MultiDensityDBSCAN,low_data,0,2,1.2,10,2,0.10604230023925641,0.5778570821813329,0.6838993824205893
MultiDensityDBSCAN,low_data,0,2,1.2,10,3,0.10444788171601152,0.5759573646794942,0.6804052463955057
MultiDensityDBSCAN,low_data,0,2,1.2,10,5,0.10317175439876937,0.572685902527063,0.6758576569258323
MultiDensityDBSCAN,low_data,0,2,1.2,10,10,0.10804539981876492,0.5714998213066167,0.6795452211253816
MultiDensityDBSCAN,low_data,0,2,1.2,10,15,0.12166336521577155,0.578533479902877,0.7001968451186485
MultiDensityDBSCAN,low_data,0,2,1.2,10,20,0.1333389168118293,0.576240149116435,0.7095790659282643
MultiDensityDBSCAN,low_data,0,2,1.2,10,25,0.13110638125682939,0.5774508603250794,0.7085572415819088
MultiDensityDBSCAN,low_data,0,2,1.2,15,2,0.23834149039958413,0.6508860134882375,0.8892275038878217
MultiDensityDBSCAN,low_data,0,2,1.2,15,3,0.2411737878150337,0.6528473294371379,0.8940211172521716
MultiDensityDBSCAN,low_data,0,2,1.2,15,5,0.22983831527071927,0.6452106338520794,0.8750489491227987
MultiDensityDBSCAN,low_data,0,2,1.2,15,10,0.22827802661211252,0.6397772152857512,0.8680552418978636
MultiDensityDBSCAN,low_data,0,2,1.2,15,15,0.22962026900484772,0.644130425093737,0.8737506940985846
MultiDensityDBSCAN,low_data,0,2,1.2,15,20,0.23599899876142139,0.6449556060752506,0.880954604836672
MultiDensityDBSCAN,low_data,0,2,1.2,15,25,0.22363796392022112,0.6423443208144815,0.8659822847347025
MultiDensityDBSCAN,low_data,0,2,1.2,20,2,0.3119826273181617,0.6856755711600194,0.9976581984781812
MultiDensityDBSCAN,low_data,0,2,1.2,20,3,0.3224539017030704,0.687450857711342,1.0099047594144124
MultiDensityDBSCAN,low_data,0,2,1.2,20,5,0.310241767493772,0.6810924475227961,0.991334215016568
MultiDensityDBSCAN,low_data,0,2,1.2,20,10,0.3003374888331068,0.6727818419363439,0.9731193307694508
MultiDensityDBSCAN,low_data,0,2,1.2,20,15,0.3109534242337705,0.6801462064170792,0.9910996306508497
MultiDensityDBSCAN,low_data,0,2,1.2,20,20,0.30678509676746774,0.6777691955683253,0.9845542923357931
MultiDensityDBSCAN,low_data,0,2,1.2,20,25,0.31680317336856473,0.6829509735177414,0.999754146886306
MultiDensityDBSCAN,low_data,0,2,1.2,25,2,0.317660430630479,0.701952570083277,1.019613000713756
MultiDensityDBSCAN,low_data,0,2,1.2,25,3,0.3303769491395963,0.7056414047580463,1.0360183538976426
MultiDensityDBSCAN,low_data,0,2,1.2,25,5,0.316288288558797,0.6980905818273484,1.0143788703861454
MultiDensityDBSCAN,low_data,0,2,1.2,25,10,0.30934470987416274,0.6916985004022281,1.0010432102763909
MultiDensityDBSCAN,low_data,0,2,1.2,25,15,0.32659224013782984,0.6980669886616782,1.024659228799508
MultiDensityDBSCAN,low_data,0,2,1.2,25,20,0.3240665773372267,0.6958375764959206,1.0199041538331473
MultiDensityDBSCAN,low_data,0,2,1.2,25,25,0.31945082602809777,0.6927398059615012,1.012190631989599
MultiDensityDBSCAN,low_data,0,2,1.2,30,2,0.38050649890172455,0.7168073024734869,1.0973138013752115
MultiDensityDBSCAN,low_data,0,2,1.2,30,3,0.3799575474642942,0.7154510043726917,1.0954085518369858
MultiDensityDBSCAN,low_data,0,2,1.2,30,5,0.38138571066898536,0.7150904501851182,1.0964761608541036
MultiDensityDBSCAN,low_data,0,2,1.2,30,10,0.37385621319290935,0.7091720088908726,1.083028222083782
MultiDensityDBSCAN,low_data,0,2,1.2,30,15,0.37903156935188437,0.7111548080343492,1.0901863773862335
MultiDensityDBSCAN,low_data,0,2,1.2,30,20,0.37659096143656284,0.7058494498992518,1.0824404113358146
MultiDensityDBSCAN,low_data,0,2,1.2,30,25,0.37309388029852053,0.7046167638426978,1.0777106441412183
MultiDensityDBSCAN,low_data,0,2,1.2,40,2,0.44283083395398604,0.7278385626907902,1.1706693966447763
MultiDensityDBSCAN,low_data,0,2,1.2,40,3,0.4444844719736152,0.7267139830933144,1.1711984550669294
MultiDensityDBSCAN,low_data,0,2,1.2,40,5,0.4418969994010464,0.7264154687493015,1.1683124681503478
MultiDensityDBSCAN,low_data,0,2,1.2,40,10,0.43288378622800605,0.7182131445967973,1.1510969308248034
MultiDensityDBSCAN,low_data,0,2,1.2,40,15,0.43991409952325794,0.7233862580766722,1.1633003575999301
MultiDensityDBSCAN,low_data,0,2,1.2,40,20,0.4383096509959305,0.7221290803470731,1.1604387313430036
MultiDensityDBSCAN,low_data,0,2,1.2,40,25,0.43702659977629943,0.719359634327254,1.1563862341035533
MultiDensityDBSCAN,low_data,0,2,1.2,50,2,0.4577460619943359,0.7384214768384073,1.1961675388327433
MultiDensityDBSCAN,low_data,0,2,1.2,50,3,0.4578894844363697,0.7371012521651598,1.1949907366015293
MultiDensityDBSCAN,low_data,0,2,1.2,50,5,0.45825097173081175,0.7376106000208094,1.195861571751621
MultiDensityDBSCAN,low_data,0,2,1.2,50,10,0.4532061669492161,0.7321552920312885,1.1853614589805046
MultiDensityDBSCAN,low_data,0,2,1.2,50,15,0.44947622364470285,0.7255100909347543,1.1749863145794572
MultiDensityDBSCAN,low_data,0,2,1.2,50,20,0.44835548425241106,0.723740164231999,1.17209564848441
MultiDensityDBSCAN,low_data,0,2,1.2,50,25,0.4524840167191111,0.725478016222666,1.177962032941777
MultiDensityDBSCAN,low_data,0,2,1.2,60,2,0.4630522410079454,0.7375671178207955,1.200619358828741
MultiDensityDBSCAN,low_data,0,2,1.2,60,3,0.4635654189882581,0.7352723100576094,1.1988377290458674
MultiDensityDBSCAN,low_data,0,2,1.2,60,5,0.4634085990517999,0.7337804885326784,1.1971890875844782
MultiDensityDBSCAN,low_data,0,2,1.2,60,10,0.46247225650789475,0.7310137159318617,1.1934859724397564
MultiDensityDBSCAN,low_data,0,2,1.2,60,15,0.4612887507029148,0.7242180775805755,1.1855068282834904
MultiDensityDBSCAN,low_data,0,2,1.2,60,20,0.4606269706774671,0.7236240733930603,1.1842510440705274
MultiDensityDBSCAN,low_data,0,2,1.2,60,25,0.46035304374545877,0.7257651030564531,1.186118146801912
MultiDensityDBSCAN,low_data,0,2,1.5,5,2,0.2622946047041699,0.6344270068515141,0.896721611555684
MultiDensityDBSCAN,low_data,0,2,1.5,5,3,0.2607257112785854,0.6289768416444885,0.889702552923074
MultiDensityDBSCAN,low_data,0,2,1.5,5,5,0.25993733263850405,0.6277678987866003,0.8877052314251044
MultiDensityDBSCAN,low_data,0,2,1.5,5,10,0.24025740415300006,0.6216760101401915,0.8619334142931916
MultiDensityDBSCAN,low_data,0,2,1.5,5,15,0.23873565614353218,0.6187671083932137,0.8575027645367459
MultiDensityDBSCAN,low_data,0,2,1.5,5,20,0.2340823405691637,0.6139273776002506,0.8480097181694143
MultiDensityDBSCAN,low_data,0,2,1.5,5,25,0.23802942187943768,0.6155318370476611,0.8535612589270988
MultiDensityDBSCAN,low_data,0,2,1.5,6,2,0.4943703109294676,0.6965929391814033,1.190963250110871
MultiDensityDBSCAN,low_data,0,2,1.5,6,3,0.4913597926599263,0.6908447343230152,1.1822045269829415
MultiDensityDBSCAN,low_data,0,2,1.5,6,5,0.4897332411261826,0.6868187211226282,1.1765519622488108
MultiDensityDBSCAN,low_data,0,2,1.5,6,10,0.4904044793298759,0.6853950097296848,1.1757994890595607
MultiDensityDBSCAN,low_data,0,2,1.5,6,15,0.488408701744119,0.6877747714187373,1.1761834731628564
MultiDensityDBSCAN,low_data,0,2,1.5,6,20,0.4775877352231134,0.6775523442484056,1.155140079471519
MultiDensityDBSCAN,low_data,0,2,1.5,6,25,0.47157920097241807,0.6737518617209056,1.1453310626933237
MultiDensityDBSCAN,low_data,0,2,1.5,7,2,0.6299985441073407,0.7524271580326392,1.38242570213998
MultiDensityDBSCAN,low_data,0,2,1.5,7,3,0.6273009298193887,0.7464198694053422,1.373720799224731
MultiDensityDBSCAN,low_data,0,2,1.5,7,5,0.6253341456080984,0.742586689349778,1.3679208349578764
MultiDensityDBSCAN,low_data,0,2,1.5,7,10,0.6122976350498561,0.7328862886809406,1.3451839237307968
MultiDensityDBSCAN,low_data,0,2,1.5,7,15,0.6092870837240191,0.7274175045663639,1.336704588290383
MultiDensityDBSCAN,low_data,0,2,1.5,7,20,0.5943354267376333,0.7169489133717635,1.3112843401093968
MultiDensityDBSCAN,low_data,0,2,1.5,7,25,0.5865565800658423,0.7144076503254452,1.3009642303912874
MultiDensityDBSCAN,low_data,0,2,1.5,10,2,0.6730702487998972,0.7912248618866052,1.4642951106865025
MultiDensityDBSCAN,low_data,0,2,1.5,10,3,0.6723865245148366,0.7897324615542807,1.4621189860691173
MultiDensityDBSCAN,low_data,0,2,1.5,10,5,0.6690390067053368,0.7820307216468437,1.4510697283521805
MultiDensityDBSCAN,low_data,0,2,1.5,10,10,0.6664173070882601,0.7780466574841848,1.4444639645724449
MultiDensityDBSCAN,low_data,0,2,1.5,10,15,0.6666052989814372,0.7790753861955887,1.4456806851770259
MultiDensityDBSCAN,low_data,0,2,1.5,10,20,0.6562921029220835,0.7627453931325213,1.4190374960546048
MultiDensityDBSCAN,low_data,0,2,1.5,10,25,0.657747612086078,0.7636478561920133,1.4213954682780914
MultiDensityDBSCAN,low_data,0,2,1.5,15,2,0.7199983417816932,0.8287815303970215,1.5487798721787147
MultiDensityDBSCAN,low_data,0,2,1.5,15,3,0.7200107734782933,0.8286501222949825,1.548660895773276
MultiDensityDBSCAN,low_data,0,2,1.5,15,5,0.7320363268090242,0.8337986001722552,1.5658349269812795
MultiDensityDBSCAN,low_data,0,2,1.5,15,10,0.733075767081107,0.8299817915347275,1.5630575586158346
MultiDensityDBSCAN,low_data,0,2,1.5,15,15,0.7285282842595534,0.8262381572410712,1.5547664415006246
MultiDensityDBSCAN,low_data,0,2,1.5,15,20,0.7120095925467653,0.8146127159396319,1.5266223084863972
MultiDensityDBSCAN,low_data,0,2,1.5,15,25,0.712932060518618,0.8147834070365564,1.5277154675551743
MultiDensityDBSCAN,low_data,0,2,1.5,20,2,0.7537061318798021,0.8433938052276878,1.5970999371074899
MultiDensityDBSCAN,low_data,0,2,1.5,20,3,0.7535259767732851,0.8428843011150664,1.5964102778883515
MultiDensityDBSCAN,low_data,0,2,1.5,20,5,0.7522541983422675,0.8415067948075416,1.5937609931498091
MultiDensityDBSCAN,low_data,0,2,1.5,20,10,0.7555183094143068,0.8408359849503302,1.596354294364637
MultiDensityDBSCAN,low_data,0,2,1.5,20,15,0.7560443438283558,0.8375237763883385,1.5935681202166943
MultiDensityDBSCAN,low_data,0,2,1.5,20,20,0.7564283705154387,0.8345262643169381,1.5909546348323769
MultiDensityDBSCAN,low_data,0,2,1.5,20,25,0.7553796812515811,0.8325666287116386,1.5879463099632196
MultiDensityDBSCAN,low_data,0,2,1.5,25,2,0.7644362232510986,0.8456752586391861,1.6101114818902849
MultiDensityDBSCAN,low_data,0,2,1.5,25,3,0.7646417486689372,0.8460139615972772,1.6106557102662142
MultiDensityDBSCAN,low_data,0,2,1.5,25,5,0.7623326349823357,0.841528184335349,1.6038608193176849
MultiDensityDBSCAN,low_data,0,2,1.5,25,10,0.7557110252513205,0.8363066875156968,1.5920177127670172
MultiDensityDBSCAN,low_data,0,2,1.5,25,15,0.7551514582976033,0.8321715612579726,1.5873230195555759
MultiDensityDBSCAN,low_data,0,2,1.5,25,20,0.7516805249690632,0.828819369361308,1.5804998943303712
MultiDensityDBSCAN,low_data,0,2,1.5,25,25,0.74813324799459,0.8259737664772641,1.574107014471854
MultiDensityDBSCAN,low_data,0,2,1.5,30,2,0.7622294004948623,0.842037917152039,1.6042673176469013
MultiDensityDBSCAN,low_data,0,2,1.5,30,3,0.778119120207282,0.848728438941404,1.6268475591486862
MultiDensityDBSCAN,low_data,0,2,1.5,30,5,0.7735084465485839,0.8442882208734955,1.6177966674220794
MultiDensityDBSCAN,low_data,0,2,1.5,30,10,0.774442504690828,0.8447425673139551,1.6191850720047831
MultiDensityDBSCAN,low_data,0,2,1.5,30,15,0.7721924939398559,0.8417189743249711,1.613911468264827
MultiDensityDBSCAN,low_data,0,2,1.5,30,20,0.7724635832058996,0.8420752142817737,1.6145387974876733
MultiDensityDBSCAN,low_data,0,2,1.5,30,25,0.7636369945917909,0.837016283282284,1.6006532778740747
MultiDensityDBSCAN,low_data,0,2,1.5,40,2,0.7732892464944677,0.8467857104564231,1.6200749569508908
MultiDensityDBSCAN,low_data,0,2,1.5,40,3,0.7735422742401297,0.8466567739413774,1.6201990481815072
MultiDensityDBSCAN,low_data,0,2,1.5,40,5,0.768748397202144,0.8440905953301536,1.6128389925322977
MultiDensityDBSCAN,low_data,0,2,1.5,40,10,0.7729820292781461,0.8449860769685668,1.6179681062467128
MultiDensityDBSCAN,low_data,0,2,1.5,40,15,0.7713657074265685,0.8420869453719416,1.61345265279851
MultiDensityDBSCAN,low_data,0,2,1.5,40,20,0.7689004817440611,0.8386282313122956,1.6075287130563567
MultiDensityDBSCAN,low_data,0,2,1.5,40,25,0.7689004817440611,0.8386282313122956,1.6075287130563567
MultiDensityDBSCAN,low_data,0,2,1.5,50,2,0.7567596853361077,0.8380711292106344,1.594830814546742
MultiDensityDBSCAN,low_data,0,2,1.5,50,3,0.757065835417778,0.8381701450781659,1.595235980495944
MultiDensityDBSCAN,low_data,0,2,1.5,50,5,0.7533412196908287,0.8353403694442021,1.5886815891350308
MultiDensityDBSCAN,low_data,0,2,1.5,50,10,0.7512919461990608,0.8330838322318161,1.584375778430877
MultiDensityDBSCAN,low_data,0,2,1.5,50,15,0.7519335991007619,0.8350207748396855,1.5869543739404475
MultiDensityDBSCAN,low_data,0,2,1.5,50,20,0.7518370395780053,0.8338002695716966,1.585637309149702
MultiDensityDBSCAN,low_data,0,2,1.5,50,25,0.7523485509762098,0.8329726999428833,1.585321250919093
MultiDensityDBSCAN,low_data,0,2,1.5,60,2,0.695015273302048,0.8067293495418196,1.5017446228438676
MultiDensityDBSCAN,low_data,0,2,1.5,60,3,0.6954832140700995,0.806975179392678,1.5024583934627775
MultiDensityDBSCAN,low_data,0,2,1.5,60,5,0.6963482115786545,0.8072678075571353,1.50361601913579
MultiDensityDBSCAN,low_data,0,2,1.5,60,10,0.6925429240400399,0.8051798344255373,1.4977227584655772
MultiDensityDBSCAN,low_data,0,2,1.5,60,15,0.6925429240400399,0.8051798344255373,1.4977227584655772
MultiDensityDBSCAN,low_data,0,2,1.5,60,20,0.6955997358001483,0.8057513219833089,1.5013510577834572
MultiDensityDBSCAN,low_data,0,2,1.5,60,25,0.6955997358001483,0.8057513219833089,1.5013510577834572
MultiDensityDBSCAN,low_data,0,2,1.8,5,2,0.6173122006992221,0.7619990400261203,1.3793112407253423
MultiDensityDBSCAN,low_data,0,2,1.8,5,3,0.6159732942324344,0.7597285249125121,1.3757018191449464
MultiDensityDBSCAN,low_data,0,2,1.8,5,5,0.6143503303345385,0.75715687731507,1.3715072076496084
MultiDensityDBSCAN,low_data,0,2,1.8,5,10,0.591713015890549,0.7445336860358893,1.3362467019264384
MultiDensityDBSCAN,low_data,0,2,1.8,5,15,0.5871835330871322,0.7404235677374876,1.3276071008246197
MultiDensityDBSCAN,low_data,0,2,1.8,5,20,0.5764214024654167,0.729726928130689,1.3061483305961057
MultiDensityDBSCAN,low_data,0,2,1.8,5,25,0.5692517671758187,0.7282483719208196,1.2975001390966383
MultiDensityDBSCAN,low_data,0,2,1.8,6,2,0.743609425913697,0.8044697545723232,1.5480791804860203
MultiDensityDBSCAN,low_data,0,2,1.8,6,3,0.7419660830238428,0.8017380331470569,1.5437041161708998
MultiDensityDBSCAN,low_data,0,2,1.8,6,5,0.737828856747883,0.795340132267182,1.533168989015065
MultiDensityDBSCAN,low_data,0,2,1.8,6,10,0.7329471916312296,0.7889905232617391,1.5219377148929687
MultiDensityDBSCAN,low_data,0,2,1.8,6,15,0.7298750965128007,0.785933009179551,1.5158081056923516
MultiDensityDBSCAN,low_data,0,2,1.8,6,20,0.718306667082056,0.7715063608011535,1.4898130278832096
MultiDensityDBSCAN,low_data,0,2,1.8,6,25,0.7173569466151558,0.773630416146407,1.4909873627615629
MultiDensityDBSCAN,low_data,0,2,1.8,7,2,0.7784236974132602,0.8340617083588712,1.6124854057721314
MultiDensityDBSCAN,low_data,0,2,1.8,7,3,0.7771191111518787,0.8307791918509841,1.6078983030028628
MultiDensityDBSCAN,low_data,0,2,1.8,7,5,0.774596915721928,0.8257438430696447,1.6003407587915728
MultiDensityDBSCAN,low_data,0,2,1.8,7,10,0.7729190196313249,0.8250021293414734,1.5979211489727985
MultiDensityDBSCAN,low_data,0,2,1.8,7,15,0.7700481851155598,0.8174035527456728,1.5874517378612327
MultiDensityDBSCAN,low_data,0,2,1.8,7,20,0.7630463988599497,0.8078831871388081,1.570929585998758
MultiDensityDBSCAN,low_data,0,2,1.8,7,25,0.76122324485084,0.804564461330054,1.565787706180894
MultiDensityDBSCAN,low_data,0,2,1.8,10,2,0.8230545779346686,0.8590565613547101,1.6821111392893786
