name,prefix,seed,dim,cluster_all,bandwidth,ari,nmi,sum
MeanShift,low_data,0,5,True,0.01,0.002962696648897614,0.42427392860464136,0.42723662525353895
MeanShift,low_data,0,5,True,0.02,0.10338636153907638,0.5143179755190902,0.6177043370581665
MeanShift,low_data,0,5,True,0.03,0.2731186035337753,0.6036063121083284,0.8767249156421038
MeanShift,low_data,0,5,True,0.04,0.4629997499141166,0.6891001963338849,1.1520999462480015
MeanShift,low_data,0,5,True,0.05,0.538360138396133,0.7360256342083938,1.2743857726045267
MeanShift,low_data,0,5,True,0.06,0.6153321622747325,0.7629907348013165,1.378322897076049
MeanShift,low_data,0,5,True,0.07,0.8581111469502859,0.8098181096729978,1.6679292566232837
MeanShift,low_data,0,5,True,0.08,0.8927604135726326,0.8289401332182823,1.721700546790915
MeanShift,low_data,0,5,True,0.09,0.593073919678415,0.7477280858439241,1.340802005522339
MeanShift,low_data,0,5,True,0.1,0.5656045699984097,0.7199397505551124,1.2855443205535222
MeanShift,low_data,0,5,True,0.11,0.5349757396807721,0.713106892338766,1.2480826320195382
MeanShift,low_data,0,5,True,0.12,0.5348258776523936,0.7118569141299216,1.2466827917823151
MeanShift,low_data,0,5,True,0.13,0.4191624448417294,0.6370478930909783,1.0562103379327077
MeanShift,low_data,0,5,True,0.14,0.380590955113995,0.6076890296421612,0.9882799847561562
MeanShift,low_data,0,5,True,0.15,0.3811177972084904,0.6076891573104095,0.9888069545189
MeanShift,low_data,0,5,True,0.16,0.3817482331834615,0.6086163326341739,0.9903645658176354
MeanShift,low_data,0,5,True,0.17,0.3794870792587355,0.6080150849289557,0.9875021641876912
MeanShift,low_data,0,5,True,0.18,0.33433765402422044,0.582296206775114,0.9166338607993344
MeanShift,low_data,0,5,True,0.19,0.3172953325018256,0.5682176602562669,0.8855129927580925
MeanShift,low_data,0,5,True,0.2,0.29892951948172625,0.5516261833366791,0.8505557028184054
MeanShift,low_data,0,5,True,0.21,0.24163793597957645,0.503991165411397,0.7456291013909735
MeanShift,low_data,0,5,True,0.22,0.23558069858087716,0.5006552960391365,0.7362359946200137
MeanShift,low_data,0,5,True,0.23,0.1940534785228217,0.46873366278918055,0.6627871413120022
MeanShift,low_data,0,5,True,0.24,0.17269269102645982,0.4562377393846697,0.6289304304111295
MeanShift,low_data,0,5,True,0.25,0.17133780060444476,0.45725644155173356,0.6285942421561783
MeanShift,low_data,0,5,True,0.28,0.17051178152430696,0.46852955425359805,0.639041335777905
MeanShift,low_data,0,5,True,0.3,0.1682319674855143,0.46446575589958916,0.6326977233851034
MeanShift,low_data,0,5,True,0.35,0.14398000349166432,0.41845274845650093,0.5624327519481652
MeanShift,low_data,0,5,True,0.4,0.05629582935312602,0.23995998053147352,0.29625580988459954
MeanShift,low_data,0,5,True,0.45,0.02029798954711337,0.13025406058068814,0.1505520501278015
MeanShift,low_data,0,5,True,0.5,0.0,0.0,0.0
MeanShift,low_data,0,5,False,0.01,0.008512498528704655,0.424266829894251,0.4327793284229557
MeanShift,low_data,0,5,False,0.02,0.13996089548541202,0.48054234256541273,0.6205032380508247
MeanShift,low_data,0,5,False,0.03,0.12192932883664594,0.49962791343309765,0.6215572422697436
MeanShift,low_data,0,5,False,0.04,0.19952907044877438,0.5439686187328792,0.7434976891816536
MeanShift,low_data,0,5,False,0.05,0.31451039650357254,0.6019547253472016,0.9164651218507742
MeanShift,low_data,0,5,False,0.06,0.4312962605257108,0.6572283610439174,1.0885246215696283
MeanShift,low_data,0,5,False,0.07,0.6357832900897853,0.7061829102945945,1.3419662003843797
MeanShift,low_data,0,5,False,0.08,0.7094299396047494,0.7347640349102976,1.4441939745150472
MeanShift,low_data,0,5,False,0.09,0.39690892246909093,0.6387379132932399,1.0356468357623307
MeanShift,low_data,0,5,False,0.1,0.4873634881590478,0.6419187805064095,1.1292822686654573
MeanShift,low_data,0,5,False,0.11,0.5009286730393546,0.6525349526694687,1.1534636257088233
MeanShift,low_data,0,5,False,0.12,0.5664794894568314,0.6941669952777151,1.2606464847345464
MeanShift,low_data,0,5,False,0.13,0.5106379438658061,0.6479162542486808,1.158554198114487
MeanShift,low_data,0,5,False,0.14,0.5148190806989477,0.6573478731650323,1.17216695386398
MeanShift,low_data,0,5,False,0.15,0.5148481406337662,0.660122461641714,1.1749706022754802
MeanShift,low_data,0,5,False,0.16,0.506648731274941,0.6607664868086816,1.1674152180836226
MeanShift,low_data,0,5,False,0.17,0.48850729650488384,0.6519845156467113,1.1404918121515952
MeanShift,low_data,0,5,False,0.18,0.4064470858332518,0.5840589034395277,0.9905059892727794
MeanShift,low_data,0,5,False,0.19,0.39888400369154586,0.589196038578593,0.9880800422701389
MeanShift,low_data,0,5,False,0.2,0.38950310037885866,0.59479273664053,0.9842958370193886
MeanShift,low_data,0,5,False,0.21,0.37326565375471477,0.5924144061423261,0.9656800598970409
MeanShift,low_data,0,5,False,0.22,0.3631482979531375,0.5892693848127845,0.952417682765922
MeanShift,low_data,0,5,False,0.23,0.3201083376103571,0.5343171180445129,0.85442545565487
MeanShift,low_data,0,5,False,0.24,0.3013990724802901,0.5151597311038297,0.8165588035841198
MeanShift,low_data,0,5,False,0.25,0.2730452996888502,0.4922491419868771,0.7652944416757272
MeanShift,low_data,0,5,False,0.28,0.18221718479037377,0.4783099741680534,0.6605271589584272
MeanShift,low_data,0,5,False,0.3,0.18118866741162265,0.4826377366573733,0.663826404068996
MeanShift,low_data,0,5,False,0.35,0.18113290725596104,0.48442244939862333,0.6655553566545844
MeanShift,low_data,0,5,False,0.4,0.1647535581622989,0.41497558047358285,0.5797291386358817
MeanShift,low_data,0,5,False,0.45,0.15682753866360535,0.3843320637786532,0.5411596024422586
MeanShift,low_data,0,5,False,0.5,0.10290430814173501,0.2812102879800431,0.3841145961217781
MeanShift,low_data,0,10,True,0.01,0.00014739805084297545,0.40819201701544106,0.408339415066284
MeanShift,low_data,0,10,True,0.02,0.051575469136893655,0.47265067001127753,0.5242261391481712
MeanShift,low_data,0,10,True,0.03,0.18860876046055372,0.5340883753158011,0.7226971357763549
MeanShift,low_data,0,10,True,0.04,0.3087090916280731,0.6231468435601781,0.9318559351882512
MeanShift,low_data,0,10,True,0.05,0.48527899936688873,0.6910127687100174,1.176291768076906
MeanShift,low_data,0,10,True,0.06,0.7006950269948775,0.7399012886815405,1.440596315676418
MeanShift,low_data,0,10,True,0.07,0.7382295384001327,0.7841337910157027,1.5223633294158354
MeanShift,low_data,0,10,True,0.08,0.7326857834282063,0.7808007455189512,1.5134865289471575
MeanShift,low_data,0,10,True,0.09,0.7333313675135589,0.7833859018792457,1.5167172693928046
MeanShift,low_data,0,10,True,0.1,0.8871100211297265,0.8268636261779037,1.7139736473076301
MeanShift,low_data,0,10,True,0.11,0.9099452592916916,0.8363896196963161,1.7463348789880078
MeanShift,low_data,0,10,True,0.12,0.7962025146854518,0.7966642505944717,1.5928667652799233
MeanShift,low_data,0,10,True,0.13,0.7996448629944829,0.800977575325894,1.6006224383203769
MeanShift,low_data,0,10,True,0.14,0.7873016570902249,0.7936363265573348,1.5809379836475599
MeanShift,low_data,0,10,True,0.15,0.7978880317932772,0.8016384859653172,1.5995265177585942
MeanShift,low_data,0,10,True,0.16,0.7995210495780286,0.7998862360266361,1.5994072856046646
MeanShift,low_data,0,10,True,0.17,0.764183986802109,0.7866610985094747,1.5508450853115838
MeanShift,low_data,0,10,True,0.18,0.7209355120353059,0.7579153293797842,1.47885084141509
MeanShift,low_data,0,10,True,0.19,0.550778984286731,0.6832472016658364,1.2340261859525674
MeanShift,low_data,0,10,True,0.2,0.2724869624216353,0.5523067916214259,0.8247937540430612
MeanShift,low_data,0,10,True,0.21,0.17685858636091423,0.4654827728944468,0.6423413592553611
MeanShift,low_data,0,10,True,0.22,0.17568326064782683,0.4657709954275466,0.6414542560753734
MeanShift,low_data,0,10,True,0.23,0.1786002149893675,0.4646572480692789,0.6432574630586464
MeanShift,low_data,0,10,True,0.24,0.1804913482931825,0.4647367979642046,0.6452281462573871
MeanShift,low_data,0,10,True,0.25,0.18127497640079693,0.46484596731056327,0.6461209437113602
MeanShift,low_data,0,10,True,0.28,0.18075021945182534,0.4647642970717611,0.6455145165235865
MeanShift,low_data,0,10,True,0.3,0.16766797413413792,0.4613254521611119,0.6289934262952499
MeanShift,low_data,0,10,True,0.35,0.12709262043106237,0.3900703960307781,0.5171630164618405
MeanShift,low_data,0,10,True,0.4,0.1252588699406124,0.3874178809271249,0.5126767508677373
MeanShift,low_data,0,10,True,0.45,0.12204762217612108,0.38186576979387754,0.5039133919699986
MeanShift,low_data,0,10,True,0.5,0.12135735085003546,0.3821263217578258,0.5034836726078613
MeanShift,low_data,0,10,False,0.01,0.00013341216871432153,0.4081644727923708,0.4082978849610851
MeanShift,low_data,0,10,False,0.02,0.10450642687140488,0.46701400334662224,0.5715204302180271
MeanShift,low_data,0,10,False,0.03,0.13279726565234884,0.4923845307711497,0.6251817964234985
MeanShift,low_data,0,10,False,0.04,0.18017396744224382,0.5388962309915789,0.7190701984338227
MeanShift,low_data,0,10,False,0.05,0.2829678890228481,0.5817823784626097,0.8647502674854578
MeanShift,low_data,0,10,False,0.06,0.38627977275417735,0.6110931527152131,0.9973729254693905
MeanShift,low_data,0,10,False,0.07,0.6217467675110249,0.7003820240879953,1.3221287915990203
MeanShift,low_data,0,10,False,0.08,0.6954494678776088,0.743818954966316,1.4392684228439248
MeanShift,low_data,0,10,False,0.09,0.6939436672916545,0.7427249637973367,1.4366686310889911
MeanShift,low_data,0,10,False,0.1,0.7067947954031517,0.7440027521951932,1.450797547598345
MeanShift,low_data,0,10,False,0.11,0.7805387423606098,0.7632647495456796,1.5438034919062895
MeanShift,low_data,0,10,False,0.12,0.8178616677302177,0.7703553689338216,1.5882170366640393
MeanShift,low_data,0,10,False,0.13,0.8319828089433767,0.7792450172197124,1.611227826163089
MeanShift,low_data,0,10,False,0.14,0.8263413035335294,0.7839443607612481,1.6102856642947776
MeanShift,low_data,0,10,False,0.15,0.8154543584588118,0.7915474223713251,1.607001780830137
MeanShift,low_data,0,10,False,0.16,0.810834808623562,0.796353182480087,1.607187991103649
MeanShift,low_data,0,10,False,0.17,0.7855524066702991,0.7858579936401335,1.5714104003104326
MeanShift,low_data,0,10,False,0.18,0.7783722293962759,0.7865329961487684,1.5649052255450444
MeanShift,low_data,0,10,False,0.19,0.6765054581547063,0.7294511001058069,1.4059565582605131
MeanShift,low_data,0,10,False,0.2,0.38623019138037445,0.5993194264828517,0.9855496178632261
MeanShift,low_data,0,10,False,0.21,0.30616568804615457,0.5274824899083521,0.8336481779545066
MeanShift,low_data,0,10,False,0.22,0.2948308700860273,0.5226758850329192,0.8175067551189465
MeanShift,low_data,0,10,False,0.23,0.2901902437352256,0.5236174960746666,0.8138077398098922
MeanShift,low_data,0,10,False,0.24,0.27765377318177925,0.5332075452712624,0.8108613184530415
MeanShift,low_data,0,10,False,0.25,0.26779080806553124,0.5414919901443184,0.8092827982098496
MeanShift,low_data,0,10,False,0.28,0.24485916111429912,0.5372408217228053,0.7820999828371045
MeanShift,low_data,0,10,False,0.3,0.2264589825578011,0.4916785686786685,0.7181375512364696
MeanShift,low_data,0,10,False,0.35,0.17815773565369053,0.45638070932713304,0.6345384449808236
MeanShift,low_data,0,10,False,0.4,0.17334508268473772,0.45621971118636373,0.6295647938711014
MeanShift,low_data,0,10,False,0.45,0.16850910460748786,0.458200681299891,0.6267097859073789
MeanShift,low_data,0,10,False,0.5,0.16757839169041053,0.46111543862172294,0.6286938303121334
MeanShift,low_data,0,50,True,0.01,0.0,0.4074430677441709,0.4074430677441709
MeanShift,low_data,0,50,True,0.02,0.004371033059003527,0.4161096481207648,0.42048068117976833
MeanShift,low_data,0,50,True,0.03,0.14696015375003596,0.5003700452284298,0.6473301989784657
MeanShift,low_data,0,50,True,0.04,0.38165137178448466,0.5433866498945532,0.9250380216790379
MeanShift,low_data,0,50,True,0.05,0.640826168895955,0.6433083780308859,1.284134546926841
MeanShift,low_data,0,50,True,0.06,0.8184018704352114,0.7277824939128814,1.5461843643480928
MeanShift,low_data,0,50,True,0.07,0.8439652561637252,0.7594548957222639,1.603420151885989
MeanShift,low_data,0,50,True,0.08,0.8645295640314162,0.7876342512969711,1.6521638153283873
MeanShift,low_data,0,50,True,0.09,0.8900947648478769,0.8219896640490814,1.7120844288969583
MeanShift,low_data,0,50,True,0.1,0.921540337936153,0.8504529376882259,1.771993275624379
MeanShift,low_data,0,50,True,0.11,0.920997976898266,0.8500797439624629,1.771077720860729
MeanShift,low_data,0,50,True,0.12,0.9310912919511751,0.8575852833863588,1.7886765753375338
MeanShift,low_data,0,50,True,0.13,0.9384985830076764,0.8641519258432455,1.802650508850922
MeanShift,low_data,0,50,True,0.14,0.9488725374660307,0.8716521809185964,1.8205247183846271
MeanShift,low_data,0,50,True,0.15,0.9488725374660307,0.8716521809185964,1.8205247183846271
MeanShift,low_data,0,50,True,0.16,0.9008830487932201,0.8477488381217739,1.748631886914994
MeanShift,low_data,0,50,True,0.17,0.9008830487932201,0.8477488381217735,1.7486318869149935
MeanShift,low_data,0,50,True,0.18,0.9008830487932201,0.8477488381217735,1.7486318869149935
MeanShift,low_data,0,50,True,0.19,0.9008830487932201,0.8477488381217735,1.7486318869149935
MeanShift,low_data,0,50,True,0.2,0.9008830487932201,0.8477488381217735,1.7486318869149935
MeanShift,low_data,0,50,True,0.21,0.9008830487932201,0.8477488381217735,1.7486318869149935
MeanShift,low_data,0,50,True,0.22,0.8814471572363464,0.8316112628493628,1.713058420085709
MeanShift,low_data,0,50,True,0.23,0.8814471572363464,0.8316112628493628,1.713058420085709
MeanShift,low_data,0,50,True,0.24,0.7729218537417715,0.7790470402296016,1.551968893971373
MeanShift,low_data,0,50,True,0.25,0.7715652531925871,0.7874847316610273,1.5590499848536143
MeanShift,low_data,0,50,True,0.28,0.5408562289775422,0.6847521851760796,1.2256084141536219
MeanShift,low_data,0,50,True,0.3,0.5408562289775422,0.6847521851760796,1.2256084141536219
MeanShift,low_data,0,50,True,0.35,0.4798959112914772,0.6291474561900303,1.1090433674815074
MeanShift,low_data,0,50,True,0.4,0.47870206017464856,0.6268298397139144,1.1055318998885628
MeanShift,low_data,0,50,True,0.45,0.2370523740118526,0.4713731074200511,0.7084254814319038
MeanShift,low_data,0,50,True,0.5,0.2370523740118526,0.4713731074200511,0.7084254814319038
MeanShift,low_data,0,50,False,0.01,0.0,0.4074430677441709,0.4074430677441709
MeanShift,low_data,0,50,False,0.02,0.004656141303441822,0.4164415997440723,0.42109774104751413
MeanShift,low_data,0,50,False,0.03,0.12253176240105773,0.4875116488950762,0.6100434112961339
MeanShift,low_data,0,50,False,0.04,0.23512453398028293,0.5080538486085516,0.7431783825888345
MeanShift,low_data,0,50,False,0.05,0.31486414150953806,0.5512142350811113,0.8660783765906495
MeanShift,low_data,0,50,False,0.06,0.46628509084859066,0.5978413863831552,1.0641264772317458
MeanShift,low_data,0,50,False,0.07,0.6797747240005438,0.6766580482056809,1.3564327722062246
MeanShift,low_data,0,50,False,0.08,0.8201983695237726,0.7460151996581976,1.5662135691819703
MeanShift,low_data,0,50,False,0.09,0.8435963451932503,0.7836737186454427,1.627270063838693
MeanShift,low_data,0,50,False,0.1,0.8793392364282422,0.8166372095712655,1.6959764459995077
MeanShift,low_data,0,50,False,0.11,0.8934280546431831,0.829319592863783,1.722747647506966
MeanShift,low_data,0,50,False,0.12,0.9009229904602075,0.8311230691872435,1.732046059647451
MeanShift,low_data,0,50,False,0.13,0.908739571977995,0.8357046924485653,1.7444442644265603
MeanShift,low_data,0,50,False,0.14,0.9241194150870835,0.8489829974467258,1.7731024125338093
MeanShift,low_data,0,50,False,0.15,0.932229706646749,0.8575254349915693,1.7897551416383184
MeanShift,low_data,0,50,False,0.16,0.8918289233720317,0.8409782290778149,1.7328071524498467
MeanShift,low_data,0,50,False,0.17,0.8926815737403905,0.8414488780264227,1.7341304517668132
MeanShift,low_data,0,50,False,0.18,0.8945089207378203,0.8425161743775232,1.7370250951153436
MeanShift,low_data,0,50,False,0.19,0.8956903582541309,0.84325859224577,1.738948950499901
MeanShift,low_data,0,50,False,0.2,0.8974463934770703,0.8444666013893696,1.74191299486644
MeanShift,low_data,0,50,False,0.21,0.9006011252044943,0.8473143791951319,1.7479155043996262
MeanShift,low_data,0,50,False,0.22,0.8814471572363464,0.8316112628493628,1.713058420085709
MeanShift,low_data,0,50,False,0.23,0.8814471572363464,0.8316112628493628,1.713058420085709
MeanShift,low_data,0,50,False,0.24,0.8737053475312021,0.8249786240920388,1.698683971623241
MeanShift,low_data,0,50,False,0.25,0.8196913673786402,0.7998588050439893,1.6195501724226296
MeanShift,low_data,0,50,False,0.28,0.5859157087217834,0.7239248688317089,1.3098405775534925
MeanShift,low_data,0,50,False,0.3,0.5860073671679394,0.7244930600646207,1.3105004272325602
MeanShift,low_data,0,50,False,0.35,0.510582562456061,0.6635892014305256,1.1741717638865867
MeanShift,low_data,0,50,False,0.4,0.47899440918816283,0.626746842991287,1.1057412521794499
MeanShift,low_data,0,50,False,0.45,0.43115071512127534,0.5934650685699429,1.0246157836912182
MeanShift,low_data,0,50,False,0.5,0.3067460309489621,0.5483679546261319,0.855113985575094
MeanShift,low_data,0,100,True,0.01,0.0,0.4074430677441708,0.4074430677441708
MeanShift,low_data,0,100,True,0.02,0.00011404682623959317,0.4077633469998729,0.4078773938261125
MeanShift,low_data,0,100,True,0.03,0.1459394110880434,0.5001690242866996,0.646108435374743
MeanShift,low_data,0,100,True,0.04,0.291758190085031,0.5285224787612341,0.8202806688462652
MeanShift,low_data,0,100,True,0.05,0.5048184528989879,0.6211554170531401,1.125973869952128
MeanShift,low_data,0,100,True,0.06,0.6908180239589978,0.7078332894608022,1.3986513134198
MeanShift,low_data,0,100,True,0.07,0.856788809589729,0.7693300716631356,1.6261188812528646
MeanShift,low_data,0,100,True,0.08,0.8683716819192319,0.778007051444923,1.6463787333641549
MeanShift,low_data,0,100,True,0.09,0.8935203938593014,0.8174589537263838,1.7109793475856852
MeanShift,low_data,0,100,True,0.1,0.90914206281782,0.8458124071339682,1.7549544699517883
MeanShift,low_data,0,100,True,0.11,0.9372765507478178,0.861679357876069,1.7989559086238867
MeanShift,low_data,0,100,True,0.12,0.9407594449370453,0.8661610013128649,1.8069204462499102
MeanShift,low_data,0,100,True,0.13,0.9422571164730887,0.8668872434441183,1.809144359917207
MeanShift,low_data,0,100,True,0.14,0.9542166446787459,0.87519798543818,1.8294146301169258
MeanShift,low_data,0,100,True,0.15,0.9542166446787459,0.87519798543818,1.8294146301169258
MeanShift,low_data,0,100,True,0.16,0.9542166446787459,0.87519798543818,1.8294146301169258
MeanShift,low_data,0,100,True,0.17,0.9542166446787459,0.87519798543818,1.8294146301169258
MeanShift,low_data,0,100,True,0.18,0.9542166446787459,0.87519798543818,1.8294146301169258
MeanShift,low_data,0,100,True,0.19,0.8026286224731141,0.8114989533565223,1.6141275758296363
MeanShift,low_data,0,100,True,0.2,0.7245833533906448,0.7749772327199355,1.4995605861105803
MeanShift,low_data,0,100,True,0.21,0.6177220901236614,0.7250924194177896,1.342814509541451
MeanShift,low_data,0,100,True,0.22,0.6177220901236614,0.7250924194177896,1.342814509541451
MeanShift,low_data,0,100,True,0.23,0.6177220901236614,0.7250924194177896,1.342814509541451
MeanShift,low_data,0,100,True,0.24,0.6177220901236614,0.7250924194177892,1.3428145095414505
MeanShift,low_data,0,100,True,0.25,0.6177220901236614,0.7250924194177892,1.3428145095414505
MeanShift,low_data,0,100,True,0.28,0.6177220901236614,0.7250924194177892,1.3428145095414505
MeanShift,low_data,0,100,True,0.3,0.6177220901236614,0.7250924194177892,1.3428145095414505
MeanShift,low_data,0,100,True,0.35,0.44596172008292073,0.6372730464925518,1.0832347665754725
MeanShift,low_data,0,100,True,0.4,0.4457781480851436,0.6364984152463964,1.0822765633315399
MeanShift,low_data,0,100,True,0.45,0.4457781480851436,0.6364984152463964,1.0822765633315399
MeanShift,low_data,0,100,True,0.5,0.330139190858323,0.5482914400900678,0.8784306309483908
MeanShift,low_data,0,100,False,0.01,0.0,0.4074430677441708,0.4074430677441708
MeanShift,low_data,0,100,False,0.02,0.00011404682623959317,0.4077633469998729,0.4078773938261125
MeanShift,low_data,0,100,False,0.03,0.12051149087589619,0.4876627846856874,0.6081742755615835
MeanShift,low_data,0,100,False,0.04,0.21077750735463585,0.5047308203821175,0.7155083277367533
MeanShift,low_data,0,100,False,0.05,0.314002328071285,0.5479110174317937,0.8619133455030787
MeanShift,low_data,0,100,False,0.06,0.4752481477744741,0.6290776419322218,1.1043257897066958
MeanShift,low_data,0,100,False,0.07,0.608662194594638,0.6627972941476536,1.2714594887422916
MeanShift,low_data,0,100,False,0.08,0.7985000888398947,0.7327785526753094,1.531278641515204
MeanShift,low_data,0,100,False,0.09,0.8599073045604607,0.7965615509936598,1.6564688555541205
MeanShift,low_data,0,100,False,0.1,0.8741518778211236,0.8147656590739266,1.6889175368950502
MeanShift,low_data,0,100,False,0.11,0.8992985900864766,0.8274158916250887,1.7267144817115652
MeanShift,low_data,0,100,False,0.12,0.9257746252311522,0.8511084403636715,1.7768830655948236
MeanShift,low_data,0,100,False,0.13,0.9368227658204488,0.8613953921799195,1.7982181580003682
MeanShift,low_data,0,100,False,0.14,0.9408081809843254,0.8661841589469583,1.8069923399312837
MeanShift,low_data,0,100,False,0.15,0.9415133157252352,0.8665227096379259,1.808036025363161
MeanShift,low_data,0,100,False,0.16,0.9426136765747537,0.8670648502422285,1.8096785268169822
MeanShift,low_data,0,100,False,0.17,0.9451214612890283,0.868373366458435,1.8134948277474634
MeanShift,low_data,0,100,False,0.18,0.9519034690970859,0.8727721782505802,1.8246756473476662
MeanShift,low_data,0,100,False,0.19,0.8339371540821552,0.8158668257017511,1.6498039797839064
MeanShift,low_data,0,100,False,0.2,0.733503723487696,0.77475919793396,1.508262921421656
MeanShift,low_data,0,100,False,0.21,0.72613040941647,0.7750449941039309,1.501175403520401
MeanShift,low_data,0,100,False,0.22,0.7260979431954091,0.7755715909952138,1.501669534190623
MeanShift,low_data,0,100,False,0.23,0.6912277856800979,0.7353455523967007,1.4265733380767986
