name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,low_data,1,2,10,,2,0.760122403335634,0.7873258006377697,1.5474482039734037
DipEncoder,low_data,1,2,10,10,2,0.7698159986801366,0.7750376430282577,1.5448536417083942
DipEncoder,low_data,1,2,10,100,2,0.7549237296460538,0.7614724706498981,1.516396200295952
DipEncoder,low_data,1,2,10,1000,2,0.7761389869334612,0.770056068216324,1.5461950551497852
DipEncoder,low_data,1,5,10,,2,0.32407334975815877,0.5958836135988621,0.9199569633570208
DipEncoder,low_data,1,5,10,,5,0.7459099756959875,0.8181640749288065,1.5640740506247939
DipEncoder,low_data,1,5,10,10,2,0.3391544210990293,0.5409244612403264,0.8800788823393557
DipEncoder,low_data,1,5,10,10,5,0.7210254257978362,0.8019045837358019,1.522930009533638
DipEncoder,low_data,1,5,10,100,2,0.4391987912476734,0.6491693380499464,1.0883681292976197
DipEncoder,low_data,1,5,10,100,5,0.7563182422548328,0.8352572498212851,1.5915754920761178
DipEncoder,low_data,1,5,10,1000,2,0.38484311752986283,0.5881943351011311,0.973037452630994
DipEncoder,low_data,1,5,10,1000,5,0.6205599497146518,0.7514620449011102,1.372021994615762
DipEncoder,low_data,1,10,10,,2,0.7271151500188471,0.7986219395542447,1.5257370895730917
DipEncoder,low_data,1,10,10,,5,0.8329393271574987,0.8475654401562022,1.680504767313701
DipEncoder,low_data,1,10,10,,10,0.7557292329051177,0.848937860316785,1.6046670932219027
DipEncoder,low_data,1,10,10,10,2,0.7798201703483266,0.8154762283461267,1.5952963986944533
DipEncoder,low_data,1,10,10,10,5,0.5963415908035978,0.7450315522739546,1.3413731430775524
DipEncoder,low_data,1,10,10,10,10,0.77560095960736,0.8657180949057286,1.6413190545130885
DipEncoder,low_data,1,10,10,100,2,0.5505661058214523,0.6890275580816443,1.2395936639030967
DipEncoder,low_data,1,10,10,100,5,0.7247544748044384,0.8050326002513457,1.529787075055784
DipEncoder,low_data,1,10,10,100,10,0.6946164548585273,0.7974464430172931,1.4920628978758204
DipEncoder,low_data,1,10,10,1000,2,0.597057279139943,0.7202309466807041,1.317288225820647
DipEncoder,low_data,1,10,10,1000,5,0.5749056179978156,0.734007687659755,1.3089133056575706
DipEncoder,low_data,1,10,10,1000,10,0.7528675782462867,0.8343792362872303,1.587246814533517
DipEncoder,low_data,1,50,10,,2,0.8362095747825453,0.8921139600180868,1.7283235348006323
DipEncoder,low_data,1,50,10,,5,0.46278116569499117,0.6911609743339027,1.1539421400288938
DipEncoder,low_data,1,50,10,,10,0.48085294224320746,0.6911466768728849,1.1719996191160924
DipEncoder,low_data,1,50,10,10,2,0.7648956342178791,0.8537042106506266,1.6185998448685057
DipEncoder,low_data,1,50,10,10,5,0.4439974115717883,0.682246086395173,1.1262434979669613
DipEncoder,low_data,1,50,10,10,10,0.48196797111446754,0.6934356619337938,1.1754036330482613
DipEncoder,low_data,1,50,10,100,2,0.833884808342241,0.8803250576644145,1.7142098660066556
DipEncoder,low_data,1,50,10,100,5,0.43608899751549957,0.6628206880155362,1.0989096855310359
DipEncoder,low_data,1,50,10,100,10,0.47949758210801846,0.6887127382990501,1.1682103204070686
DipEncoder,low_data,1,50,10,1000,2,0.8196589590819353,0.8656500517069532,1.6853090107888886
DipEncoder,low_data,1,50,10,1000,5,0.4338202513184546,0.6560107034861861,1.0898309548046408
DipEncoder,low_data,1,50,10,1000,10,0.4598086792940679,0.6840153674337158,1.1438240467277838
DipEncoder,low_data,1,100,10,,2,0.6462218473576131,0.8248768558386689,1.471098703196282
DipEncoder,low_data,1,100,10,,5,0.4380032399261186,0.6785779547089147,1.1165811946350332
DipEncoder,low_data,1,100,10,,10,0.33190604767720383,0.6070979557290945,0.9390040034062983
DipEncoder,low_data,1,100,10,10,2,0.6812542952111172,0.8259034054916329,1.5071577007027501
DipEncoder,low_data,1,100,10,10,5,0.4367051412071366,0.6746674855719824,1.111372626779119
DipEncoder,low_data,1,100,10,10,10,0.33136597584204736,0.6071772046440536,0.9385431804861009
DipEncoder,low_data,1,100,10,100,2,0.5981293969827721,0.7720368556650151,1.3701662526477874
DipEncoder,low_data,1,100,10,100,5,0.43650339285081435,0.674917773418019,1.1114211662688334
DipEncoder,low_data,1,100,10,100,10,0.3095929097414736,0.5767616011646713,0.8863545109061449
DipEncoder,low_data,1,100,10,1000,2,0.6713281046839281,0.8332451783208068,1.504573283004735
DipEncoder,low_data,1,100,10,1000,5,0.4359689561591466,0.6733290947840297,1.1092980509431762
DipEncoder,low_data,1,100,10,1000,10,0.3239556518870381,0.5922704224936182,0.9162260743806563
