name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,3,2,0.001,2,10,0.01,0.7682130034672557,0.7831032863863627,1.5513162898536184
DipMeans,low_data,3,2,0.001,2,12,0.01,0.8018120013208736,0.8007222798659028,1.6025342811867764
DipMeans,low_data,3,2,0.001,2,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,3,2,0.001,2,20,0.01,0.7093001776473028,0.8013295582205325,1.5106297358678353
DipMeans,low_data,3,2,0.001,2,25,0.01,0.5517582021697329,0.7677752310457033,1.3195334332154363
DipMeans,low_data,3,2,0.001,2,30,0.01,0.5517582021697329,0.7677752310457032,1.3195334332154363
DipMeans,low_data,3,2,0.001,5,10,0.01,0.784164356633432,0.7798528833873581,1.5640172400207901
DipMeans,low_data,3,2,0.001,5,12,0.01,0.8280661804891756,0.8117130559250442,1.6397792364142196
DipMeans,low_data,3,2,0.001,5,15,0.01,0.7982202548688765,0.8158859049166615,1.614106159785538
DipMeans,low_data,3,2,0.001,5,20,0.01,0.7068903438077662,0.7977650161038755,1.5046553599116417
DipMeans,low_data,3,2,0.001,5,25,0.01,0.547045049206304,0.7623930383678477,1.3094380875741516
DipMeans,low_data,3,2,0.001,5,30,0.01,0.547045049206304,0.7623930383678477,1.3094380875741516
DipMeans,low_data,3,2,0.001,7,10,0.01,0.7615718009578822,0.7723463319958858,1.5339181329537679
DipMeans,low_data,3,2,0.001,7,12,0.01,0.8285203636073488,0.8127458377087946,1.6412662013161434
DipMeans,low_data,3,2,0.001,7,15,0.01,0.7806848743750459,0.8048723268454435,1.5855572012204893
DipMeans,low_data,3,2,0.001,7,20,0.01,0.6875821822334223,0.7849614270504768,1.472543609283899
DipMeans,low_data,3,2,0.001,7,25,0.01,0.5472992683340325,0.7624320395248183,1.3097313078588508
DipMeans,low_data,3,2,0.001,7,30,0.01,0.5472992683340325,0.7624320395248183,1.3097313078588508
DipMeans,low_data,3,2,0.001,10,12,0.01,0.8513778622314397,0.8426507415558238,1.6940286037872636
DipMeans,low_data,3,2,0.001,10,15,0.01,0.8637840114615188,0.844481370619102,1.7082653820806208
DipMeans,low_data,3,2,0.001,10,20,0.01,0.7089108538691372,0.800704070642737,1.5096149245118742
DipMeans,low_data,3,2,0.001,10,25,0.01,0.56012718625001,0.7688942933674525,1.3290214796174626
DipMeans,low_data,3,2,0.001,10,30,0.01,0.56012718625001,0.7688942933674525,1.3290214796174626
DipMeans,low_data,3,2,0.001,12,15,0.01,0.7875337759142196,0.8132312393937288,1.6007650153079482
DipMeans,low_data,3,2,0.001,12,20,0.01,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,3,2,0.001,12,25,0.01,0.5508959862899698,0.7666039349172377,1.3174999212072076
DipMeans,low_data,3,2,0.001,12,30,0.01,0.5508959862899698,0.7666039349172377,1.3174999212072076
DipMeans,low_data,3,2,0.001,15,20,0.01,0.7080370352259848,0.7995835227555959,1.5076205579815807
DipMeans,low_data,3,2,0.001,15,25,0.01,0.5484278428455462,0.7646833627548604,1.3131112056004066
DipMeans,low_data,3,2,0.001,15,30,0.01,0.5484278428455462,0.7646833627548604,1.3131112056004066
DipMeans,low_data,3,2,0.001,2,10,0.02,0.7682130034672557,0.7831032863863627,1.5513162898536184
DipMeans,low_data,3,2,0.001,2,12,0.02,0.8018120013208736,0.8007222798659028,1.6025342811867764
DipMeans,low_data,3,2,0.001,2,15,0.02,0.788053955480301,0.813702375870223,1.6017563313505239
DipMeans,low_data,3,2,0.001,2,20,0.02,0.7093001776473028,0.8013295582205325,1.5106297358678353
DipMeans,low_data,3,2,0.001,2,25,0.02,0.6885136059333705,0.7915424286914549,1.4800560346248255
DipMeans,low_data,3,2,0.001,2,30,0.02,0.6885136059333705,0.7915424286914547,1.4800560346248253
DipMeans,low_data,3,2,0.001,5,10,0.02,0.784164356633432,0.779852883387358,1.5640172400207901
DipMeans,low_data,3,2,0.001,5,12,0.02,0.8280661804891756,0.8117130559250444,1.63977923641422
DipMeans,low_data,3,2,0.001,5,15,0.02,0.7982202548688765,0.8158859049166615,1.614106159785538
DipMeans,low_data,3,2,0.001,5,20,0.02,0.7068903438077662,0.7977650161038755,1.5046553599116417
DipMeans,low_data,3,2,0.001,5,25,0.02,0.6858167057248691,0.7879743593997988,1.4737910651246677
DipMeans,low_data,3,2,0.001,5,30,0.02,0.6858167057248691,0.7879743593997988,1.4737910651246677
DipMeans,low_data,3,2,0.001,7,10,0.02,0.7615718009578822,0.7723463319958858,1.5339181329537679
DipMeans,low_data,3,2,0.001,7,12,0.02,0.8285203636073488,0.8127458377087946,1.6412662013161434
DipMeans,low_data,3,2,0.001,7,15,0.02,0.7806848743750459,0.8048723268454435,1.5855572012204893
DipMeans,low_data,3,2,0.001,7,20,0.02,0.6875821822334223,0.7849614270504768,1.472543609283899
DipMeans,low_data,3,2,0.001,7,25,0.02,0.6856707517000138,0.7879264935467433,1.473597245246757
DipMeans,low_data,3,2,0.001,7,30,0.02,0.6856707517000138,0.7879264935467433,1.473597245246757
DipMeans,low_data,3,2,0.001,10,12,0.02,0.8513778622314397,0.8426507415558238,1.6940286037872636
DipMeans,low_data,3,2,0.001,10,15,0.02,0.8637840114615188,0.844481370619102,1.7082653820806208
DipMeans,low_data,3,2,0.001,10,20,0.02,0.7089108538691372,0.800704070642737,1.5096149245118742
DipMeans,low_data,3,2,0.001,10,25,0.02,0.6880774532402081,0.7909130845712177,1.4789905378114256
DipMeans,low_data,3,2,0.001,10,30,0.02,0.6880774532402081,0.7909130845712177,1.4789905378114256
DipMeans,low_data,3,2,0.001,12,15,0.02,0.7875337759142196,0.8132312393937289,1.6007650153079485
DipMeans,low_data,3,2,0.001,12,20,0.02,0.721205393245192,0.7988240756700565,1.5200294689152485
DipMeans,low_data,3,2,0.001,12,25,0.02,0.721205393245192,0.7988240756700565,1.5200294689152485
DipMeans,low_data,3,2,0.001,12,30,0.02,0.721205393245192,0.7988240756700565,1.5200294689152485
DipMeans,low_data,3,2,0.001,15,20,0.02,0.7080370352259848,0.7995835227555959,1.5076205579815807
DipMeans,low_data,3,2,0.001,15,25,0.02,0.6874510721566954,0.7903590507792795,1.477810122935975
DipMeans,low_data,3,2,0.001,15,30,0.02,0.6874510721566954,0.7903590507792795,1.477810122935975
DipMeans,low_data,3,2,0.001,2,10,0.05,0.7682130034672557,0.7831032863863627,1.5513162898536184
DipMeans,low_data,3,2,0.001,2,12,0.05,0.8018120013208736,0.8007222798659028,1.6025342811867764
DipMeans,low_data,3,2,0.001,2,15,0.05,0.788053955480301,0.8137023758702229,1.6017563313505239
DipMeans,low_data,3,2,0.001,2,20,0.05,0.719568238314538,0.8015323823282104,1.5211006206427484
DipMeans,low_data,3,2,0.001,2,25,0.05,0.719568238314538,0.8015323823282104,1.5211006206427484
DipMeans,low_data,3,2,0.001,2,30,0.05,0.719568238314538,0.8015323823282104,1.5211006206427484
DipMeans,low_data,3,2,0.001,5,10,0.05,0.784164356633432,0.7798528833873581,1.5640172400207901
DipMeans,low_data,3,2,0.001,5,12,0.05,0.8280661804891756,0.8117130559250442,1.6397792364142196
DipMeans,low_data,3,2,0.001,5,15,0.05,0.7982202548688765,0.8158859049166615,1.614106159785538
