name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,4,2,0.001,2,10,0.01,0.7379801777309511,0.8033576962868524,1.5413378740178034
DipMeans,low_data,4,2,0.001,2,12,0.01,0.8494454663023524,0.8396354292401932,1.6890808955425456
DipMeans,low_data,4,2,0.001,2,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,4,2,0.001,2,20,0.01,0.7094280495055413,0.8013119594976524,1.5107400090031937
DipMeans,low_data,4,2,0.001,2,25,0.01,0.5585781493347298,0.7687164710014793,1.3272946203362093
DipMeans,low_data,4,2,0.001,2,30,0.01,0.5585781493347298,0.7687164710014793,1.3272946203362093
DipMeans,low_data,4,2,0.001,5,10,0.01,0.7622705170696876,0.7738027985701726,1.5360733156398603
DipMeans,low_data,4,2,0.001,5,12,0.01,0.8285721640458265,0.8130400307281882,1.6416121947740145
DipMeans,low_data,4,2,0.001,5,15,0.01,0.7797543009837267,0.8041327190369773,1.583887020020704
DipMeans,low_data,4,2,0.001,5,20,0.01,0.7066742813694714,0.7977221743645345,1.504396455734006
DipMeans,low_data,4,2,0.001,5,25,0.01,0.5472113415380623,0.7624116874483653,1.3096230289864277
DipMeans,low_data,4,2,0.001,5,30,0.01,0.5472113415380623,0.7624116874483653,1.3096230289864277
DipMeans,low_data,4,2,0.001,7,10,0.01,0.812116544969036,0.8055589189307321,1.6176754638997681
DipMeans,low_data,4,2,0.001,7,12,0.01,0.8505630853562184,0.8419785938475125,1.6925416792037309
DipMeans,low_data,4,2,0.001,7,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,4,2,0.001,7,20,0.01,0.7093406848718761,0.801340034751227,1.5106807196231031
DipMeans,low_data,4,2,0.001,7,25,0.01,0.5602788008043919,0.7689612597378338,1.3292400605422257
DipMeans,low_data,4,2,0.001,7,30,0.01,0.5602788008043919,0.7689612597378338,1.3292400605422257
DipMeans,low_data,4,2,0.001,10,12,0.01,0.8028660255830831,0.8011173028220977,1.6039833284051808
DipMeans,low_data,4,2,0.001,10,15,0.01,0.7886277182619678,0.8138648610892871,1.6024925793512548
DipMeans,low_data,4,2,0.001,10,20,0.01,0.7074204228081689,0.7985607648788312,1.505981187687
DipMeans,low_data,4,2,0.001,10,25,0.01,0.5479361446908474,0.7631868611158209,1.3111230058066683
DipMeans,low_data,4,2,0.001,10,30,0.01,0.5479361446908474,0.7631868611158209,1.3111230058066683
DipMeans,low_data,4,2,0.001,12,15,0.01,0.7875337759142196,0.8132312393937289,1.6007650153079485
DipMeans,low_data,4,2,0.001,12,20,0.01,0.7066478799234759,0.7976453388181214,1.5042932187415974
DipMeans,low_data,4,2,0.001,12,25,0.01,0.5568887706330982,0.7640395317793167,1.320928302412415
DipMeans,low_data,4,2,0.001,12,30,0.01,0.5568887706330982,0.7640395317793166,1.3209283024124148
