name,prefix,seed,dim,n_clusters,threshold,branching_factor,ari,nmi,sum
Birch,low_data,0,50,10,0.15,2,0.03586921524952082,0.20318028769557733,0.23904950294509814
Birch,low_data,0,50,10,0.15,5,0.036064068161767666,0.2038695831601945,0.23993365132196215
Birch,low_data,0,50,10,0.2,2,0.036691887552897734,0.20728731857517324,0.24397920612807097
Birch,low_data,0,50,10,0.2,5,0.03747204288958821,0.20968493035154898,0.2471569732411372
Birch,low_data,0,50,10,0.25,2,0.035522694890212377,0.20189758447300427,0.23742027936321664
Birch,low_data,0,50,10,0.25,5,0.03208879552521452,0.18663736340328196,0.21872615892849648
Birch,low_data,0,50,10,0.3,2,0.03080755502758008,0.18111936775816653,0.21192692278574662
Birch,low_data,0,50,10,0.3,5,0.03366515839061017,0.19368593813633164,0.2273510965269418
Birch,low_data,0,100,10,0.01,2,0.6271411478336377,0.8109807718633195,1.4381219196969572
Birch,low_data,0,100,10,0.01,5,0.6271411478336377,0.8109807718633195,1.4381219196969572
Birch,low_data,0,100,10,0.025,2,0.4521243214050107,0.7146348725966987,1.1667591940017092
Birch,low_data,0,100,10,0.025,5,0.4521243214050107,0.7146348725966987,1.1667591940017092
Birch,low_data,0,100,10,0.05,2,0.28952731536037984,0.5577286481757405,0.8472559635361203
Birch,low_data,0,100,10,0.05,5,0.28952731536037984,0.5577286481757405,0.8472559635361203
Birch,low_data,0,100,10,0.075,2,0.27576257948979827,0.5307741779976641,0.8065367574874625
Birch,low_data,0,100,10,0.075,5,0.04281770973195625,0.2390187558773348,0.28183646560929104
Birch,low_data,0,100,10,0.1,2,0.04281770973195625,0.23901875587733482,0.28183646560929104
Birch,low_data,0,100,10,0.1,5,0.03868056012397038,0.21602025427194174,0.25470081439591213
Birch,low_data,0,100,10,0.125,2,0.03868056012397038,0.21602025427194174,0.25470081439591213
Birch,low_data,0,100,10,0.125,5,0.03478630968651227,0.1984321224040941,0.2332184320906064
Birch,low_data,0,100,10,0.15,2,0.03478630968651227,0.1984321224040941,0.2332184320906064
Birch,low_data,0,100,10,0.15,5,0.03247876135861283,0.1886143882991796,0.22109314965779242
Birch,low_data,0,100,10,0.2,2,0.037290285353113566,0.20949540680624995,0.24678569215936352
Birch,low_data,0,100,10,0.2,5,0.035426980053371665,0.2009044358175415,0.23633141587091316
Birch,low_data,0,100,10,0.25,2,0.030690822715824653,0.1809671404660793,0.21165796318190397
Birch,low_data,0,100,10,0.25,5,0.03211823836464496,0.18699496790175185,0.2191132062663968
Birch,low_data,0,100,10,0.3,2,0.03784484387905964,0.21248391416167767,0.2503287580407373
Birch,low_data,0,100,10,0.3,5,0.037825254157981485,0.21118801427390171,0.2490132684318832
