name,prefix,seed,dim,n_clusters,n_init,ari,nmi,sum
ldakmeans,low_data,7,2,10,1,0.7833402245485939,0.7891389297273944,1.5724791542759884
ldakmeans,low_data,7,2,10,2,0.7834285147689511,0.789183718889064,1.572612233658015
ldakmeans,low_data,7,2,10,3,0.7834285147689511,0.789183718889064,1.572612233658015
ldakmeans,low_data,7,2,10,4,0.7834285147689511,0.789183718889064,1.572612233658015
ldakmeans,low_data,7,2,10,5,0.7834285147689511,0.789183718889064,1.572612233658015
ldakmeans,low_data,7,2,10,6,0.7847413745843885,0.7911965188435216,1.57593789342791
ldakmeans,low_data,7,2,10,7,0.7847413745843885,0.7911965188435216,1.57593789342791
ldakmeans,low_data,7,2,10,8,0.7847413745843885,0.7911965188435216,1.57593789342791
ldakmeans,low_data,7,2,10,9,0.7847413745843885,0.7911965188435216,1.57593789342791
ldakmeans,low_data,7,2,10,10,0.7847413745843885,0.7911965188435216,1.57593789342791
ldakmeans,low_data,7,5,10,1,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,2,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,3,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,4,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,5,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,6,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,7,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,8,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,9,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,5,10,10,0.7216737081000768,0.8127644601965589,1.5344381682966357
ldakmeans,low_data,7,10,10,1,0.7015735790106405,0.7960260662938526,1.497599645304493
ldakmeans,low_data,7,10,10,2,0.7032585355854788,0.7993740977666436,1.5026326333521225
ldakmeans,low_data,7,10,10,3,0.7032585355854788,0.7993740977666436,1.5026326333521225
ldakmeans,low_data,7,10,10,4,0.7025400707242243,0.7981871288582272,1.5007271995824514
ldakmeans,low_data,7,10,10,5,0.7025400707242243,0.7981871288582272,1.5007271995824514
ldakmeans,low_data,7,10,10,6,0.7025400707242243,0.7981871288582272,1.5007271995824514
ldakmeans,low_data,7,10,10,7,0.7025400707242243,0.7981871288582272,1.5007271995824514
ldakmeans,low_data,7,10,10,8,0.7042470035660051,0.7996704415781363,1.5039174451441415
ldakmeans,low_data,7,10,10,9,0.7042470035660051,0.7996704415781363,1.5039174451441415
ldakmeans,low_data,7,10,10,10,0.7042470035660051,0.7996704415781363,1.5039174451441415
ldakmeans,low_data,7,50,10,1,0.7402140816649847,0.8431135214530416,1.5833276031180263
ldakmeans,low_data,7,50,10,2,0.7392271364268829,0.8408871888878288,1.5801143253147116
ldakmeans,low_data,7,50,10,3,0.7393539596296529,0.8412579551913935,1.5806119148210462
ldakmeans,low_data,7,50,10,4,0.7400143789988334,0.8429200401488655,1.5829344191476988
ldakmeans,low_data,7,50,10,5,0.739636196931321,0.842020189191708,1.5816563861230288
ldakmeans,low_data,7,50,10,6,0.737708823615743,0.8387772444719124,1.5764860680876553
ldakmeans,low_data,7,50,10,7,0.739151124780528,0.8409148036680996,1.5800659284486276
ldakmeans,low_data,7,50,10,8,0.7378942281805356,0.8386858344709996,1.5765800626515354
ldakmeans,low_data,7,50,10,9,0.7394717416766906,0.8412993747963602,1.5807711164730507
ldakmeans,low_data,7,50,10,10,0.7395855038862784,0.8418298482243844,1.5814153521106629
ldakmeans,low_data,7,100,10,1,0.625589019802897,0.8076265926213388,1.433215612424236
ldakmeans,low_data,7,100,10,2,0.6253367282886734,0.8068581397899598,1.4321948680786332
ldakmeans,low_data,7,100,10,3,0.6253139015756961,0.8068295787917183,1.4321434803674145
ldakmeans,low_data,7,100,10,4,0.625650802683251,0.8080711994095581,1.433722002092809
ldakmeans,low_data,7,100,10,5,0.6253284277357072,0.806846060142577,1.4321744878782843
ldakmeans,low_data,7,100,10,6,0.6253360365789788,0.8068572441513496,1.4321932807303286
ldakmeans,low_data,7,100,10,7,0.6253505623660088,0.8068734043914563,1.4322239667574652
ldakmeans,low_data,7,100,10,8,0.6255250367777483,0.8075493197742922,1.4330743565520405
ldakmeans,low_data,7,100,10,9,0.6253495248179096,0.8068730258067075,1.4322225506246171
ldakmeans,low_data,7,100,10,10,0.6255980116311887,0.8076328560344018,1.4332308676655905
