name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,low_data,9,2,10,,2,0.7282413670241462,0.7595463624964655,1.4877877295206117
DipEncoder,low_data,9,2,10,10,2,0.7412903804036403,0.7537598187467744,1.4950501991504148
DipEncoder,low_data,9,2,10,100,2,0.739380229907702,0.7498733026980064,1.4892535326057086
DipEncoder,low_data,9,2,10,1000,2,0.7184785286251378,0.7293929477219132,1.447871476347051
DipEncoder,low_data,9,5,10,,2,0.055356956816781065,0.25041905212435295,0.305776008941134
DipEncoder,low_data,9,5,10,,5,0.7576997588747775,0.8007247918067723,1.5584245506815497
DipEncoder,low_data,9,5,10,10,2,0.2136539860631308,0.40427455985514055,0.6179285459182713
DipEncoder,low_data,9,5,10,10,5,0.7503472746219196,0.7998492265070629,1.5501965011289824
DipEncoder,low_data,9,5,10,100,2,0.5766430058038451,0.6954379298856425,1.2720809356894875
DipEncoder,low_data,9,5,10,100,5,0.4786681562539383,0.7031042747237317,1.18177243097767
DipEncoder,low_data,9,5,10,1000,2,0.4631848210900599,0.6184372793641078,1.0816221004541675
DipEncoder,low_data,9,5,10,1000,5,0.3772925851276441,0.6525310761290237,1.0298236612566678
DipEncoder,low_data,9,10,10,,2,0.48394632328128945,0.6771118787477283,1.1610582020290177
DipEncoder,low_data,9,10,10,,5,0.5686311957857244,0.7305966639224488,1.2992278597081732
DipEncoder,low_data,9,10,10,,10,0.8654007638296001,0.8956800467064112,1.7610808105360114
DipEncoder,low_data,9,10,10,10,2,0.7821517907917719,0.81235523693955,1.5945070277313218
DipEncoder,low_data,9,10,10,10,5,0.6120532714692989,0.7651244419641032,1.3771777134334022
DipEncoder,low_data,9,10,10,10,10,0.8182031637166015,0.8464381009184001,1.6646412646350015
DipEncoder,low_data,9,10,10,100,2,0.6029452014546645,0.7539599873144636,1.3569051887691281
DipEncoder,low_data,9,10,10,100,5,0.4466718818379557,0.6769970537420266,1.1236689355799823
DipEncoder,low_data,9,10,10,100,10,0.6709312142622295,0.7814234013154271,1.4523546155776565
DipEncoder,low_data,9,10,10,1000,2,0.5639509669919234,0.7188765355670108,1.2828275025589342
DipEncoder,low_data,9,10,10,1000,5,0.24965545275923007,0.513902282417516,0.7635577351767461
DipEncoder,low_data,9,10,10,1000,10,0.7807294223877844,0.8222729027130072,1.6030023251007917
DipEncoder,low_data,9,50,10,,2,0.77549091677148,0.8700819423513896,1.6455728591228695
DipEncoder,low_data,9,50,10,,5,0.46085803197535874,0.6879631303749459,1.1488211623503046
DipEncoder,low_data,9,50,10,,10,0.48093608833178647,0.6906017865386447,1.171537874870431
DipEncoder,low_data,9,50,10,10,2,0.771288206281503,0.8638506610803018,1.6351388673618048
DipEncoder,low_data,9,50,10,10,5,0.46187113599793167,0.6893024864943891,1.1511736224923208
DipEncoder,low_data,9,50,10,10,10,0.4561193002641739,0.6776213770445061,1.13374067730868
DipEncoder,low_data,9,50,10,100,2,0.5254528934524146,0.7627427985993591,1.2881956920517736
DipEncoder,low_data,9,50,10,100,5,0.4620053527134787,0.6900193647462627,1.1520247174597413
DipEncoder,low_data,9,50,10,100,10,0.4537330160506815,0.6739273588544216,1.127660374905103
DipEncoder,low_data,9,50,10,1000,2,0.5241629092897057,0.7574450226950475,1.281607931984753
DipEncoder,low_data,9,50,10,1000,5,0.4623666818561475,0.6906141421760372,1.1529808240321846
DipEncoder,low_data,9,50,10,1000,10,0.45557304008283805,0.6766501433701526,1.1322231834529908
DipEncoder,low_data,9,100,10,,2,0.641423480941465,0.8134090837981497,1.4548325647396148
DipEncoder,low_data,9,100,10,,5,0.33256595596383925,0.6107826283473039,0.9433485843111431
DipEncoder,low_data,9,100,10,,10,0.3334474927236765,0.6119060929178535,0.94535358564153
DipEncoder,low_data,9,100,10,10,2,0.7347843578097581,0.863148395184134,1.5979327529938923
DipEncoder,low_data,9,100,10,10,5,0.3335980537142753,0.6137030036261003,0.9473010573403756
DipEncoder,low_data,9,100,10,10,10,0.33227501607034154,0.6088755814201114,0.941150597490453
DipEncoder,low_data,9,100,10,100,2,0.7294217586090227,0.8507602308206562,1.580181989429679
DipEncoder,low_data,9,100,10,100,5,0.3322526028253005,0.6098404368396156,0.9420930396649161
DipEncoder,low_data,9,100,10,100,10,0.33386587137705165,0.6085262311303422,0.9423921025073938
DipEncoder,low_data,9,100,10,1000,2,0.736877533064623,0.8631987082881025,1.6000762413527254
DipEncoder,low_data,9,100,10,1000,5,0.3325151801963347,0.6105005529763753,0.94301573317271
DipEncoder,low_data,9,100,10,1000,10,0.333441561023923,0.6086584746435096,0.9421000356674327
