name,prefix,seed,dim,xi,min_cluster_size,predecessor_correction,ari,nmi,sum
OPTICS,low_data,0,2,0.06,300,True,0.9160599636838158,0.9409280790956515,1.8569880427794674
OPTICS,low_data,0,2,0.06,350,True,0.8384028609679076,0.9065179291205304,1.744920790088438
OPTICS,low_data,0,2,0.06,400,True,0.7320344299995785,0.8610906636028616,1.5931250936024401
OPTICS,low_data,0,2,0.06,500,True,0.44894961296805863,0.7118476372073782,1.160797250175437
OPTICS,low_data,0,2,0.07,10,True,0.01753471062247924,0.3238915926027444,0.34142630322522366
OPTICS,low_data,0,2,0.07,50,True,0.48386750723761207,0.7277242953860165,1.2115918026236285
OPTICS,low_data,0,2,0.07,100,True,0.9055947435312526,0.9253300244016234,1.830924767932876
OPTICS,low_data,0,2,0.07,150,True,0.8963050414592999,0.9287371087510844,1.8250421502103844
OPTICS,low_data,0,2,0.07,200,True,0.9445080179349339,0.9533934194786425,1.8979014374135765
OPTICS,low_data,0,2,0.07,250,True,0.9445080179349339,0.9533934194786425,1.8979014374135765
OPTICS,low_data,0,2,0.07,300,True,0.9176440768801684,0.9412612474274181,1.8589053243075866
OPTICS,low_data,0,2,0.07,350,True,0.8411837446913102,0.9071071973429335,1.7482909420342438
OPTICS,low_data,0,2,0.07,400,True,0.7357229768736931,0.8619416272366454,1.5976646041103386
OPTICS,low_data,0,2,0.07,500,True,0.4530408355148725,0.7133796586289283,1.1664204941438008
OPTICS,low_data,0,2,0.08,10,True,0.015931254343485166,0.31291258448170645,0.32884383882519164
OPTICS,low_data,0,2,0.08,50,True,0.5627757503930414,0.7955231960506602,1.3582989464437016
OPTICS,low_data,0,2,0.08,100,True,0.8963087273898109,0.9309803936465452,1.827289121036356
OPTICS,low_data,0,2,0.08,150,True,0.9791680253133681,0.9723286766146955,1.9514967019280636
OPTICS,low_data,0,2,0.08,200,True,0.9464488353697731,0.9550987273864455,1.9015475627562186
OPTICS,low_data,0,2,0.08,250,True,0.9464488353697731,0.9550987273864455,1.9015475627562186
OPTICS,low_data,0,2,0.08,300,True,0.9197245959013712,0.9430449743354904,1.8627695702368616
OPTICS,low_data,0,2,0.08,350,True,0.8438042503220802,0.9091018503348813,1.7529061006569615
OPTICS,low_data,0,2,0.08,400,True,0.7386797092763133,0.864172459150736,1.6028521684270494
OPTICS,low_data,0,2,0.08,500,True,0.45258272401597816,0.7124122067246096,1.1649949307405878
OPTICS,low_data,0,2,0.09,10,True,0.01002849250051764,0.27370662133243107,0.2837351138329487
OPTICS,low_data,0,2,0.09,50,True,0.8321722375218608,0.8929695101577694,1.72514174767963
OPTICS,low_data,0,2,0.09,100,True,0.813006330887189,0.8980569298023003,1.7110632606894893
OPTICS,low_data,0,2,0.09,150,True,0.9235411671526853,0.9481012088980231,1.8716423760507084
OPTICS,low_data,0,2,0.09,200,True,0.8745049800919452,0.9236823687942406,1.7981873488861857
OPTICS,low_data,0,2,0.09,250,True,0.8745049800919452,0.9236823687942406,1.7981873488861857
OPTICS,low_data,0,2,0.09,300,True,0.8438042503220802,0.9091018503348813,1.7529061006569615
OPTICS,low_data,0,2,0.09,350,True,0.8438042503220802,0.9091018503348813,1.7529061006569615
OPTICS,low_data,0,2,0.09,400,True,0.7386797092763133,0.864172459150736,1.6028521684270494
OPTICS,low_data,0,2,0.09,500,True,0.45258272401597816,0.7124122067246096,1.1649949307405878
OPTICS,low_data,0,2,0.1,10,True,0.009556248092458473,0.25308300705365533,0.2626392551461138
OPTICS,low_data,0,2,0.1,50,True,0.7015246307140143,0.852039675998547,1.5535643067125613
OPTICS,low_data,0,2,0.1,100,True,0.7015246307140143,0.852039675998547,1.5535643067125613
OPTICS,low_data,0,2,0.1,150,True,0.6838957348823286,0.8543643304404527,1.5382600653227811
OPTICS,low_data,0,2,0.1,200,True,0.6203606371703416,0.8175410724457527,1.4379017096160944
OPTICS,low_data,0,2,0.1,250,True,0.6203606371703416,0.8175410724457527,1.4379017096160944
OPTICS,low_data,0,2,0.1,300,True,0.5897258184261118,0.7957677405170654,1.3854935589431774
OPTICS,low_data,0,2,0.1,350,True,0.5897258184261118,0.7957677405170654,1.3854935589431774
OPTICS,low_data,0,2,0.1,400,True,0.5897258184261118,0.7957677405170654,1.3854935589431774
OPTICS,low_data,0,2,0.1,500,True,0.3231127656415733,0.6038581374857152,0.9269709031272885
OPTICS,low_data,0,2,0.15,10,True,0.012891943998545317,0.13658027987629456,0.14947222387483988
OPTICS,low_data,0,2,0.15,50,True,0.4747644421522987,0.7380368804778166,1.2128013226301153
OPTICS,low_data,0,2,0.15,100,True,0.4747644421522987,0.7380368804778166,1.2128013226301153
OPTICS,low_data,0,2,0.15,150,True,0.4747644421522987,0.7380368804778166,1.2128013226301153
OPTICS,low_data,0,2,0.15,200,True,0.4747644421522987,0.7380368804778166,1.2128013226301153
OPTICS,low_data,0,2,0.15,250,True,0.4747644421522987,0.7380368804778166,1.2128013226301153
OPTICS,low_data,0,2,0.15,300,True,0.3231133215201726,0.6044364387670778,0.9275497602872503
OPTICS,low_data,0,2,0.15,350,True,0.3231133215201726,0.6044364387670778,0.9275497602872503
OPTICS,low_data,0,2,0.15,400,True,0.3231133215201726,0.6044364387670778,0.9275497602872503
OPTICS,low_data,0,2,0.15,500,True,0.3231133215201726,0.6044364387670778,0.9275497602872503
OPTICS,low_data,0,2,0.2,10,True,0.2505562308186948,0.5786205905088242,0.829176821327519
OPTICS,low_data,0,2,0.2,50,True,0.47482140946564183,0.7393979667204971,1.2142193761861388
OPTICS,low_data,0,2,0.2,100,True,0.47482140946564183,0.7393979667204971,1.2142193761861388
OPTICS,low_data,0,2,0.2,150,True,0.47482140946564183,0.7393979667204971,1.2142193761861388
OPTICS,low_data,0,2,0.2,200,True,0.47482140946564183,0.7393979667204971,1.2142193761861388
OPTICS,low_data,0,2,0.2,250,True,0.47482140946564183,0.7393979667204971,1.2142193761861388
OPTICS,low_data,0,2,0.2,300,True,0.32311602921269605,0.6059039406873666,0.9290199699000627
OPTICS,low_data,0,2,0.2,350,True,0.32311602921269605,0.6059039406873666,0.9290199699000627
OPTICS,low_data,0,2,0.2,400,True,0.32311602921269605,0.6059039406873666,0.9290199699000627
OPTICS,low_data,0,2,0.2,500,True,0.32311602921269605,0.6059039406873666,0.9290199699000627
OPTICS,low_data,0,2,0.25,10,True,0.193013854633761,0.4997978358952651,0.6928116905290261
OPTICS,low_data,0,2,0.25,50,True,0.1882343799061096,0.4886514020640486,0.6768857819701583
OPTICS,low_data,0,2,0.25,100,True,0.1882343799061096,0.4886514020640486,0.6768857819701583
OPTICS,low_data,0,2,0.25,150,True,0.1882343799061096,0.4886514020640486,0.6768857819701583
OPTICS,low_data,0,2,0.25,200,True,0.1882343799061096,0.4886514020640486,0.6768857819701583
OPTICS,low_data,0,2,0.25,250,True,0.1882343799061096,0.4886514020640486,0.6768857819701583
OPTICS,low_data,0,2,0.25,300,True,0.13335324484732547,0.37217553723672764,0.505528782084053
OPTICS,low_data,0,2,0.25,350,True,0.13335324484732547,0.37217553723672764,0.505528782084053
OPTICS,low_data,0,2,0.25,400,True,0.13335324484732547,0.37217553723672764,0.505528782084053
OPTICS,low_data,0,2,0.25,500,True,0.13335324484732547,0.37217553723672764,0.505528782084053
OPTICS,low_data,0,2,0.3,10,True,0.03882987473389046,0.20232780964469524,0.2411576843785857
OPTICS,low_data,0,2,0.3,50,True,0.0363664052470969,0.184589161062119,0.22095556630921592
OPTICS,low_data,0,2,0.3,100,True,0.0363664052470969,0.184589161062119,0.22095556630921592
OPTICS,low_data,0,2,0.3,150,True,0.0363664052470969,0.184589161062119,0.22095556630921592
OPTICS,low_data,0,2,0.3,200,True,0.0363664052470969,0.184589161062119,0.22095556630921592
OPTICS,low_data,0,2,0.3,250,True,0.0363664052470969,0.184589161062119,0.22095556630921592
OPTICS,low_data,0,2,0.3,300,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.3,350,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.3,400,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.3,500,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,10,True,0.001788913510054798,0.018570690387233222,0.02035960389728802
OPTICS,low_data,0,2,0.4,50,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,100,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,150,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,200,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,250,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,300,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,350,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,400,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.4,500,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,10,True,0.001788913510054798,0.018570690387233222,0.02035960389728802
OPTICS,low_data,0,2,0.5,50,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,100,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,150,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,200,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,250,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,300,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,350,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,400,True,0.0,0.0,0.0
OPTICS,low_data,0,2,0.5,500,True,0.0,0.0,0.0
OPTICS,low_data,0,5,0.01,10,True,-0.00038104842577604077,0.2969403921040555,0.29655934367827946
OPTICS,low_data,0,5,0.01,50,True,0.04718723178925541,0.3444850678849734,0.3916722996742288
OPTICS,low_data,0,5,0.01,100,True,0.08331271150460953,0.4353950227586542,0.5187077342632638
OPTICS,low_data,0,5,0.01,150,True,0.33430898979863816,0.6405545418080607,0.9748635316066989
OPTICS,low_data,0,5,0.01,200,True,0.39122197882380966,0.6744339056602344,1.065655884484044
OPTICS,low_data,0,5,0.01,250,True,0.6423113024871514,0.791077317991946,1.4333886204790973
OPTICS,low_data,0,5,0.01,300,True,0.6317973598757614,0.7953686925060357,1.427166052381797
OPTICS,low_data,0,5,0.01,350,True,0.6457468802755645,0.8065978394511684,1.452344719726733
OPTICS,low_data,0,5,0.01,400,True,0.5367390352742265,0.7500984816727456,1.2868375169469721
OPTICS,low_data,0,5,0.01,500,True,0.5770800499183976,0.7810652546495348,1.3581453045679324
OPTICS,low_data,0,5,0.02,10,True,0.004619455921941747,0.268980379000985,0.2735998349229267
OPTICS,low_data,0,5,0.02,50,True,0.5831620740490095,0.7603236132541334,1.343485687303143
OPTICS,low_data,0,5,0.02,100,True,0.8565970188538421,0.909907814844931,1.766504833698773
OPTICS,low_data,0,5,0.02,150,True,0.925965512111947,0.9528885458041223,1.8788540579160693
OPTICS,low_data,0,5,0.02,200,True,0.8768978570623724,0.9279768021670783,1.804874659229451
OPTICS,low_data,0,5,0.02,250,True,0.8768978570623724,0.9279768021670783,1.804874659229451
OPTICS,low_data,0,5,0.02,300,True,0.7083170238666007,0.8547062722111922,1.5630232960777928
OPTICS,low_data,0,5,0.02,350,True,0.7083170238666007,0.8547062722111922,1.5630232960777928
OPTICS,low_data,0,5,0.02,400,True,0.5976619299310182,0.8028481663040715,1.4005100962350898
OPTICS,low_data,0,5,0.02,500,True,0.5980693545764509,0.7970874084397309,1.3951567630161819
OPTICS,low_data,0,5,0.03,10,True,-0.00015395067769127173,0.2103190271174522,0.21016507643976093
OPTICS,low_data,0,5,0.03,50,True,0.869113959534548,0.9230280268043274,1.7921419863388754
OPTICS,low_data,0,5,0.03,100,True,0.9379536526302328,0.9652603107084473,1.90321396333868
OPTICS,low_data,0,5,0.03,150,True,0.9379536526302328,0.9652603107084473,1.90321396333868
OPTICS,low_data,0,5,0.03,200,True,0.8901825519875635,0.9410479190224791,1.8312304710100427
OPTICS,low_data,0,5,0.03,250,True,0.8901825519875635,0.9410479190224791,1.8312304710100427
OPTICS,low_data,0,5,0.03,300,True,0.7148836563120067,0.8605735262554473,1.575457182567454
OPTICS,low_data,0,5,0.03,350,True,0.7148836563120067,0.8605735262554473,1.575457182567454
OPTICS,low_data,0,5,0.03,400,True,0.5971554912727869,0.8019680267212346,1.3991235179940213
OPTICS,low_data,0,5,0.03,500,True,0.5230084733148186,0.7478449611278614,1.2708534344426798
OPTICS,low_data,0,5,0.04,10,True,-0.0006612955365600404,0.1664213525643853,0.16576005702782526
OPTICS,low_data,0,5,0.04,50,True,0.8560827311815066,0.925228540369651,1.7813112715511576
OPTICS,low_data,0,5,0.04,100,True,0.9379536526302328,0.9652603107084473,1.90321396333868
OPTICS,low_data,0,5,0.04,150,True,0.9379536526302328,0.9652603107084473,1.90321396333868
OPTICS,low_data,0,5,0.04,200,True,0.8901825519875635,0.9410479190224791,1.8312304710100427
OPTICS,low_data,0,5,0.04,250,True,0.8901825519875635,0.9410479190224791,1.8312304710100427
OPTICS,low_data,0,5,0.04,300,True,0.7148836563120067,0.8605735262554473,1.575457182567454
OPTICS,low_data,0,5,0.04,350,True,0.7148836563120067,0.8605735262554473,1.575457182567454
OPTICS,low_data,0,5,0.04,400,True,0.5971554912727869,0.8019680267212346,1.3991235179940213
OPTICS,low_data,0,5,0.04,500,True,0.5230084733148186,0.7478449611278614,1.2708534344426798
OPTICS,low_data,0,5,0.05,10,True,0.10715855767668031,0.4497352936596177,0.556893851336298
OPTICS,low_data,0,5,0.05,50,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.05,100,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.05,150,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.05,200,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.05,250,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.05,300,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.05,350,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.05,400,True,0.6623383269710685,0.8226301135043359,1.4849684404754044
OPTICS,low_data,0,5,0.05,500,True,0.5230084733148186,0.7478449611278614,1.2708534344426798
OPTICS,low_data,0,5,0.06,10,True,0.10877057847666936,0.4474783552671462,0.5562489337438156
OPTICS,low_data,0,5,0.06,50,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.06,100,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.06,150,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.06,200,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.06,250,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.06,300,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.06,350,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.06,400,True,0.6623383269710685,0.8226301135043359,1.4849684404754044
OPTICS,low_data,0,5,0.06,500,True,0.5230084733148186,0.7478449611278614,1.2708534344426798
OPTICS,low_data,0,5,0.07,10,True,0.11051810742679602,0.4458558665463991,0.5563739739731951
OPTICS,low_data,0,5,0.07,50,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.07,100,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.07,150,True,0.8187974149567702,0.921486134942412,1.7402835498991822
OPTICS,low_data,0,5,0.07,200,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.07,250,True,0.7564618868096904,0.8905193892733129,1.6469812760830034
OPTICS,low_data,0,5,0.07,300,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.07,350,True,0.7701019694804154,0.8753472273962275,1.645449196876643
OPTICS,low_data,0,5,0.07,400,True,0.6623383269710685,0.8226301135043359,1.4849684404754044
OPTICS,low_data,0,5,0.07,500,True,0.5230084733148186,0.7478449611278614,1.2708534344426798
OPTICS,low_data,0,5,0.08,10,True,0.42968338482631946,0.7593669727991152,1.1890503576254348
OPTICS,low_data,0,5,0.08,50,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.08,100,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.08,150,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.08,200,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.08,250,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.08,300,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.08,350,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.08,400,True,0.6623809382209325,0.8233290330806011,1.4857099713015336
OPTICS,low_data,0,5,0.08,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.09,10,True,0.5481961462704623,0.8317142811137842,1.3799104273842464
OPTICS,low_data,0,5,0.09,50,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.09,100,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.09,150,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.09,200,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.09,250,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.09,300,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.09,350,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.09,400,True,0.6623809382209325,0.8233290330806011,1.4857099713015336
OPTICS,low_data,0,5,0.09,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.1,10,True,0.5479553400802719,0.834881256163175,1.3828365962434468
OPTICS,low_data,0,5,0.1,50,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.1,100,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.1,150,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.1,200,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.1,250,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.1,300,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.1,350,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.1,400,True,0.6623809382209325,0.8233290330806011,1.4857099713015336
OPTICS,low_data,0,5,0.1,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.15,10,True,0.5479553400802719,0.834881256163175,1.3828365962434468
OPTICS,low_data,0,5,0.15,50,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.15,100,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.15,150,True,0.8189201796069006,0.9221408850674254,1.741061064674326
OPTICS,low_data,0,5,0.15,200,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.15,250,True,0.756536976036702,0.891185047701431,1.6477220237381331
OPTICS,low_data,0,5,0.15,300,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.15,350,True,0.7702262813557214,0.8760300807757351,1.6462563621314565
OPTICS,low_data,0,5,0.15,400,True,0.6623809382209325,0.8233290330806011,1.4857099713015336
OPTICS,low_data,0,5,0.15,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.2,10,True,0.5476490803878359,0.8372120504533052,1.384861130841141
OPTICS,low_data,0,5,0.2,50,True,0.8192985492048541,0.9244837179488745,1.7437822671537286
OPTICS,low_data,0,5,0.2,100,True,0.8192985492048541,0.9244837179488745,1.7437822671537286
OPTICS,low_data,0,5,0.2,150,True,0.8192985492048541,0.9244837179488745,1.7437822671537286
OPTICS,low_data,0,5,0.2,200,True,0.7567282877801532,0.8935495237982181,1.6502778115783712
OPTICS,low_data,0,5,0.2,250,True,0.7567282877801532,0.8935495237982181,1.6502778115783712
OPTICS,low_data,0,5,0.2,300,True,0.7706526779118597,0.8784640244535472,1.649116702365407
OPTICS,low_data,0,5,0.2,350,True,0.7706526779118597,0.8784640244535472,1.649116702365407
OPTICS,low_data,0,5,0.2,400,True,0.6624796933931504,0.8252539647550101,1.4877336581481604
OPTICS,low_data,0,5,0.2,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.25,10,True,0.5475761578939324,0.8378674103537039,1.3854435682476365
OPTICS,low_data,0,5,0.25,50,True,0.8193531475871042,0.9251280368955799,1.7444811844826842
OPTICS,low_data,0,5,0.25,100,True,0.8193531475871042,0.9251280368955799,1.7444811844826842
OPTICS,low_data,0,5,0.25,150,True,0.8193531475871042,0.9251280368955799,1.7444811844826842
OPTICS,low_data,0,5,0.25,200,True,0.7567478616290533,0.894202938950205,1.6509508005792584
OPTICS,low_data,0,5,0.25,250,True,0.7567478616290533,0.894202938950205,1.6509508005792584
OPTICS,low_data,0,5,0.25,300,True,0.7707187140960097,0.8791335980772813,1.6498523121732909
OPTICS,low_data,0,5,0.25,350,True,0.7707187140960097,0.8791335980772813,1.6498523121732909
OPTICS,low_data,0,5,0.25,400,True,0.6624796933931504,0.8252539647550101,1.4877336581481604
OPTICS,low_data,0,5,0.25,500,True,0.5229881467898738,0.7485697801759934,1.2715579269658672
OPTICS,low_data,0,5,0.3,10,True,0.687690689204398,0.8797756008481754,1.5674662900525735
OPTICS,low_data,0,5,0.3,50,True,0.8942453990412347,0.9441800200764864,1.838425419117721
