name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,low_data,4,2,10,0.1,2,0.47924767188639333,0.6107542253177134,1.0900018972041068
DEC,low_data,4,2,10,0.2,2,0.4746417718987687,0.6092867914684672,1.083928563367236
DEC,low_data,4,2,10,0.3,2,0.38205793090662143,0.5498971810917941,0.9319551119984155
DEC,low_data,4,2,10,0.4,2,0.36068781872988415,0.550574436631499,0.9112622553613832
DEC,low_data,4,2,10,0.5,2,0.351182804377103,0.551921445195572,0.9031042495726749
DEC,low_data,4,2,10,0.6,2,0.33946908351660127,0.5523253061837013,0.8917943897003027
DEC,low_data,4,2,10,0.7,2,0.3312524673854904,0.5553585502596137,0.8866110176451041
DEC,low_data,4,2,10,0.8,2,0.32856396151456574,0.5445680711264653,0.873132032641031
DEC,low_data,4,2,10,0.9,2,0.35730455356094265,0.5548468465646011,0.9121514001255437
DEC,low_data,4,2,10,1,2,0.36345721349929244,0.5621644501019581,0.9256216636012506
DEC,low_data,4,5,10,0.1,2,0.6504912490504333,0.7795504743590144,1.4300417234094476
DEC,low_data,4,5,10,0.1,5,0.710754119095068,0.8322664143047764,1.5430205333998446
DEC,low_data,4,5,10,0.2,2,0.49430710781205656,0.6833914423339741,1.1776985501460306
DEC,low_data,4,5,10,0.2,5,0.7209603975685603,0.8442795081585783,1.5652399057271387
DEC,low_data,4,5,10,0.3,2,0.34186445718445213,0.6112926082086022,0.9531570653930543
DEC,low_data,4,5,10,0.3,5,0.7414859386412049,0.8300349018887478,1.5715208405299528
DEC,low_data,4,5,10,0.4,2,0.49593530425724003,0.6603574711695199,1.15629277542676
DEC,low_data,4,5,10,0.4,5,0.6004149799625528,0.7754994876907414,1.3759144676532942
DEC,low_data,4,5,10,0.5,2,0.5020648136723557,0.6648180501928515,1.1668828638652071
DEC,low_data,4,5,10,0.5,5,0.574471163726467,0.7478593719977369,1.322330535724204
DEC,low_data,4,5,10,0.6,2,0.506039356525345,0.6684825429713674,1.1745218994967126
DEC,low_data,4,5,10,0.6,5,0.5296594370949247,0.7343133231075769,1.2639727602025017
DEC,low_data,4,5,10,0.7,2,0.5007084871557914,0.6641771986073896,1.1648856857631809
DEC,low_data,4,5,10,0.7,5,0.5134944392220822,0.7287935673215041,1.2422880065435864
DEC,low_data,4,5,10,0.8,2,0.49971386717860394,0.6638367162096014,1.1635505833882054
DEC,low_data,4,5,10,0.8,5,0.5368069132887066,0.7331383251383693,1.2699452384270757
DEC,low_data,4,5,10,0.9,2,0.4978358189604465,0.6629120597960642,1.1607478787565106
DEC,low_data,4,5,10,0.9,5,0.5501725392414395,0.7447893982097634,1.294961937451203
DEC,low_data,4,5,10,1,2,0.4967983451177312,0.6627126768064271,1.1595110219241582
DEC,low_data,4,5,10,1,5,0.5512743255256356,0.742594692558108,1.2938690180837435
DEC,low_data,4,10,10,0.1,2,0.49748434106747935,0.7292539734835944,1.2267383145510737
DEC,low_data,4,10,10,0.1,5,0.48748624287507464,0.7449635828159769,1.2324498256910514
DEC,low_data,4,10,10,0.1,10,0.8739664159868938,0.9162846272554555,1.7902510432423493
DEC,low_data,4,10,10,0.2,2,0.5850317628312736,0.7517349038944834,1.336766666725757
DEC,low_data,4,10,10,0.2,5,0.5254060366765225,0.7738709789981087,1.2992770156746314
DEC,low_data,4,10,10,0.2,10,0.7886407105450598,0.8792125831382726,1.6678532936833323
DEC,low_data,4,10,10,0.3,2,0.5936354303270877,0.7737382682480834,1.3673736985751712
DEC,low_data,4,10,10,0.3,5,0.4792510065668336,0.744757274076222,1.2240082806430557
DEC,low_data,4,10,10,0.3,10,0.5816974395553197,0.7727810033384352,1.3544784428937549
DEC,low_data,4,10,10,0.4,2,0.6360875889671171,0.8153318063261953,1.4514193952933123
DEC,low_data,4,10,10,0.4,5,0.5973197325067486,0.7429565551840374,1.340276287690786
DEC,low_data,4,10,10,0.4,10,0.5738297367265727,0.7411525428148001,1.3149822795413728
DEC,low_data,4,10,10,0.5,2,0.4781932562883514,0.6908071256754889,1.1690003819638402
DEC,low_data,4,10,10,0.5,5,0.48874804844145237,0.7493208539022651,1.2380689023437175
DEC,low_data,4,10,10,0.5,10,0.5806567332259176,0.7471909219762095,1.327847655202127
DEC,low_data,4,10,10,0.6,2,0.5721896270011835,0.720250775945904,1.2924404029470875
DEC,low_data,4,10,10,0.6,5,0.5656331789357355,0.7383946798206592,1.3040278587563947
DEC,low_data,4,10,10,0.6,10,0.5225540157412271,0.7107610761698434,1.2333150919110705
DEC,low_data,4,10,10,0.7,2,0.5729932606649188,0.721658425393676,1.2946516860585948
DEC,low_data,4,10,10,0.7,5,0.5745651727357154,0.7504682804321438,1.3250334531678591
DEC,low_data,4,10,10,0.7,10,0.4878576177419893,0.694159072390903,1.1820166901328923
DEC,low_data,4,10,10,0.8,2,0.558441015082409,0.7324896158069244,1.2909306308893334
DEC,low_data,4,10,10,0.8,5,0.5764515408516797,0.7563382124358866,1.3327897532875663
DEC,low_data,4,10,10,0.8,10,0.4717702311547309,0.6921006426193084,1.1638708737740393
DEC,low_data,4,10,10,0.9,2,0.5622289366626259,0.7348989072862673,1.2971278439488931
DEC,low_data,4,10,10,0.9,5,0.6684530952287977,0.793048508243074,1.4615016034718717
DEC,low_data,4,10,10,0.9,10,0.4580716623232472,0.6823124289572103,1.1403840912804575
DEC,low_data,4,10,10,1,2,0.5557445161061412,0.7323922779320036,1.2881367940381447
DEC,low_data,4,10,10,1,5,0.6655082736163751,0.7899464540861253,1.4554547277025005
DEC,low_data,4,10,10,1,10,0.5809544368224443,0.7581927266325178,1.339147163454962
DEC,low_data,4,50,10,0.1,2,0.48849606541328217,0.7088696398592976,1.19736570527258
DEC,low_data,4,50,10,0.1,5,0.36924624116957755,0.6739853082897663,1.0432315494593438
DEC,low_data,4,50,10,0.1,10,0.3671139135445629,0.6113224406785767,0.9784363542231396
DEC,low_data,4,50,10,0.2,2,0.47086154726482227,0.7355138176312784,1.2063753648961006
DEC,low_data,4,50,10,0.2,5,0.38268952591744465,0.636666417960531,1.0193559438779758
DEC,low_data,4,50,10,0.2,10,0.3295084552153627,0.581584849578211,0.9110933047935736
DEC,low_data,4,50,10,0.3,2,0.35721824307576305,0.6034732735174216,0.9606915165931846
DEC,low_data,4,50,10,0.3,5,0.3442361703033725,0.6005192472165992,0.9447554175199717
DEC,low_data,4,50,10,0.3,10,0.3475692010837362,0.5851276079323714,0.9326968090161076
DEC,low_data,4,50,10,0.4,2,0.38866629040181994,0.5980390027699394,0.9867052931717593
DEC,low_data,4,50,10,0.4,5,0.5225789932846602,0.738067472955779,1.260646466240439
DEC,low_data,4,50,10,0.4,10,0.3524700054525213,0.5883751786433554,0.9408451840958767
DEC,low_data,4,50,10,0.5,2,0.3820832526495343,0.6018628835067908,0.9839461361563251
DEC,low_data,4,50,10,0.5,5,0.5289971257749917,0.737492179742687,1.2664893055176787
DEC,low_data,4,50,10,0.5,10,0.2584460986273652,0.4592055929114597,0.7176516915388249
DEC,low_data,4,50,10,0.6,2,0.39059888650409835,0.6051631868080437,0.9957620733121421
DEC,low_data,4,50,10,0.6,5,0.519179383387832,0.7343507691712295,1.2535301525590614
DEC,low_data,4,50,10,0.6,10,0.2808429123553394,0.463658402980835,0.7445013153361744
DEC,low_data,4,50,10,0.7,2,0.39979855026904737,0.6089844366327178,1.0087829869017653
DEC,low_data,4,50,10,0.7,5,0.5036563524756792,0.7316878904423402,1.2353442429180195
DEC,low_data,4,50,10,0.7,10,0.4527631766375597,0.7277508413732546,1.1805140180108142
DEC,low_data,4,50,10,0.8,2,0.34561451801222276,0.6621285434373924,1.0077430614496152
DEC,low_data,4,50,10,0.8,5,0.5061884908528107,0.7316798601171108,1.2378683509699215
DEC,low_data,4,50,10,0.8,10,0.3668567943562702,0.5868586345826722,0.9537154289389425
DEC,low_data,4,50,10,0.9,2,0.3420963221271446,0.660262996536837,1.0023593186639816
DEC,low_data,4,50,10,0.9,5,0.5139067596212954,0.7337404656941504,1.2476472253154458
DEC,low_data,4,50,10,0.9,10,0.36487376763089946,0.5872557737117812,0.9521295413426807
