name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,low_data,7,2,10,0.1,2,0.46030576626597963,0.6276084810046488,1.0879142472706285
DEC,low_data,7,2,10,0.2,2,0.42620089203597455,0.5922254025279484,1.0184262945639229
DEC,low_data,7,2,10,0.3,2,0.47417943460678297,0.6111964805645986,1.0853759151713815
DEC,low_data,7,2,10,0.4,2,0.4774308577666039,0.6184275916647262,1.0958584494313302
DEC,low_data,7,2,10,0.5,2,0.44343120186267776,0.5945396014710076,1.0379708033336854
DEC,low_data,7,2,10,0.6,2,0.4662611748005168,0.6268902059657778,1.0931513807662947
DEC,low_data,7,2,10,0.7,2,0.4231528170528296,0.5997236666019266,1.0228764836547561
DEC,low_data,7,2,10,0.8,2,0.4426560446584157,0.592331556832907,1.0349876014913226
DEC,low_data,7,2,10,0.9,2,0.4474094484472361,0.5943864886601565,1.0417959371073926
DEC,low_data,7,2,10,1,2,0.44468815644292903,0.5924291354905091,1.0371172919334382
DEC,low_data,7,5,10,0.1,2,0.4813577990184342,0.6826398971085762,1.1639976961270104
DEC,low_data,7,5,10,0.1,5,0.36814450436367735,0.6124073910561245,0.9805518954198018
DEC,low_data,7,5,10,0.2,2,0.6775691711133005,0.7894993035619113,1.4670684746752118
DEC,low_data,7,5,10,0.2,5,0.3732222224241744,0.6135090723658425,0.9867312947900169
DEC,low_data,7,5,10,0.3,2,0.7138148360275653,0.8369142891251502,1.5507291251527155
DEC,low_data,7,5,10,0.3,5,0.37462842340283636,0.6235647299458063,0.9981931533486426
DEC,low_data,7,5,10,0.4,2,0.721707382123468,0.8396268261599271,1.561334208283395
DEC,low_data,7,5,10,0.4,5,0.427762195815222,0.6537959951635006,1.0815581909787226
DEC,low_data,7,5,10,0.5,2,0.6563044171533778,0.7958510792079422,1.45215549636132
DEC,low_data,7,5,10,0.5,5,0.5847266415725102,0.7499071361919045,1.3346337777644148
DEC,low_data,7,5,10,0.6,2,0.7056124698408419,0.8012063229525453,1.5068187927933874
DEC,low_data,7,5,10,0.6,5,0.5861909272059077,0.7492484625327037,1.3354393897386114
DEC,low_data,7,5,10,0.7,2,0.7199950813028232,0.8178839677779358,1.537879049080759
DEC,low_data,7,5,10,0.7,5,0.5814361053751554,0.7451878421308146,1.32662394750597
DEC,low_data,7,5,10,0.8,2,0.713679802732699,0.8076424140121385,1.5213222167448377
DEC,low_data,7,5,10,0.8,5,0.5858144881429213,0.7513624620174602,1.3371769501603814
DEC,low_data,7,5,10,0.9,2,0.7142816998605824,0.8092009833575473,1.5234826832181296
DEC,low_data,7,5,10,0.9,5,0.6089232461988237,0.7674614492092804,1.376384695408104
DEC,low_data,7,5,10,1,2,0.7167623036875109,0.8118598522105436,1.5286221558980544
DEC,low_data,7,5,10,1,5,0.6073653803703662,0.7645873214523867,1.371952701822753
DEC,low_data,7,10,10,0.1,2,0.6928845236807816,0.7921096368041413,1.4849941604849228
DEC,low_data,7,10,10,0.1,5,0.7213828581645672,0.8229735855735519,1.5443564437381192
DEC,low_data,7,10,10,0.1,10,0.8691817279987799,0.9139492331897532,1.783130961188533
DEC,low_data,7,10,10,0.2,2,0.63650846402505,0.8157457942488652,1.452254258273915
DEC,low_data,7,10,10,0.2,5,0.47509700322897946,0.6746931170166779,1.1497901202456573
DEC,low_data,7,10,10,0.2,10,0.4808747688748098,0.6716228201859771,1.152497589060787
DEC,low_data,7,10,10,0.3,2,0.6369890904147237,0.8195730749715906,1.4565621653863143
DEC,low_data,7,10,10,0.3,5,0.44747139341266057,0.6693804671471655,1.116851860559826
DEC,low_data,7,10,10,0.3,10,0.431353895238743,0.629223853219234,1.060577748457977
DEC,low_data,7,10,10,0.4,2,0.7337491265492634,0.8395051509514765,1.5732542775007399
DEC,low_data,7,10,10,0.4,5,0.5399903177045062,0.7389137490232247,1.278904066727731
DEC,low_data,7,10,10,0.4,10,0.42121705433281276,0.6619941496077859,1.0832112039405986
DEC,low_data,7,10,10,0.5,2,0.6522839205095204,0.8275923108789058,1.4798762313884262
DEC,low_data,7,10,10,0.5,5,0.5409619747704302,0.7409800527682042,1.2819420275386344
DEC,low_data,7,10,10,0.5,10,0.4474154950582747,0.6269152029083874,1.074330697966662
DEC,low_data,7,10,10,0.6,2,0.5952829103064149,0.8006130702195489,1.3958959805259639
DEC,low_data,7,10,10,0.6,5,0.5413745470599298,0.7433796498751839,1.2847541969351137
DEC,low_data,7,10,10,0.6,10,0.5022461279522835,0.684177066530161,1.1864231944824444
DEC,low_data,7,10,10,0.7,2,0.62561153784181,0.8028031214819964,1.4284146593238063
DEC,low_data,7,10,10,0.7,5,0.5458822741128471,0.7456748250620866,1.2915570991749337
DEC,low_data,7,10,10,0.7,10,0.5241924642742574,0.678962269397738,1.2031547336719952
DEC,low_data,7,10,10,0.8,2,0.6269046509101919,0.8049900120681839,1.4318946629783758
DEC,low_data,7,10,10,0.8,5,0.5509429616774622,0.7523408223642416,1.3032837840417038
DEC,low_data,7,10,10,0.8,10,0.4172339445519478,0.5948993297028949,1.0121332742548428
DEC,low_data,7,10,10,0.9,2,0.6309453816433157,0.8022455198171115,1.4331909014604272
DEC,low_data,7,10,10,0.9,5,0.5578246089815633,0.7591973662489463,1.3170219752305097
