name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,low_data,0,2,0.16,True,22,0.5869236076948354,0.6666753643096671,1.2535989720045024
DaDC,low_data,0,2,0.17,True,21,0.5625317116348036,0.6513043735028435,1.2138360851376473
DaDC,low_data,0,2,0.19,True,8,0.017910363371727925,0.09470041405346778,0.11261077742519571
DaDC,low_data,0,2,0.21,True,10,0.012188303601581185,0.09202365286221544,0.10421195646379662
DaDC,low_data,0,2,0.22,True,12,0.29998034202483376,0.4963039628713214,0.7962843048961552
DaDC,low_data,0,2,0.23,True,7,0.0033881752241681725,0.037165823763829244,0.040553998987997414
DaDC,low_data,0,2,0.24,True,5,0.00412095777929621,0.04264020076000091,0.046761158539297125
DaDC,low_data,0,2,0.35,True,5,0.05547429629803496,0.2055572350519713,0.26103153135000623
DaDC,low_data,0,2,0.45,True,3,0.0007098211996307231,0.009676478701698158,0.010386299901328881
DaDC,low_data,0,2,0.55,True,4,0.006100296057228918,0.0561901396337955,0.06229043569102442
DaDC,low_data,0,2,0.6,True,2,0.0002276087813231089,0.0033736187730888166,0.0036012275544119255
DaDC,low_data,0,2,0.65,True,2,0.0017848420803264972,0.021022486267733058,0.022807328348059555
DaDC,low_data,0,2,0.7,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,0.75,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,0.8,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,0.85,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,0.9,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,0.95,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.1,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.2,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.3,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.4,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.5,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.6,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.7,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.8,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,1.9,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,2,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,2.5,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,3,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,4,True,1,0.0,0.0,0.0
DaDC,low_data,0,2,5,True,1,0.0,0.0,0.0
DaDC,low_data,0,5,0.16,True,466,0.5062439187175006,0.677321799549452,1.1835657182669528
DaDC,low_data,0,5,0.17,True,453,0.4749953895111887,0.6758921187974947,1.1508875083086834
DaDC,low_data,0,5,0.19,True,423,0.3419559028153528,0.6054417632027151,0.947397666018068
DaDC,low_data,0,5,0.21,True,366,0.4185692292640178,0.6457844672399443,1.0643536965039622
DaDC,low_data,0,5,0.22,True,353,0.45544085905502235,0.6505261336173576,1.1059669926723799
DaDC,low_data,0,5,0.23,True,319,0.35716460184319343,0.6081186048557581,0.9652832066989515
DaDC,low_data,0,5,0.24,True,298,0.3568645787252071,0.6092500722720284,0.9661146509972356
DaDC,low_data,0,5,0.35,True,153,0.21883606233472708,0.4838832854819929,0.70271934781672
DaDC,low_data,0,5,0.45,True,74,0.17817625852799945,0.4845367798121013,0.6627130383401008
DaDC,low_data,0,5,0.55,True,35,0.08029909082806784,0.29924193721238773,0.3795410280404556
