name,prefix,seed,dim,n_clusters,threshold,branching_factor,ari,nmi,sum
Birch,low_data,0,2,10,0.025,100,0.5502559523393912,0.6837338032568283,1.2339897555962196
Birch,low_data,0,2,10,0.025,150,0.4610525105283498,0.6213005529170104,1.0823530634453602
Birch,low_data,0,2,10,0.025,200,0.5827750599489129,0.6895169949819803,1.2722920549308931
Birch,low_data,0,2,10,0.025,250,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,300,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,400,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,500,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,600,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,750,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.025,1000,0.5830840140650957,0.6965113296397127,1.2795953437048084
Birch,low_data,0,2,10,0.05,10,0.3720343066190919,0.589000666607785,0.961034973226877
Birch,low_data,0,2,10,0.05,25,0.44044980432249786,0.6168081693928047,1.0572579737153025
Birch,low_data,0,2,10,0.05,40,0.4480287074844354,0.629607823612331,1.0776365310967664
Birch,low_data,0,2,10,0.05,50,0.5478334562305768,0.6709634292181805,1.2187968854487572
Birch,low_data,0,2,10,0.05,60,0.49863286359177234,0.6603811602488363,1.1590140238406086
Birch,low_data,0,2,10,0.05,75,0.3398174431838018,0.6076840352768169,0.9475014784606187
Birch,low_data,0,2,10,0.05,100,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,150,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,200,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,250,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,300,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,400,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,500,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,600,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,750,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.05,1000,0.6304598208483716,0.7122463694318389,1.3427061902802104
Birch,low_data,0,2,10,0.075,10,0.3837160070621399,0.5850492664489408,0.9687652735110808
Birch,low_data,0,2,10,0.075,25,0.6650102404379735,0.7168094147396582,1.3818196551776318
Birch,low_data,0,2,10,0.075,40,0.6280039083048787,0.7092431051156137,1.3372470134204923
Birch,low_data,0,2,10,0.075,50,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,60,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,75,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,100,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,150,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,200,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,250,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,300,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,400,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,500,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,600,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,750,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.075,1000,0.3676640949460227,0.5870701057566285,0.9547342007026512
Birch,low_data,0,2,10,0.1,10,0.5972468807121266,0.7062749733954121,1.3035218541075388
Birch,low_data,0,2,10,0.1,25,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,40,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,50,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,60,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,75,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,100,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,150,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,200,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,250,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,300,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,400,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,500,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,600,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,750,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.1,1000,0.5904082143884014,0.7050425699112932,1.2954507842996947
Birch,low_data,0,2,10,0.125,10,0.5615811436828598,0.6828360588431603,1.2444172025260203
Birch,low_data,0,2,10,0.125,25,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,40,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,50,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,60,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,75,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,100,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,150,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,200,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,250,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,300,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,400,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,500,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,600,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,750,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.125,1000,0.5083417801636889,0.6697316790190144,1.1780734591827033
Birch,low_data,0,2,10,0.15,10,0.5120883477799604,0.6496522892013575,1.161740636981318
Birch,low_data,0,2,10,0.15,25,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,40,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,50,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,60,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,75,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,100,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,150,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,200,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,250,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,300,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,400,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,500,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,600,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,750,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.15,1000,0.4676005531198079,0.6349949181796712,1.1025954712994792
Birch,low_data,0,2,10,0.2,10,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,25,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,40,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,50,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,60,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,75,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,100,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,150,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,200,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,250,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,300,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,400,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,500,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,600,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,750,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.2,1000,0.3043749659246955,0.5104399440087567,0.8148149099334522
Birch,low_data,0,2,10,0.25,10,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,25,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,40,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,50,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,60,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,75,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,100,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,150,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,200,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,250,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,300,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,400,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,500,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,600,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,750,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.25,1000,0.33427015407383165,0.501589815524926,0.8358599695987576
Birch,low_data,0,2,10,0.3,10,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,25,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,40,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,50,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,60,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,75,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,100,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,150,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,200,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,250,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,300,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,400,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,500,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,600,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,750,0.0,0.0,0.0
Birch,low_data,0,2,10,0.3,1000,0.0,0.0,0.0
Birch,low_data,0,5,10,0.01,10,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,25,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,40,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,50,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,60,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,75,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,100,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,150,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,200,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,250,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,300,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,400,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,500,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,600,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,750,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.01,1000,0.42303956848753144,0.7022392797867033,1.1252788482742346
Birch,low_data,0,5,10,0.025,10,0.17555950812796026,0.49352445205969664,0.6690839601876569
Birch,low_data,0,5,10,0.025,25,0.17555950812796026,0.49352445205969664,0.6690839601876569
Birch,low_data,0,5,10,0.025,40,0.16548147051562803,0.472551096568799,0.638032567084427
Birch,low_data,0,5,10,0.025,50,0.17555950812796026,0.49352445205969675,0.669083960187657
Birch,low_data,0,5,10,0.025,60,0.16548147051562803,0.472551096568799,0.638032567084427
Birch,low_data,0,5,10,0.025,75,0.16548147051562803,0.472551096568799,0.638032567084427
Birch,low_data,0,5,10,0.025,100,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,150,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,200,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,250,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,300,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,400,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,500,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,600,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,750,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.025,1000,0.16830531786317524,0.47320766037422596,0.6415129782374012
Birch,low_data,0,5,10,0.05,10,0.08338481442838026,0.32388003509845664,0.4072648495268369
Birch,low_data,0,5,10,0.05,25,0.10269099563462494,0.3583802760827265,0.4610712717173514
Birch,low_data,0,5,10,0.05,40,0.08557990033866339,0.33394217125857495,0.4195220715972383
Birch,low_data,0,5,10,0.05,50,0.08460571584151318,0.3274266551202072,0.41203237096172035
Birch,low_data,0,5,10,0.05,60,0.17539574140022343,0.4908324862659539,0.6662282276661773
Birch,low_data,0,5,10,0.05,75,0.17276689874551357,0.4858527143603478,0.6586196131058614
Birch,low_data,0,5,10,0.05,100,0.1738652256151441,0.4887334006635816,0.6625986262787257
Birch,low_data,0,5,10,0.05,150,0.1730625787683722,0.48688938813679067,0.6599519669051629
Birch,low_data,0,5,10,0.05,200,0.17276689874551357,0.4858527143603478,0.6586196131058614
Birch,low_data,0,5,10,0.05,250,0.08815386054930632,0.34452246723044616,0.4326763277797525
Birch,low_data,0,5,10,0.05,300,0.16817611213731726,0.4769106952275432,0.6450868073648605
Birch,low_data,0,5,10,0.05,400,0.1734027864697364,0.48117229880878226,0.6545750852785186
Birch,low_data,0,5,10,0.05,500,0.17388127640764012,0.4885023432124215,0.6623836196200616
Birch,low_data,0,5,10,0.05,600,0.17371974608180393,0.48724476654382387,0.6609645126256278
Birch,low_data,0,5,10,0.05,750,0.17371974608180393,0.48724476654382387,0.6609645126256278
Birch,low_data,0,5,10,0.05,1000,0.17371974608180393,0.48724476654382387,0.6609645126256278
Birch,low_data,0,5,10,0.075,10,0.1541665546206624,0.4593473457456899,0.6135139003663523
Birch,low_data,0,5,10,0.075,25,0.30592068583673526,0.5747922339601869,0.8807129197969221
Birch,low_data,0,5,10,0.075,40,0.3173369083197114,0.5873136303192804,0.9046505386389918
Birch,low_data,0,5,10,0.075,50,0.10488511064392313,0.36986282587469166,0.4747479365186148
Birch,low_data,0,5,10,0.075,60,0.10119780916060475,0.35533170397704616,0.4565295131376509
Birch,low_data,0,5,10,0.075,75,0.3046475072764031,0.5737182720743621,0.8783657793507652
Birch,low_data,0,5,10,0.075,100,0.31322185588169205,0.5803486616885816,0.8935705175702736
Birch,low_data,0,5,10,0.075,150,0.20490361460986395,0.4619784833397416,0.6668820979496055
Birch,low_data,0,5,10,0.075,200,0.10145311135764186,0.3586971328992591,0.46015024425690093
Birch,low_data,0,5,10,0.075,250,0.10186050048129405,0.35807695829011965,0.4599374587714137
Birch,low_data,0,5,10,0.075,300,0.2074135017142039,0.47192598826864296,0.6793394899828469
Birch,low_data,0,5,10,0.075,400,0.2074135017142039,0.47192598826864296,0.6793394899828469
Birch,low_data,0,5,10,0.075,500,0.20674125234739563,0.4716363501866385,0.6783776025340341
Birch,low_data,0,5,10,0.075,600,0.20674125234739563,0.4716363501866385,0.6783776025340341
Birch,low_data,0,5,10,0.075,750,0.20674125234739563,0.4716363501866385,0.6783776025340341
Birch,low_data,0,5,10,0.075,1000,0.20674125234739563,0.4716363501866385,0.6783776025340341
Birch,low_data,0,5,10,0.1,10,0.3074604278514256,0.5640731368942299,0.8715335647456555
Birch,low_data,0,5,10,0.1,25,0.26444294739122365,0.4954524728551955,0.7598954202464192
Birch,low_data,0,5,10,0.1,40,0.10663895713251083,0.3685175641797131,0.4751565213122239
Birch,low_data,0,5,10,0.1,50,0.1709129179210383,0.4765245973240769,0.6474375152451153
Birch,low_data,0,5,10,0.1,60,0.10120677699636166,0.36000664361633083,0.4612134206126925
Birch,low_data,0,5,10,0.1,75,0.173270481924998,0.4859950843658246,0.6592655662908227
Birch,low_data,0,5,10,0.1,100,0.16594449783215942,0.4710956351894379,0.6370401330215973
Birch,low_data,0,5,10,0.1,150,0.09873820590160079,0.34864018288114257,0.4473783887827434
Birch,low_data,0,5,10,0.1,200,0.10180845514449567,0.3557872521580426,0.45759570730253823
Birch,low_data,0,5,10,0.1,250,0.16883991709185586,0.4671616662933581,0.636001583385214
Birch,low_data,0,5,10,0.1,300,0.16867920927291996,0.46550187734820414,0.6341810866211242
Birch,low_data,0,5,10,0.1,400,0.1703445492166924,0.4760585126938611,0.6464030619105535
Birch,low_data,0,5,10,0.1,500,0.1703445492166924,0.4760585126938611,0.6464030619105535
Birch,low_data,0,5,10,0.1,600,0.1703445492166924,0.4760585126938611,0.6464030619105535
Birch,low_data,0,5,10,0.1,750,0.1703445492166924,0.4760585126938611,0.6464030619105535
Birch,low_data,0,5,10,0.1,1000,0.1703445492166924,0.4760585126938611,0.6464030619105535
Birch,low_data,0,5,10,0.125,10,0.10189928328779195,0.35545130424471,0.45735058753250196
Birch,low_data,0,5,10,0.125,25,0.17145974253277557,0.4743586206021984,0.645818363134974
Birch,low_data,0,5,10,0.125,40,0.17197783241658415,0.47436214283733635,0.6463399752539205
Birch,low_data,0,5,10,0.125,50,0.17233329974773468,0.4762881188077106,0.6486214185554453
Birch,low_data,0,5,10,0.125,60,0.08355943843207134,0.32077539412179085,0.40433483255386216
Birch,low_data,0,5,10,0.125,75,0.16060091241728644,0.4261067486247931,0.5867076610420795
Birch,low_data,0,5,10,0.125,100,0.16930270199487482,0.47249573650734805,0.6417984385022228
Birch,low_data,0,5,10,0.125,150,0.17042097905763529,0.474212237382742,0.6446332164403773
Birch,low_data,0,5,10,0.125,200,0.16417486504421971,0.4636261606752924,0.6278010257195121
Birch,low_data,0,5,10,0.125,250,0.17024694513097813,0.47445746477838524,0.6447044099093634
Birch,low_data,0,5,10,0.125,300,0.17670394172294127,0.48880371553145024,0.6655076572543915
Birch,low_data,0,5,10,0.125,400,0.16657621798129768,0.4636279109072072,0.6302041288885049
Birch,low_data,0,5,10,0.125,500,0.16657621798129768,0.4636279109072072,0.6302041288885049
Birch,low_data,0,5,10,0.125,600,0.16657621798129768,0.4636279109072072,0.6302041288885049
Birch,low_data,0,5,10,0.125,750,0.16657621798129768,0.4636279109072072,0.6302041288885049
Birch,low_data,0,5,10,0.125,1000,0.16657621798129768,0.4636279109072072,0.6302041288885049
Birch,low_data,0,5,10,0.15,10,0.16807701775078673,0.4725024823090336,0.6405795000598203
Birch,low_data,0,5,10,0.15,25,0.16712037694633264,0.4712735920206656,0.6383939689669982
Birch,low_data,0,5,10,0.15,40,0.10356960016089617,0.3554286672503747,0.45899826741127087
Birch,low_data,0,5,10,0.15,50,0.10532417937958179,0.3641136755380842,0.469437854917666
Birch,low_data,0,5,10,0.15,60,0.16910781667667066,0.4620563087221573,0.6311641253988279
Birch,low_data,0,5,10,0.15,75,0.1697517411111534,0.47595932256700274,0.6457110636781561
Birch,low_data,0,5,10,0.15,100,0.30914327178449325,0.5309648504680129,0.8401081222525062
Birch,low_data,0,5,10,0.15,150,0.31281925221288365,0.5394802450900181,0.8522994973029018
Birch,low_data,0,5,10,0.15,200,0.16891241539987614,0.4663285471422032,0.6352409625420793
Birch,low_data,0,5,10,0.15,250,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,300,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,400,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,500,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,600,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,750,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.15,1000,0.08599818770634558,0.3329741059123248,0.4189722936186704
Birch,low_data,0,5,10,0.2,10,0.3219227419902762,0.5678759391713109,0.889798681161587
Birch,low_data,0,5,10,0.2,25,0.16701098142831344,0.4688731041542109,0.6358840855825243
Birch,low_data,0,5,10,0.2,40,0.1689125818888628,0.46843436263558147,0.6373469445244443
Birch,low_data,0,5,10,0.2,50,0.16886034921629464,0.4652131111544836,0.6340734603707783
Birch,low_data,0,5,10,0.2,60,0.1723415760523768,0.4754563337428053,0.6477979097951821
Birch,low_data,0,5,10,0.2,75,0.17287936579322602,0.4805261096232529,0.6534054754164789
Birch,low_data,0,5,10,0.2,100,0.10121937171064438,0.3527357993520577,0.45395517106270206
Birch,low_data,0,5,10,0.2,150,0.17058983577450054,0.4718399816705134,0.6424298174450139
Birch,low_data,0,5,10,0.2,200,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,250,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,300,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,400,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,500,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,600,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,750,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.2,1000,0.029544933094906984,0.17650420250218565,0.20604913559709265
Birch,low_data,0,5,10,0.25,10,0.10833294596728942,0.3567180621004869,0.46505100806777633
Birch,low_data,0,5,10,0.25,25,0.1067947685159485,0.3656308614326002,0.4724256299485487
Birch,low_data,0,5,10,0.25,40,0.10364987815846914,0.35731637004352,0.46096624820198917
Birch,low_data,0,5,10,0.25,50,0.10779967817167589,0.36178048019614084,0.46958015836781675
Birch,low_data,0,5,10,0.25,60,0.11047074583112979,0.3629275541902296,0.4733983000213594
Birch,low_data,0,5,10,0.25,75,0.10621330531816964,0.3648076762791021,0.47102098159727174
Birch,low_data,0,5,10,0.25,100,0.1077656615446624,0.36011977699832387,0.46788543854298625
Birch,low_data,0,5,10,0.25,150,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,200,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,250,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,300,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,400,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,500,0.10686012113703582,0.36092116637759686,0.46778128751463266
Birch,low_data,0,5,10,0.25,600,0.10686012113703582,0.36092116637759686,0.46778128751463266
