name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,low_data,1,2,10,0.1,2,0.4806319805782677,0.6070202477566702,1.087652228334938
DEC,low_data,1,2,10,0.2,2,0.47018666297830913,0.5987743947397847,1.0689610577180937
DEC,low_data,1,2,10,0.3,2,0.47373535017334606,0.5970710662155532,1.0708064163888993
DEC,low_data,1,2,10,0.4,2,0.4611428056297275,0.5869631490393428,1.0481059546690703
DEC,low_data,1,2,10,0.5,2,0.4671401064213217,0.5912034488622208,1.0583435552835425
DEC,low_data,1,2,10,0.6,2,0.4865958020787934,0.616841577243337,1.1034373793221304
DEC,low_data,1,2,10,0.7,2,0.40184230095550916,0.5954635617137578,0.997305862669267
DEC,low_data,1,2,10,0.8,2,0.40167558646916224,0.595722236218759,0.9973978226879212
DEC,low_data,1,2,10,0.9,2,0.4015179754295721,0.5970330765076262,0.9985510519371983
DEC,low_data,1,2,10,1,2,0.4014001750398618,0.596464491597365,0.9978646666372268
DEC,low_data,1,5,10,0.1,2,0.34853151432475216,0.6254615518153305,0.9739930661400826
DEC,low_data,1,5,10,0.1,5,0.6893889163809278,0.8199342211294085,1.5093231375103362
DEC,low_data,1,5,10,0.2,2,0.5565265879612643,0.73386629992107,1.2903928878823343
DEC,low_data,1,5,10,0.2,5,0.6716071461920429,0.7772243262037624,1.4488314723958053
DEC,low_data,1,5,10,0.3,2,0.5651845276571613,0.7422829451924361,1.3074674728495974
DEC,low_data,1,5,10,0.3,5,0.5852239034998965,0.7466904272259995,1.331914330725896
DEC,low_data,1,5,10,0.4,2,0.6216317103521509,0.7684176057868185,1.3900493161389695
DEC,low_data,1,5,10,0.4,5,0.4520184068648727,0.6423761128858338,1.0943945197507066
DEC,low_data,1,5,10,0.5,2,0.5820633198293613,0.757862263204189,1.3399255830335504
DEC,low_data,1,5,10,0.5,5,0.6507335045344669,0.8004217012727256,1.4511552058071926
DEC,low_data,1,5,10,0.6,2,0.6728328989395477,0.780681952642483,1.4535148515820306
DEC,low_data,1,5,10,0.6,5,0.6643574449399834,0.7648342346620748,1.429191679602058
DEC,low_data,1,5,10,0.7,2,0.6577241062478233,0.7499663784592495,1.4076904847070728
DEC,low_data,1,5,10,0.7,5,0.6768885971118932,0.7777727141619931,1.4546613112738864
DEC,low_data,1,5,10,0.8,2,0.6459319199654255,0.7469012728597245,1.39283319282515
DEC,low_data,1,5,10,0.8,5,0.6818812158623113,0.7792134164862582,1.4610946323485696
DEC,low_data,1,5,10,0.9,2,0.6511471388580901,0.7457832892115747,1.3969304280696648
DEC,low_data,1,5,10,0.9,5,0.6716370302088045,0.77218729800438,1.4438243282131844
DEC,low_data,1,5,10,1,2,0.5510918625371667,0.7219964137924688,1.2730882763296356
DEC,low_data,1,5,10,1,5,0.6929590982274944,0.7719187039967615,1.464877802224256
DEC,low_data,1,10,10,0.1,2,0.5437554542217558,0.7706011072665736,1.3143565614883292
DEC,low_data,1,10,10,0.1,5,0.6680425638317646,0.8426749686981511,1.5107175325299158
DEC,low_data,1,10,10,0.1,10,0.7959853952370601,0.8983827555543309,1.694368150791391
DEC,low_data,1,10,10,0.2,2,0.7346229559027544,0.8395625682453882,1.5741855241481426
DEC,low_data,1,10,10,0.2,5,0.5869879632325978,0.7956734594417387,1.3826614226743366
DEC,low_data,1,10,10,0.2,10,0.7064501963056169,0.8541272436909764,1.5605774399965933
DEC,low_data,1,10,10,0.3,2,0.5401032088095928,0.7178563561814545,1.2579595649910473
DEC,low_data,1,10,10,0.3,5,0.617728197397751,0.749614892445621,1.3673430898433718
DEC,low_data,1,10,10,0.3,10,0.490925674482929,0.7250045224633179,1.215930196946247
DEC,low_data,1,10,10,0.4,2,0.5514454809177548,0.744137766145046,1.2955832470628008
DEC,low_data,1,10,10,0.4,5,0.6810459245723672,0.8002272003594906,1.4812731249318578
DEC,low_data,1,10,10,0.4,10,0.5085891501215682,0.7338759330113223,1.2424650831328905
DEC,low_data,1,10,10,0.5,2,0.6306096156977335,0.8115084859996244,1.4421181016973579
DEC,low_data,1,10,10,0.5,5,0.6816029984895183,0.7992650250696328,1.4808680235591511
DEC,low_data,1,10,10,0.5,10,0.5132538315969821,0.713070915136614,1.2263247467335963
