name,prefix,seed,dim,n_clusters,n_init,ari,nmi,sum
ldakmeans,low_data,6,2,10,1,0.7833402245485939,0.7891389297273944,1.5724791542759884
ldakmeans,low_data,6,2,10,2,0.7833402245485939,0.7891389297273944,1.5724791542759884
ldakmeans,low_data,6,2,10,3,0.7833402245485939,0.7891389297273944,1.5724791542759884
ldakmeans,low_data,6,2,10,4,0.7834285147689511,0.7891837188890641,1.5726122336580153
ldakmeans,low_data,6,2,10,5,0.7834285147689511,0.7891837188890641,1.5726122336580153
ldakmeans,low_data,6,2,10,6,0.7834285147689511,0.7891837188890641,1.5726122336580153
ldakmeans,low_data,6,2,10,7,0.7845877234777374,0.7908884053164292,1.5754761287941665
ldakmeans,low_data,6,2,10,8,0.7845877234777374,0.7908884053164292,1.5754761287941665
ldakmeans,low_data,6,2,10,9,0.7845877234777374,0.7908884053164292,1.5754761287941665
ldakmeans,low_data,6,2,10,10,0.7845877234777374,0.7908884053164292,1.5754761287941665
ldakmeans,low_data,6,5,10,1,0.7212798642849149,0.8123481858632561,1.533628050148171
ldakmeans,low_data,6,5,10,2,0.7212798642849149,0.8123481858632561,1.533628050148171
ldakmeans,low_data,6,5,10,3,0.7212798642849149,0.8123481858632561,1.533628050148171
ldakmeans,low_data,6,5,10,4,0.7212798642849149,0.8123481858632561,1.533628050148171
ldakmeans,low_data,6,5,10,5,0.7213181155085465,0.8123409451400999,1.5336590606486464
ldakmeans,low_data,6,5,10,6,0.7213181155085465,0.8123409451400999,1.5336590606486464
ldakmeans,low_data,6,5,10,7,0.7215595122252103,0.8129521943679074,1.5345117065931178
ldakmeans,low_data,6,5,10,8,0.7215595122252103,0.8129521943679074,1.5345117065931178
ldakmeans,low_data,6,5,10,9,0.7215595122252103,0.8129521943679074,1.5345117065931178
ldakmeans,low_data,6,5,10,10,0.7215595122252103,0.8129521943679074,1.5345117065931178
ldakmeans,low_data,6,10,10,1,0.7087157384768151,0.8044671421135698,1.513182880590385
ldakmeans,low_data,6,10,10,2,0.7024305284395945,0.7977814634529014,1.5002119918924959
ldakmeans,low_data,6,10,10,3,0.7087157384768151,0.8044671421135698,1.513182880590385
ldakmeans,low_data,6,10,10,4,0.7024305284395945,0.7977814634529014,1.5002119918924959
ldakmeans,low_data,6,10,10,5,0.7024305284395945,0.7977814634529014,1.5002119918924959
ldakmeans,low_data,6,10,10,6,0.7024305284395945,0.7977814634529014,1.5002119918924959
ldakmeans,low_data,6,10,10,7,0.7052788560880444,0.7985357060799492,1.5038145621679937
ldakmeans,low_data,6,10,10,8,0.7052788560880444,0.7985357060799492,1.5038145621679937
ldakmeans,low_data,6,10,10,9,0.7052788560880444,0.7985357060799492,1.5038145621679937
ldakmeans,low_data,6,10,10,10,0.7052788560880444,0.7985357060799492,1.5038145621679937
ldakmeans,low_data,6,50,10,1,0.7399068427757082,0.8430534293923792,1.5829602721680873
ldakmeans,low_data,6,50,10,2,0.7392281079520397,0.8408139820441095,1.5800420899961494
ldakmeans,low_data,6,50,10,3,0.7395741449321824,0.842016637836979,1.5815907827691613
ldakmeans,low_data,6,50,10,4,0.7389943006525114,0.8413703787445025,1.5803646793970139
ldakmeans,low_data,6,50,10,5,0.7396624671361447,0.8416164781790036,1.5812789453151483
ldakmeans,low_data,6,50,10,6,0.7398593000884718,0.8416839156436805,1.5815432157321523
ldakmeans,low_data,6,50,10,7,0.7391932910105544,0.8410644444679474,1.5802577354785017
ldakmeans,low_data,6,50,10,8,0.7401063960495019,0.8427021549658743,1.5828085510153762
ldakmeans,low_data,6,50,10,9,0.7401870608013034,0.8429254469543843,1.5831125077556876
ldakmeans,low_data,6,50,10,10,0.6481283476917211,0.7853984189122293,1.4335267666039504
ldakmeans,low_data,6,100,10,1,0.6253446829102679,0.8068678832012793,1.4322125661115472
ldakmeans,low_data,6,100,10,2,0.6254394410176665,0.8069807453858779,1.4324201864035444
ldakmeans,low_data,6,100,10,3,0.6253944840901645,0.8069275526158471,1.4323220367060117
ldakmeans,low_data,6,100,10,4,0.6254776787633229,0.8073951526153109,1.4328728313786339
ldakmeans,low_data,6,100,10,5,0.6253571334749717,0.806883181741804,1.4322403152167755
ldakmeans,low_data,6,100,10,6,0.6255143148332315,0.8075365808106911,1.4330508956439227
ldakmeans,low_data,6,100,10,7,0.6255634271627805,0.8075934869755322,1.4331569141383127
ldakmeans,low_data,6,100,10,8,0.625384800752733,0.8069143040725212,1.4322991048252542
ldakmeans,low_data,6,100,10,9,0.6253744256276336,0.8069042853015747,1.432278710929208
ldakmeans,low_data,6,100,10,10,0.6255959366022166,0.8076375382069101,1.4332334748091267
