name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,low_data,0,2,1,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,1.1,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,1.2,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,1.3,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,1.4,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,1.5,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,1.6,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,1.7,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,1.8,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,1.9,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,2,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,2.5,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,3,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,4,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,2,5,False,5,0.0023533836266235566,0.026449460799420153,0.02880284442604371
DaDC,low_data,0,5,1,False,33,0.0242771115650234,0.1472114879595814,0.1714885995246048
DaDC,low_data,0,5,1.1,False,29,0.02394378125705341,0.1469095317942748,0.1708533130513282
DaDC,low_data,0,5,1.2,False,27,0.023947191663702502,0.14698410829502703,0.17093129995872952
DaDC,low_data,0,5,1.3,False,27,0.02394593519925872,0.1469732554195014,0.17091919061876013
DaDC,low_data,0,5,1.4,False,26,0.023946114694262385,0.1469889227821507,0.1709350374764131
DaDC,low_data,0,5,1.5,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,1.6,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,1.7,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,1.8,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,1.9,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,2,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,2.5,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,3,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,4,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,5,5,False,25,0.023952038013838748,0.14702605303959831,0.17097809105343706
DaDC,low_data,0,10,1,False,327,0.09466316205774297,0.3325794556134096,0.42724261767115257
