name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,5,2,0.001,2,10,0.01,0.8027948655396766,0.8032412598259067,1.6060361253655833
DipMeans,low_data,5,2,0.001,2,12,0.01,0.8502908482123137,0.8413345115261097,1.6916253597384234
DipMeans,low_data,5,2,0.001,2,15,0.01,0.7996655639830824,0.8174869063418789,1.6171524703249613
DipMeans,low_data,5,2,0.001,2,20,0.01,0.6854124738390506,0.7868518625636038,1.4722643364026544
DipMeans,low_data,5,2,0.001,2,25,0.01,0.5539310409593936,0.7637951214579374,1.317726162417331
DipMeans,low_data,5,2,0.001,2,30,0.01,0.5539310409593936,0.7637951214579374,1.317726162417331
DipMeans,low_data,5,2,0.001,5,10,0.01,0.7689868893656537,0.7840354101702414,1.553022299535895
DipMeans,low_data,5,2,0.001,5,12,0.01,0.8018120013208736,0.8007222798659028,1.6025342811867764
DipMeans,low_data,5,2,0.001,5,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,5,2,0.001,5,20,0.01,0.7095561432251665,0.8013830698562858,1.5109392130814523
DipMeans,low_data,5,2,0.001,5,25,0.01,0.5519382001140066,0.7677947368354424,1.319732936949449
DipMeans,low_data,5,2,0.001,5,30,0.01,0.5519382001140066,0.7677947368354424,1.319732936949449
DipMeans,low_data,5,2,0.001,7,10,0.01,0.7387973426974219,0.8053881215834499,1.5441854642808717
DipMeans,low_data,5,2,0.001,7,12,0.01,0.8462114485773095,0.8379611235779678,1.6841725721552772
DipMeans,low_data,5,2,0.001,7,15,0.01,0.8628704899630552,0.8424828795909156,1.7053533695539707
DipMeans,low_data,5,2,0.001,7,20,0.01,0.7092257672251764,0.8008057073910764,1.5100314746162526
DipMeans,low_data,5,2,0.001,7,25,0.01,0.5592645552761668,0.7687952152135163,1.3280597704896833
DipMeans,low_data,5,2,0.001,7,30,0.01,0.5592645552761668,0.7687952152135163,1.3280597704896833
DipMeans,low_data,5,2,0.001,10,12,0.01,0.8450248632506092,0.8353636010799612,1.6803884643305704
DipMeans,low_data,5,2,0.001,10,15,0.01,0.7872402745679677,0.8120554007030858,1.5992956752710534
DipMeans,low_data,5,2,0.001,10,20,0.01,0.7091263695804365,0.8007470780115834,1.50987344759202
DipMeans,low_data,5,2,0.001,10,25,0.01,0.5604197299178262,0.769423924418695,1.3298436543365213
DipMeans,low_data,5,2,0.001,10,30,0.01,0.5604197299178262,0.769423924418695,1.3298436543365213
DipMeans,low_data,5,2,0.001,12,15,0.01,0.7885689726496293,0.8133222102245908,1.6018911828742202
DipMeans,low_data,5,2,0.001,12,20,0.01,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,5,2,0.001,12,25,0.01,0.5475051100648273,0.7629409171627156,1.3104460272275429
DipMeans,low_data,5,2,0.001,12,30,0.01,0.5475051100648273,0.7629409171627156,1.3104460272275429
DipMeans,low_data,5,2,0.001,15,20,0.01,0.7068376755446893,0.7974080996212701,1.5042457751659595
