name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,low_data,3,2,10,0.1,2,0.48390390966816266,0.6104313001324665,1.0943352098006291
DEC,low_data,3,2,10,0.2,2,0.5132853862167084,0.6548043782072479,1.1680897644239563
DEC,low_data,3,2,10,0.3,2,0.5162627517426961,0.6673152392306225,1.1835779909733186
DEC,low_data,3,2,10,0.4,2,0.5180519024574589,0.6671228872978826,1.1851747897553415
DEC,low_data,3,2,10,0.5,2,0.5111411685011831,0.6610159093910171,1.1721570778922001
DEC,low_data,3,2,10,0.6,2,0.5053381896003684,0.6550015905914395,1.1603397801918078
DEC,low_data,3,2,10,0.7,2,0.40260022090559056,0.5999952524975242,1.0025954734031148
DEC,low_data,3,2,10,0.8,2,0.40221226144382816,0.5990407340069019,1.00125299545073
DEC,low_data,3,2,10,0.9,2,0.40309206475611664,0.6000393573565475,1.0031314221126642
DEC,low_data,3,2,10,1,2,0.4030490292378767,0.5999803129987054,1.0030293422365821
DEC,low_data,3,5,10,0.1,2,0.764614487698767,0.8399654166394217,1.6045799043381888
DEC,low_data,3,5,10,0.1,5,0.49948150802817937,0.7107299018404472,1.2102114098686265
DEC,low_data,3,5,10,0.2,2,0.6865183975730957,0.8244468920938324,1.5109652896669281
DEC,low_data,3,5,10,0.2,5,0.37495271207692377,0.6251980438343863,1.00015075591131
DEC,low_data,3,5,10,0.3,2,0.5934603219290845,0.8073006084521517,1.400760930381236
DEC,low_data,3,5,10,0.3,5,0.37529979570431,0.6292448116754822,1.0045446073797921
DEC,low_data,3,5,10,0.4,2,0.5943354653368097,0.7662402348026596,1.3605757001394694
DEC,low_data,3,5,10,0.4,5,0.6147241912440883,0.7727670403920589,1.3874912316361472
DEC,low_data,3,5,10,0.5,2,0.7400386138826168,0.8024272935959659,1.5424659074785827
DEC,low_data,3,5,10,0.5,5,0.6148882789812223,0.7730146974460036,1.387902976427226
DEC,low_data,3,5,10,0.6,2,0.7282424481590509,0.8124848508270955,1.5407272989861465
DEC,low_data,3,5,10,0.6,5,0.6169785245437716,0.7741345942262864,1.391113118770058
DEC,low_data,3,5,10,0.7,2,0.7315514102482913,0.8146747100853847,1.546226120333676
DEC,low_data,3,5,10,0.7,5,0.6160194056838755,0.7731109546517035,1.389130360335579
DEC,low_data,3,5,10,0.8,2,0.7365161549772469,0.8192621210262954,1.5557782760035423
DEC,low_data,3,5,10,0.8,5,0.6173638540083404,0.7773867129609837,1.394750566969324
DEC,low_data,3,5,10,0.9,2,0.7379969747237809,0.8231636036064347,1.5611605783302156
DEC,low_data,3,5,10,0.9,5,0.6172781079653467,0.7764896413626349,1.3937677493279814
DEC,low_data,3,5,10,1,2,0.7407533151253769,0.8260273086712453,1.5667806237966222
DEC,low_data,3,5,10,1,5,0.6221669058900654,0.7830934236678664,1.4052603295579318
DEC,low_data,3,10,10,0.1,2,0.5039592084168677,0.7327611619004378,1.2367203703173055
DEC,low_data,3,10,10,0.1,5,0.6509731877935303,0.8016563940405084,1.4526295818340387
DEC,low_data,3,10,10,0.1,10,0.8903102650344709,0.9294930290087922,1.819803294043263
DEC,low_data,3,10,10,0.2,2,0.7398813160127747,0.8208616186535592,1.560742934666334
DEC,low_data,3,10,10,0.2,5,0.5422409618843912,0.747646290721313,1.2898872526057041
DEC,low_data,3,10,10,0.2,10,0.6140416066907611,0.8045650434429567,1.4186066501337178
DEC,low_data,3,10,10,0.3,2,0.7322803249425184,0.8139543161925166,1.546234641135035
DEC,low_data,3,10,10,0.3,5,0.5655705881063201,0.7567355602173839,1.322306148323704
DEC,low_data,3,10,10,0.3,10,0.6064949945951049,0.7856927976631894,1.3921877922582944
