name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,low_data,6,2,10,1,0.1,2,0.4923362248897075,0.6526465122237227,1.1449827371134302
IDEC,low_data,6,2,10,1,0.2,2,0.5126923201204274,0.6518495307438057,1.1645418508642331
IDEC,low_data,6,2,10,1,0.3,2,0.6621763200467865,0.7069071656772147,1.3690834857240013
IDEC,low_data,6,2,10,1,0.4,2,0.6362212107238822,0.6978205171328483,1.3340417278567305
IDEC,low_data,6,2,10,1,0.5,2,0.6246881315719434,0.7050221582644016,1.329710289836345
IDEC,low_data,6,2,10,1,0.6,2,0.6430381045099095,0.7011761965366952,1.3442143010466046
IDEC,low_data,6,2,10,1,0.7,2,0.6180174286234585,0.7030408882346706,1.3210583168581291
IDEC,low_data,6,2,10,1,0.8,2,0.6623984304635017,0.7159935367022042,1.378391967165706
IDEC,low_data,6,2,10,1,0.9,2,0.5189956941650434,0.6571734841253505,1.1761691782903938
IDEC,low_data,6,2,10,1,1,2,0.630868695726818,0.6958196266631763,1.3266883223899943
IDEC,low_data,6,2,10,0.1,0.1,2,0.4880147375150846,0.6497019430195576,1.1377166805346421
IDEC,low_data,6,2,10,0.1,0.2,2,0.6582993641859712,0.7122272188536217,1.370526583039593
IDEC,low_data,6,2,10,0.1,0.3,2,0.621555895119954,0.6956313284336727,1.3171872235536268
IDEC,low_data,6,2,10,0.1,0.4,2,0.6301860727834908,0.6924831871875753,1.322669259971066
IDEC,low_data,6,2,10,0.1,0.5,2,0.6224395004149512,0.6889665067095925,1.3114060071245437
IDEC,low_data,6,2,10,0.1,0.6,2,0.6134190317693241,0.696578626456823,1.309997658226147
IDEC,low_data,6,2,10,0.1,0.7,2,0.6593409542950868,0.7076209766470051,1.3669619309420917
IDEC,low_data,6,2,10,0.1,0.8,2,0.6842850602785583,0.7379452274233175,1.4222302877018758
IDEC,low_data,6,2,10,0.1,0.9,2,0.6234721170893508,0.7049536258535197,1.3284257429428705
IDEC,low_data,6,2,10,0.1,1,2,0.6572515194001874,0.7188518127168143,1.3761033321170018
IDEC,low_data,6,2,10,0.01,0.1,2,0.50674876593188,0.6585538359281733,1.1653026018600534
IDEC,low_data,6,2,10,0.01,0.2,2,0.6646810369688596,0.7154855041381557,1.3801665411070152
IDEC,low_data,6,2,10,0.01,0.3,2,0.6700104837198434,0.7195586092924098,1.3895690930122533
IDEC,low_data,6,2,10,0.01,0.4,2,0.6774204127178012,0.7246459347307306,1.4020663474485318
IDEC,low_data,6,2,10,0.01,0.5,2,0.6468787183712597,0.7085096894563451,1.3553884078276046
IDEC,low_data,6,2,10,0.01,0.6,2,0.663307541944727,0.7163879744263866,1.3796955163711135
IDEC,low_data,6,2,10,0.01,0.7,2,0.6677894993170093,0.7195830389059101,1.3873725382229194
IDEC,low_data,6,2,10,0.01,0.8,2,0.6452612577546581,0.7082394433227068,1.353500701077365
IDEC,low_data,6,2,10,0.01,0.9,2,0.6722851511591699,0.7249699686153778,1.3972551197745475
IDEC,low_data,6,2,10,0.01,1,2,0.637886676715831,0.7045397121856236,1.3424263889014547
IDEC,low_data,6,5,10,1,0.1,2,0.5145316046837338,0.7197259395057043,1.2342575441894381
IDEC,low_data,6,5,10,1,0.1,5,0.6337802704662638,0.7788210078319332,1.412601278298197
IDEC,low_data,6,5,10,1,0.2,2,0.45887087501168794,0.6580406426055817,1.1169115176172697
IDEC,low_data,6,5,10,1,0.2,5,0.36253945392699993,0.6058690578378654,0.9684085117648653
IDEC,low_data,6,5,10,1,0.3,2,0.5392903765656163,0.7372769284717062,1.2765673050373225
IDEC,low_data,6,5,10,1,0.3,5,0.3628813442091313,0.6052725693554083,0.9681539135645396
IDEC,low_data,6,5,10,1,0.4,2,0.66441065609067,0.7655667274861951,1.429977383576865
IDEC,low_data,6,5,10,1,0.4,5,0.3680873730739206,0.6147899240123325,0.982877297086253
IDEC,low_data,6,5,10,1,0.5,2,0.661763051549458,0.7636980554554131,1.425461107004871
IDEC,low_data,6,5,10,1,0.5,5,0.6082758132182908,0.7600422838161874,1.3683180970344782
IDEC,low_data,6,5,10,1,0.6,2,0.6607917224380637,0.7612109905743272,1.422002713012391
IDEC,low_data,6,5,10,1,0.6,5,0.6061102982161971,0.7609927157739889,1.367103013990186
IDEC,low_data,6,5,10,1,0.7,2,0.6578553120044516,0.7580909774215713,1.4159462894260229
IDEC,low_data,6,5,10,1,0.7,5,0.6085810054406777,0.7586706898320688,1.3672516952727465
IDEC,low_data,6,5,10,1,0.8,2,0.6616581320161365,0.7606910566516685,1.422349188667805
IDEC,low_data,6,5,10,1,0.8,5,0.608111908974105,0.7572986956453526,1.3654106046194576
IDEC,low_data,6,5,10,1,0.9,2,0.6373536809326732,0.7365256101464246,1.3738792910790978
IDEC,low_data,6,5,10,1,0.9,5,0.6078445893360243,0.7647558732129206,1.3726004625489447
IDEC,low_data,6,5,10,1,1,2,0.6387158512227643,0.736887010054274,1.3756028612770383
IDEC,low_data,6,5,10,1,1,5,0.697986705067422,0.8138639454643405,1.5118506505317626
IDEC,low_data,6,5,10,0.1,0.1,2,0.5368807625450501,0.7097082858843872,1.2465890484294373
IDEC,low_data,6,5,10,0.1,0.1,5,0.5509428209872941,0.7333830622530725,1.2843258832403666
IDEC,low_data,6,5,10,0.1,0.2,2,0.46364506288048934,0.641961840978111,1.1056069038586003
IDEC,low_data,6,5,10,0.1,0.2,5,0.3578117312327696,0.5981665937037223,0.9559783249364919
IDEC,low_data,6,5,10,0.1,0.3,2,0.435355239878022,0.6378781799687603,1.0732334198467823
IDEC,low_data,6,5,10,0.1,0.3,5,0.35850050697026636,0.5969202300398274,0.9554207370100938
IDEC,low_data,6,5,10,0.1,0.4,2,0.4274632252687324,0.6328812061503574,1.0603444314190897
IDEC,low_data,6,5,10,0.1,0.4,5,0.35760567284229666,0.5970633544127677,0.9546690272550644
