name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,low_data,7,2,10,3,0.02106809812309522,0.121495633917142,0.14256373204023723
SpectralClustering,low_data,7,2,10,4,0.6541402175435541,0.7439809463685905,1.3981211639121445
SpectralClustering,low_data,7,2,10,5,0.6884773538230028,0.7912274747540138,1.4797048285770167
SpectralClustering,low_data,7,2,10,6,0.7646172601055544,0.8279646008277072,1.5925818609332616
SpectralClustering,low_data,7,2,10,7,0.6663229293589549,0.7864067420793952,1.45272967143835
SpectralClustering,low_data,7,2,10,8,0.6615201804911848,0.787229381367946,1.4487495618591306
SpectralClustering,low_data,7,2,10,9,0.6650528842511605,0.7811210530191537,1.4461739372703142
SpectralClustering,low_data,7,2,10,10,0.6647100051328073,0.7783832358063644,1.4430932409391717
SpectralClustering,low_data,7,2,10,11,0.6701952845465966,0.7875364861485834,1.45773177069518
SpectralClustering,low_data,7,2,10,12,0.6795046816319746,0.7938738087629975,1.473378490394972
SpectralClustering,low_data,7,2,10,13,0.675845702578297,0.7838561569099249,1.4597018594882218
SpectralClustering,low_data,7,2,10,14,0.6851231215636381,0.7980151469239618,1.4831382684876
SpectralClustering,low_data,7,2,10,15,0.6832445553982962,0.7988675693925106,1.482112124790807
SpectralClustering,low_data,7,2,10,16,0.6830288915297543,0.7975256894790694,1.4805545810088239
SpectralClustering,low_data,7,2,10,17,0.6854371274389466,0.7933196144898942,1.4787567419288408
SpectralClustering,low_data,7,2,10,18,0.6997960989603482,0.8154105969680634,1.5152066959284116
SpectralClustering,low_data,7,2,10,19,0.7830006401798302,0.8446695552404544,1.6276701954202846
SpectralClustering,low_data,7,2,10,20,0.782867441232609,0.8362401142248019,1.6191075554574108
SpectralClustering,low_data,7,2,10,25,0.6796621941519765,0.7962198665726552,1.4758820607246317
SpectralClustering,low_data,7,2,10,30,0.5951170978510477,0.7568663915968903,1.351983489447938
SpectralClustering,low_data,7,2,10,35,0.6686235525217585,0.7906549872198344,1.459278539741593
SpectralClustering,low_data,7,2,10,40,0.6651620580221631,0.7984480358598551,1.4636100938820182
SpectralClustering,low_data,7,2,10,45,0.658388836831162,0.7824606347717066,1.4408494716028686
SpectralClustering,low_data,7,2,10,50,0.5739507740067278,0.7422362707511129,1.3161870447578408
SpectralClustering,low_data,7,2,10,55,0.5690603815978508,0.7402491969365738,1.3093095785344246
SpectralClustering,low_data,7,2,10,60,0.5407282353976613,0.7243360115070917,1.265064246904753
SpectralClustering,low_data,7,2,10,65,0.5506239106793126,0.7305301142234408,1.2811540249027535
SpectralClustering,low_data,7,2,10,70,0.530005015383738,0.7168327104993527,1.2468377258830907
SpectralClustering,low_data,7,2,10,75,0.5237812345485688,0.7098051542329358,1.2335863887815046
SpectralClustering,low_data,7,2,10,80,0.523460145520087,0.7161253504684387,1.2395854959885257
SpectralClustering,low_data,7,2,10,85,0.519223354702324,0.7153686474369201,1.234592002139244
SpectralClustering,low_data,7,2,10,90,0.5248260848850791,0.7247389576421385,1.2495650425272176
SpectralClustering,low_data,7,2,10,95,0.5207986868558275,0.72283559559161,1.2436342824474376
SpectralClustering,low_data,7,2,10,100,0.519548714237037,0.7220056154978806,1.2415543297349174
SpectralClustering,low_data,7,2,10,110,0.5154181030428341,0.7201786257183629,1.2355967287611969
SpectralClustering,low_data,7,2,10,120,0.5124465471520575,0.718168665969386,1.2306152131214434
SpectralClustering,low_data,7,2,10,130,0.5107315659964595,0.7175385024656251,1.2282700684620846
SpectralClustering,low_data,7,2,10,140,0.509193624756009,0.7157623283135409,1.22495595306955
SpectralClustering,low_data,7,2,10,150,0.5076558590446105,0.7138599029653786,1.221515762009989
SpectralClustering,low_data,7,2,10,160,0.5069327685558411,0.7123140969262538,1.219246865482095
SpectralClustering,low_data,7,2,10,170,0.5066060622549399,0.7111477470326432,1.217753809287583
SpectralClustering,low_data,7,2,10,180,0.5056313573303511,0.7093692676035419,1.215000624933893
SpectralClustering,low_data,7,2,10,190,0.5056031043804038,0.7083226710954657,1.2139257754758694
SpectralClustering,low_data,7,2,10,200,0.5093694297700154,0.7101081233456368,1.2194775531156523
SpectralClustering,low_data,7,2,10,220,0.5116972418459542,0.70945724553925,1.2211544873852043
SpectralClustering,low_data,7,2,10,240,0.5156168750429563,0.7106229561836191,1.2262398312265754
SpectralClustering,low_data,7,2,10,260,0.5164961561639271,0.7072290623123145,1.2237252184762415
SpectralClustering,low_data,7,2,10,280,0.5142853729949446,0.7029987489479587,1.2172841219429031
SpectralClustering,low_data,7,2,10,300,0.5083915259733889,0.7000950515472194,1.2084865775206084
SpectralClustering,low_data,7,2,10,350,0.5096697992778632,0.6997646699281536,1.2094344692060166
