name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,7,2,0.001,2,10,0.01,0.737439013299276,0.8022837562252125,1.5397227695244884
DipMeans,low_data,7,2,0.001,2,12,0.01,0.848137678645627,0.8375287081954526,1.6856663868410795
DipMeans,low_data,7,2,0.001,2,15,0.01,0.7981615441599823,0.815099280063528,1.6132608242235102
DipMeans,low_data,7,2,0.001,2,20,0.01,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,7,2,0.001,2,25,0.01,0.5471269465593425,0.7630358617154419,1.3101628082747845
DipMeans,low_data,7,2,0.001,2,30,0.01,0.5471269465593425,0.7630358617154419,1.3101628082747845
DipMeans,low_data,7,2,0.001,5,10,0.01,0.783821728925767,0.7793764223974932,1.56319815132326
DipMeans,low_data,7,2,0.001,5,12,0.01,0.8281199565330943,0.8124678211183541,1.6405877776514486
DipMeans,low_data,7,2,0.001,5,15,0.01,0.7982202548688765,0.8158859049166617,1.6141061597855382
DipMeans,low_data,7,2,0.001,5,20,0.01,0.6852240434219875,0.7863287969631388,1.4715528403851263
DipMeans,low_data,7,2,0.001,5,25,0.01,0.5615907333735491,0.7649115125290141,1.3265022459025633
DipMeans,low_data,7,2,0.001,5,30,0.01,0.5615907333735491,0.7649115125290141,1.3265022459025633
DipMeans,low_data,7,2,0.001,7,10,0.01,0.7386464971619774,0.8050069056397157,1.543653402801693
DipMeans,low_data,7,2,0.001,7,12,0.01,0.846257322920989,0.8366780044417104,1.6829353273626992
DipMeans,low_data,7,2,0.001,7,15,0.01,0.788053955480301,0.8137023758702229,1.6017563313505239
DipMeans,low_data,7,2,0.001,7,20,0.01,0.7093916643183492,0.8013052285053529,1.5106968928237021
DipMeans,low_data,7,2,0.001,7,25,0.01,0.5520791224979571,0.7682571104577732,1.3203362329557304
DipMeans,low_data,7,2,0.001,7,30,0.01,0.5520791224979571,0.7682571104577732,1.3203362329557304
