name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,1,2,0.001,2,10,0.01,0.7622705170696876,0.7738027985701726,1.5360733156398603
DipMeans,low_data,1,2,0.001,2,12,0.01,0.8280074982728876,0.8118271397664417,1.6398346380393294
DipMeans,low_data,1,2,0.001,2,15,0.01,0.7994216939775253,0.8171835698563376,1.6166052638338628
DipMeans,low_data,1,2,0.001,2,20,0.01,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,1,2,0.001,2,25,0.01,0.5513340323950772,0.7662112541836968,1.317545286578774
DipMeans,low_data,1,2,0.001,2,30,0.01,0.5513340323950772,0.7662112541836968,1.317545286578774
DipMeans,low_data,1,2,0.001,5,10,0.01,0.7821988542311322,0.7761243276245551,1.5583231818556873
DipMeans,low_data,1,2,0.001,5,12,0.01,0.8281199565330943,0.8124678211183541,1.6405877776514486
DipMeans,low_data,1,2,0.001,5,15,0.01,0.7982202548688765,0.8158859049166615,1.614106159785538
DipMeans,low_data,1,2,0.001,5,20,0.01,0.6854124738390506,0.786851862563604,1.4722643364026546
DipMeans,low_data,1,2,0.001,5,25,0.01,0.548560043017985,0.7631146396898978,1.3116746827078827
DipMeans,low_data,1,2,0.001,5,30,0.01,0.548560043017985,0.7631146396898978,1.3116746827078827
DipMeans,low_data,1,2,0.001,7,10,0.01,0.8120243421644542,0.8055153684342021,1.6175397105986562
DipMeans,low_data,1,2,0.001,7,12,0.01,0.8509598190249253,0.8422222610663188,1.693182080091244
DipMeans,low_data,1,2,0.001,7,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,1,2,0.001,7,20,0.01,0.7093406848718761,0.8013400347512266,1.5106807196231027
DipMeans,low_data,1,2,0.001,7,25,0.01,0.5519814673897085,0.7678048328680303,1.3197863002577388
DipMeans,low_data,1,2,0.001,7,30,0.01,0.5519814673897085,0.7678048328680301,1.3197863002577388
DipMeans,low_data,1,2,0.001,10,12,0.01,0.8030117628408966,0.8013906968935448,1.6044024597344415
DipMeans,low_data,1,2,0.001,10,15,0.01,0.788624849650601,0.8138634242927976,1.6024882739433985
DipMeans,low_data,1,2,0.001,10,20,0.01,0.7066511936453423,0.7977118758632353,1.5043630695085777
DipMeans,low_data,1,2,0.001,10,25,0.01,0.5467528994869114,0.7624982734756236,1.3092511729625351
DipMeans,low_data,1,2,0.001,10,30,0.01,0.5467528994869114,0.7624982734756236,1.3092511729625351
DipMeans,low_data,1,2,0.001,12,15,0.01,0.788624849650601,0.8138634242927976,1.6024882739433985
DipMeans,low_data,1,2,0.001,12,20,0.01,0.7158191925569225,0.8003879598242342,1.5162071523811567
DipMeans,low_data,1,2,0.001,12,25,0.01,0.5506518184245538,0.7675740488818359,1.3182258673063898
DipMeans,low_data,1,2,0.001,12,30,0.01,0.5506518184245538,0.7675740488818359,1.3182258673063898
DipMeans,low_data,1,2,0.001,15,20,0.01,0.7164154548602945,0.8005120670539226,1.516927521914217
DipMeans,low_data,1,2,0.001,15,25,0.01,0.5513440357281624,0.7673030395059016,1.318647075234064
DipMeans,low_data,1,2,0.001,15,30,0.01,0.5513440357281624,0.7673030395059016,1.318647075234064
DipMeans,low_data,1,2,0.001,2,10,0.02,0.7622705170696876,0.7738027985701726,1.5360733156398603
