name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,9,2,0.001,15,30,0.01,0.5506866883986652,0.7683535275945327,1.3190402159931978
DipMeans,low_data,9,2,0.001,2,10,0.02,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.001,2,12,0.02,0.8294508809160532,0.8139587336331157,1.643409614549169
DipMeans,low_data,9,2,0.001,2,15,0.02,0.7996655639830824,0.8174869063418789,1.6171524703249613
DipMeans,low_data,9,2,0.001,2,20,0.02,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,2,25,0.02,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,2,30,0.02,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,5,10,0.02,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.001,5,12,0.02,0.845648920178488,0.8375535905710589,1.683202510749547
DipMeans,low_data,9,2,0.001,5,15,0.02,0.7985357447210342,0.8176044675338773,1.6161402122549116
DipMeans,low_data,9,2,0.001,5,20,0.02,0.7148932872004528,0.7949539474149151,1.5098472346153677
DipMeans,low_data,9,2,0.001,5,25,0.02,0.7148932872004528,0.7949539474149151,1.5098472346153677
DipMeans,low_data,9,2,0.001,5,30,0.02,0.7148932872004528,0.7949539474149151,1.5098472346153677
DipMeans,low_data,9,2,0.001,7,10,0.02,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.001,7,12,0.02,0.8494769388084107,0.8403557428989248,1.6898326817073355
DipMeans,low_data,9,2,0.001,7,15,0.02,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,9,2,0.001,7,20,0.02,0.7149164411081107,0.7979168064875327,1.5128332475956434
DipMeans,low_data,9,2,0.001,7,25,0.02,0.7149164411081107,0.7979168064875327,1.5128332475956434
DipMeans,low_data,9,2,0.001,7,30,0.02,0.7149164411081107,0.7979168064875327,1.5128332475956434
DipMeans,low_data,9,2,0.001,10,12,0.02,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.001,10,15,0.02,0.788053955480301,0.8137023758702228,1.6017563313505239
DipMeans,low_data,9,2,0.001,10,20,0.02,0.7223503801329244,0.8071646510979726,1.529515031230897
DipMeans,low_data,9,2,0.001,10,25,0.02,0.6880218642284269,0.7913714552935083,1.479393319521935
DipMeans,low_data,9,2,0.001,10,30,0.02,0.6880218642284269,0.7913714552935083,1.479393319521935
DipMeans,low_data,9,2,0.001,12,15,0.02,0.8522050692515565,0.8406700551110103,1.6928751243625668
DipMeans,low_data,9,2,0.001,12,20,0.02,0.7154826300943299,0.7989904017207725,1.5144730318151023
DipMeans,low_data,9,2,0.001,12,25,0.02,0.7154826300943299,0.7989904017207725,1.5144730318151023
DipMeans,low_data,9,2,0.001,12,30,0.02,0.7154826300943299,0.7989904017207725,1.5144730318151023
DipMeans,low_data,9,2,0.001,15,20,0.02,0.7858104672386482,0.8253050834979436,1.6111155507365917
DipMeans,low_data,9,2,0.001,15,25,0.02,0.6895751099590819,0.7938859115923059,1.483461021551388
DipMeans,low_data,9,2,0.001,15,30,0.02,0.6895751099590819,0.7938859115923059,1.483461021551388
DipMeans,low_data,9,2,0.001,2,10,0.05,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.001,2,12,0.05,0.8294508809160532,0.8139587336331157,1.643409614549169
DipMeans,low_data,9,2,0.001,2,15,0.05,0.7996655639830824,0.8174869063418789,1.6171524703249613
DipMeans,low_data,9,2,0.001,2,20,0.05,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,2,25,0.05,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,2,30,0.05,0.7156529405755735,0.7964600187777284,1.5121129593533018
DipMeans,low_data,9,2,0.001,5,10,0.05,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.001,5,12,0.05,0.845648920178488,0.8375535905710589,1.683202510749547
DipMeans,low_data,9,2,0.001,5,15,0.05,0.799015450076093,0.8177401557268016,1.6167556058028945
DipMeans,low_data,9,2,0.001,5,20,0.05,0.7115301854272033,0.7958419393867344,1.5073721248139376
DipMeans,low_data,9,2,0.001,5,25,0.05,0.7115301854272033,0.7958419393867344,1.5073721248139376
DipMeans,low_data,9,2,0.001,5,30,0.05,0.7115301854272033,0.7958419393867344,1.5073721248139376
DipMeans,low_data,9,2,0.001,7,10,0.05,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.001,7,12,0.05,0.8494769388084107,0.8403557428989248,1.6898326817073355
DipMeans,low_data,9,2,0.001,7,15,0.05,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,9,2,0.001,7,20,0.05,0.713542658669517,0.7989307168293507,1.5124733754988677
DipMeans,low_data,9,2,0.001,7,25,0.05,0.713542658669517,0.7989307168293507,1.5124733754988677
DipMeans,low_data,9,2,0.001,7,30,0.05,0.713542658669517,0.7989307168293507,1.5124733754988677
DipMeans,low_data,9,2,0.001,10,12,0.05,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.001,10,15,0.05,0.788053955480301,0.8137023758702228,1.6017563313505239
DipMeans,low_data,9,2,0.001,10,20,0.05,0.7212663319880738,0.8021213242711552,1.523387656259229
DipMeans,low_data,9,2,0.001,10,25,0.05,0.7212663319880738,0.8021213242711552,1.523387656259229
DipMeans,low_data,9,2,0.001,10,30,0.05,0.7212663319880738,0.8021213242711552,1.523387656259229
DipMeans,low_data,9,2,0.001,12,15,0.05,0.8522050692515565,0.8406700551110103,1.6928751243625668
DipMeans,low_data,9,2,0.001,12,20,0.05,0.7148028869004399,0.8007940709469153,1.5155969578473552
DipMeans,low_data,9,2,0.001,12,25,0.05,0.7148028869004399,0.8007940709469153,1.5155969578473552
DipMeans,low_data,9,2,0.001,12,30,0.05,0.7148028869004399,0.8007940709469153,1.5155969578473552
DipMeans,low_data,9,2,0.001,15,20,0.05,0.7163314640144578,0.8017586667252579,1.5180901307397157
DipMeans,low_data,9,2,0.001,15,25,0.05,0.7163314640144578,0.8017586667252579,1.5180901307397157
DipMeans,low_data,9,2,0.001,15,30,0.05,0.7163314640144578,0.8017586667252579,1.5180901307397157
DipMeans,low_data,9,2,0.005,2,10,0.01,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.005,2,12,0.01,0.705506968549324,0.7517635697233827,1.4572705382727067
DipMeans,low_data,9,2,0.005,2,15,0.01,0.7994041845599182,0.817273776983027,1.6166779615429452
DipMeans,low_data,9,2,0.005,2,20,0.01,0.7830497268067369,0.8174070249438157,1.6004567517505526
DipMeans,low_data,9,2,0.005,2,25,0.01,0.5480500158784765,0.7640349594401287,1.312084975318605
DipMeans,low_data,9,2,0.005,2,30,0.01,0.5480500158784765,0.7640349594401289,1.3120849753186055
DipMeans,low_data,9,2,0.005,5,10,0.01,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.005,5,12,0.01,0.845648920178488,0.8375535905710589,1.683202510749547
DipMeans,low_data,9,2,0.005,5,15,0.01,0.870943899610759,0.849121608019333,1.7200655076300921
DipMeans,low_data,9,2,0.005,5,20,0.01,0.8055341784394628,0.8233577712219616,1.6288919496614245
DipMeans,low_data,9,2,0.005,5,25,0.01,0.5533091238112942,0.7691051930154609,1.322414316826755
DipMeans,low_data,9,2,0.005,5,30,0.01,0.5533091238112942,0.7691051930154609,1.322414316826755
DipMeans,low_data,9,2,0.005,7,10,0.01,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.005,7,12,0.01,0.8494769388084107,0.8403557428989248,1.6898326817073355
DipMeans,low_data,9,2,0.005,7,15,0.01,0.8526403191466364,0.8399587472392104,1.6925990663858468
DipMeans,low_data,9,2,0.005,7,20,0.01,0.7985222307396884,0.8222079958991303,1.6207302266388188
DipMeans,low_data,9,2,0.005,7,25,0.01,0.5513386731209241,0.7685367806817289,1.319875453802653
DipMeans,low_data,9,2,0.005,7,30,0.01,0.5513386731209241,0.7685367806817289,1.319875453802653
DipMeans,low_data,9,2,0.005,10,12,0.01,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.005,10,15,0.01,0.8526403191466364,0.8399587472392103,1.6925990663858466
DipMeans,low_data,9,2,0.005,10,20,0.01,0.7985222307396884,0.8222079958991302,1.6207302266388186
DipMeans,low_data,9,2,0.005,10,25,0.01,0.5513825484227847,0.7685419112049373,1.319924459627722
DipMeans,low_data,9,2,0.005,10,30,0.01,0.5513825484227847,0.7685419112049373,1.319924459627722
DipMeans,low_data,9,2,0.005,12,15,0.01,0.8522050692515565,0.8406700551110103,1.6928751243625668
DipMeans,low_data,9,2,0.005,12,20,0.01,0.7985362938448005,0.8222193053382355,1.620755599183036
DipMeans,low_data,9,2,0.005,12,25,0.01,0.5513825484227847,0.7685419112049372,1.319924459627722
DipMeans,low_data,9,2,0.005,12,30,0.01,0.5513825484227847,0.7685419112049372,1.319924459627722
DipMeans,low_data,9,2,0.005,15,20,0.01,0.6773485503503,0.7905138348365192,1.467862385186819
DipMeans,low_data,9,2,0.005,15,25,0.01,0.5511995694829999,0.7690058926128865,1.3202054620958865
DipMeans,low_data,9,2,0.005,15,30,0.01,0.5511995694829999,0.7690058926128865,1.3202054620958865
DipMeans,low_data,9,2,0.005,2,10,0.02,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.005,2,12,0.02,0.705506968549324,0.7517635697233827,1.4572705382727067
DipMeans,low_data,9,2,0.005,2,15,0.02,0.7994041845599182,0.817273776983027,1.6166779615429452
DipMeans,low_data,9,2,0.005,2,20,0.02,0.7830497268067369,0.8174070249438157,1.6004567517505526
DipMeans,low_data,9,2,0.005,2,25,0.02,0.5480500158784765,0.7640349594401287,1.312084975318605
DipMeans,low_data,9,2,0.005,2,30,0.02,0.5480500158784765,0.7640349594401289,1.3120849753186055
DipMeans,low_data,9,2,0.005,5,10,0.02,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.005,5,12,0.02,0.845648920178488,0.8375535905710589,1.683202510749547
DipMeans,low_data,9,2,0.005,5,15,0.02,0.8704274344220356,0.854918670085335,1.7253461045073706
DipMeans,low_data,9,2,0.005,5,20,0.02,0.7851002188459723,0.8237720541029974,1.6088722729489695
DipMeans,low_data,9,2,0.005,5,25,0.02,0.5509993235744198,0.7686823975797638,1.3196817211541836
DipMeans,low_data,9,2,0.005,5,30,0.02,0.5509993235744198,0.7686823975797638,1.3196817211541836
DipMeans,low_data,9,2,0.005,7,10,0.02,0.8120860316610576,0.8055570735765457,1.6176431052376032
DipMeans,low_data,9,2,0.005,7,12,0.02,0.8494769388084107,0.8403557428989248,1.6898326817073355
DipMeans,low_data,9,2,0.005,7,15,0.02,0.8526403191466364,0.8399587472392104,1.6925990663858468
DipMeans,low_data,9,2,0.005,7,20,0.02,0.7166195093396778,0.7992505359132047,1.5158700452528824
DipMeans,low_data,9,2,0.005,7,25,0.02,0.5506165119977463,0.7681037736552856,1.3187202856530318
DipMeans,low_data,9,2,0.005,7,30,0.02,0.5506165119977463,0.7681037736552856,1.3187202856530318
DipMeans,low_data,9,2,0.005,10,12,0.02,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.005,10,15,0.02,0.8526403191466364,0.8399587472392103,1.6925990663858466
DipMeans,low_data,9,2,0.005,10,20,0.02,0.7847139385740143,0.8228820294956976,1.6075959680697118
DipMeans,low_data,9,2,0.005,10,25,0.02,0.5507161841137155,0.7681160184499745,1.3188322025636898
DipMeans,low_data,9,2,0.005,10,30,0.02,0.5507161841137155,0.7681160184499745,1.3188322025636898
DipMeans,low_data,9,2,0.005,12,15,0.02,0.8522050692515565,0.8406700551110103,1.6928751243625668
DipMeans,low_data,9,2,0.005,12,20,0.02,0.7985222307396884,0.8222079958991303,1.6207302266388188
DipMeans,low_data,9,2,0.005,12,25,0.02,0.5513386731209241,0.768536780681729,1.3198754538026531
DipMeans,low_data,9,2,0.005,12,30,0.02,0.5513386731209241,0.768536780681729,1.3198754538026531
DipMeans,low_data,9,2,0.005,15,20,0.02,0.7209025861075214,0.7994418831281811,1.5203444692357024
DipMeans,low_data,9,2,0.005,15,25,0.02,0.5550170427740474,0.7725465751044994,1.3275636178785468
DipMeans,low_data,9,2,0.005,15,30,0.02,0.5550170427740474,0.7725465751044994,1.3275636178785468
DipMeans,low_data,9,2,0.005,2,10,0.05,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.005,2,12,0.05,0.8294508809160532,0.8139587336331157,1.643409614549169
DipMeans,low_data,9,2,0.005,2,15,0.05,0.7996655639830824,0.8174869063418789,1.6171524703249613
DipMeans,low_data,9,2,0.005,2,20,0.05,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,9,2,0.005,2,25,0.05,0.6860296464760636,0.7885050470151079,1.4745346934911714
DipMeans,low_data,9,2,0.005,2,30,0.05,0.6860296464760636,0.7885050470151079,1.4745346934911714
DipMeans,low_data,9,2,0.005,5,10,0.05,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.005,5,12,0.05,0.845648920178488,0.8375535905710589,1.683202510749547
DipMeans,low_data,9,2,0.005,5,15,0.05,0.7985357447210342,0.8176044675338773,1.6161402122549116
DipMeans,low_data,9,2,0.005,5,20,0.05,0.6880321994948729,0.7856210185300375,1.4736532180249104
DipMeans,low_data,9,2,0.005,5,25,0.05,0.685692827649203,0.7879414685533942,1.4736342962025972
DipMeans,low_data,9,2,0.005,5,30,0.05,0.685692827649203,0.7879414685533942,1.4736342962025972
DipMeans,low_data,9,2,0.005,7,10,0.05,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.005,7,12,0.05,0.8494769388084107,0.8403557428989248,1.6898326817073355
DipMeans,low_data,9,2,0.005,7,15,0.05,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,9,2,0.005,7,20,0.05,0.7136089977337541,0.79854244643652,1.5121514441702741
DipMeans,low_data,9,2,0.005,7,25,0.05,0.6881721550976567,0.7911447791358481,1.4793169342335049
DipMeans,low_data,9,2,0.005,7,30,0.05,0.6881721550976567,0.7911447791358481,1.4793169342335049
DipMeans,low_data,9,2,0.005,10,12,0.05,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.005,10,15,0.05,0.788053955480301,0.8137023758702228,1.6017563313505239
DipMeans,low_data,9,2,0.005,10,20,0.05,0.7223503801329244,0.8071646510979726,1.529515031230897
DipMeans,low_data,9,2,0.005,10,25,0.05,0.6880218642284269,0.7913714552935083,1.479393319521935
DipMeans,low_data,9,2,0.005,10,30,0.05,0.6880218642284269,0.7913714552935083,1.479393319521935
DipMeans,low_data,9,2,0.005,12,15,0.05,0.8522050692515565,0.8406700551110103,1.6928751243625668
DipMeans,low_data,9,2,0.005,12,20,0.05,0.7154826300943299,0.7989904017207725,1.5144730318151023
DipMeans,low_data,9,2,0.005,12,25,0.05,0.6889397712126241,0.7927818263010823,1.4817215975137064
DipMeans,low_data,9,2,0.005,12,30,0.05,0.6889397712126241,0.7927818263010823,1.4817215975137064
DipMeans,low_data,9,2,0.005,15,20,0.05,0.7189334104400511,0.8020013168075433,1.5209347272475944
DipMeans,low_data,9,2,0.005,15,25,0.05,0.6896310255515636,0.7938996183823765,1.4835306439339402
DipMeans,low_data,9,2,0.005,15,30,0.05,0.6896310255515636,0.7938996183823765,1.4835306439339402
DipMeans,low_data,9,2,0.01,2,10,0.01,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.01,2,12,0.01,0.705506968549324,0.7517635697233827,1.4572705382727067
DipMeans,low_data,9,2,0.01,2,15,0.01,0.7688348320742577,0.7844519479526038,1.5532867800268615
DipMeans,low_data,9,2,0.01,2,20,0.01,0.7840121514695253,0.818872280947798,1.6028844324173233
DipMeans,low_data,9,2,0.01,2,25,0.01,0.5426751130768057,0.7584800347216637,1.3011551477984695
DipMeans,low_data,9,2,0.01,2,30,0.01,0.5426751130768057,0.7584800347216637,1.3011551477984695
DipMeans,low_data,9,2,0.01,5,10,0.01,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.01,5,12,0.01,0.8396421263354343,0.8213205592869248,1.6609626856223592
DipMeans,low_data,9,2,0.01,5,15,0.01,0.8709237889441883,0.8488800993619438,1.719803888306132
DipMeans,low_data,9,2,0.01,5,20,0.01,0.852399448623182,0.8300374543810098,1.682436903004192
DipMeans,low_data,9,2,0.01,5,25,0.01,0.6988739041623528,0.7920957874589416,1.4909696916212944
DipMeans,low_data,9,2,0.01,5,30,0.01,0.5304288688158355,0.7608117335842812,1.2912406024001166
DipMeans,low_data,9,2,0.01,7,10,0.01,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.01,7,12,0.01,0.8509598190249253,0.8422222610663187,1.693182080091244
DipMeans,low_data,9,2,0.01,7,15,0.01,0.8526403191466364,0.8399587472392104,1.6925990663858468
DipMeans,low_data,9,2,0.01,7,20,0.01,0.8588377865593897,0.8369790258265359,1.6958168123859256
DipMeans,low_data,9,2,0.01,7,25,0.01,0.6833436403097937,0.7873347463677873,1.470678386677581
DipMeans,low_data,9,2,0.01,7,30,0.01,0.54325508588272,0.764357968860226,1.307613054742946
DipMeans,low_data,9,2,0.01,10,12,0.01,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.01,10,15,0.01,0.8526377449790342,0.8409710807388436,1.6936088257178779
DipMeans,low_data,9,2,0.01,10,20,0.01,0.859317888622826,0.8388071180764984,1.6981250066993243
DipMeans,low_data,9,2,0.01,10,25,0.01,0.5449230198330974,0.7620565573548701,1.3069795771879675
DipMeans,low_data,9,2,0.01,10,30,0.01,0.5449230198330974,0.7620565573548701,1.3069795771879675
DipMeans,low_data,9,2,0.01,12,15,0.01,0.8522110963632948,0.840678739250016,1.6928898356133109
DipMeans,low_data,9,2,0.01,12,20,0.01,0.7909418011768558,0.8084398755949688,1.5993816767718245
DipMeans,low_data,9,2,0.01,12,25,0.01,0.5456835471742929,0.7630071644480106,1.3086907116223037
DipMeans,low_data,9,2,0.01,12,30,0.01,0.5456835471742929,0.7630071644480106,1.3086907116223037
DipMeans,low_data,9,2,0.01,15,20,0.01,0.7426501906918292,0.8027334457319734,1.5453836364238027
DipMeans,low_data,9,2,0.01,15,25,0.01,0.5700565419885733,0.7729060663931676,1.342962608381741
DipMeans,low_data,9,2,0.01,15,30,0.01,0.545197194466874,0.7641666071479383,1.3093638016148121
DipMeans,low_data,9,2,0.01,2,10,0.02,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.01,2,12,0.02,0.705506968549324,0.7517635697233827,1.4572705382727067
DipMeans,low_data,9,2,0.01,2,15,0.02,0.7688348320742577,0.7844519479526038,1.5532867800268615
DipMeans,low_data,9,2,0.01,2,20,0.02,0.7840121514695253,0.818872280947798,1.6028844324173233
DipMeans,low_data,9,2,0.01,2,25,0.02,0.5426751130768057,0.7584800347216637,1.3011551477984695
DipMeans,low_data,9,2,0.01,2,30,0.02,0.5426751130768057,0.7584800347216636,1.3011551477984693
DipMeans,low_data,9,2,0.01,5,10,0.02,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.01,5,12,0.02,0.8396421263354343,0.8213205592869248,1.6609626856223592
DipMeans,low_data,9,2,0.01,5,15,0.02,0.8709237889441883,0.8488800993619438,1.719803888306132
DipMeans,low_data,9,2,0.01,5,20,0.02,0.852399448623182,0.83003745438101,1.682436903004192
DipMeans,low_data,9,2,0.01,5,25,0.02,0.6977418619364878,0.7906221056514445,1.4883639675879323
DipMeans,low_data,9,2,0.01,5,30,0.02,0.5291487065034458,0.7594150484074094,1.288563754910855
DipMeans,low_data,9,2,0.01,7,10,0.02,0.8120860316610576,0.8055570735765458,1.6176431052376035
DipMeans,low_data,9,2,0.01,7,12,0.02,0.8509598190249253,0.8422222610663187,1.693182080091244
DipMeans,low_data,9,2,0.01,7,15,0.02,0.8526403191466364,0.8399587472392104,1.6925990663858468
DipMeans,low_data,9,2,0.01,7,20,0.02,0.7795532170357523,0.8038752438670026,1.583428460902755
DipMeans,low_data,9,2,0.01,7,25,0.02,0.6844235389102326,0.7867718617798077,1.4711954006900403
DipMeans,low_data,9,2,0.01,7,30,0.02,0.5448928869852573,0.7639728841735706,1.3088657711588279
DipMeans,low_data,9,2,0.01,10,12,0.02,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.01,10,15,0.02,0.8526403191466364,0.8399587472392103,1.6925990663858466
DipMeans,low_data,9,2,0.01,10,20,0.02,0.8414203364359703,0.8214707033350599,1.6628910397710301
DipMeans,low_data,9,2,0.01,10,25,0.02,0.6686970161449853,0.7782125224678533,1.4469095386128386
DipMeans,low_data,9,2,0.01,10,30,0.02,0.525982856078293,0.7556099505556151,1.281592806633908
DipMeans,low_data,9,2,0.01,12,15,0.02,0.8522110963632948,0.840678739250016,1.6928898356133109
DipMeans,low_data,9,2,0.01,12,20,0.02,0.8028421549242781,0.8219713180933693,1.6248134730176473
DipMeans,low_data,9,2,0.01,12,25,0.02,0.5452332037571779,0.7624796272727208,1.3077128310298987
DipMeans,low_data,9,2,0.01,12,30,0.02,0.5452332037571779,0.7624796272727208,1.3077128310298987
DipMeans,low_data,9,2,0.01,15,20,0.02,0.7426501906918292,0.8027334457319734,1.5453836364238027
DipMeans,low_data,9,2,0.01,15,25,0.02,0.5700565419885733,0.7729060663931676,1.342962608381741
DipMeans,low_data,9,2,0.01,15,30,0.02,0.545197194466874,0.7641666071479383,1.3093638016148121
DipMeans,low_data,9,2,0.01,2,10,0.05,0.7622705170696876,0.7738027985701728,1.5360733156398605
DipMeans,low_data,9,2,0.01,2,12,0.05,0.8294508809160532,0.8139587336331157,1.643409614549169
DipMeans,low_data,9,2,0.01,2,15,0.05,0.8515245949659651,0.8352956803492884,1.6868202753152535
DipMeans,low_data,9,2,0.01,2,20,0.05,0.7141553866357806,0.7941071794575012,1.5082625660932818
DipMeans,low_data,9,2,0.01,2,25,0.05,0.6861842655969425,0.78661386264223,1.4727981282391724
DipMeans,low_data,9,2,0.01,2,30,0.05,0.6861842655969425,0.78661386264223,1.4727981282391724
DipMeans,low_data,9,2,0.01,5,10,0.05,0.7995892264308434,0.8022471160519885,1.601836342482832
DipMeans,low_data,9,2,0.01,5,12,0.05,0.8396421263354343,0.8213205592869248,1.6609626856223592
DipMeans,low_data,9,2,0.01,5,15,0.05,0.8709237889441883,0.8488800993619438,1.719803888306132
DipMeans,low_data,9,2,0.01,5,20,0.05,0.7959932587092474,0.8232355052583165,1.619228763967564
DipMeans,low_data,9,2,0.01,5,25,0.05,0.5552240311054191,0.7729131822443001,1.3281372133497191
DipMeans,low_data,9,2,0.01,5,30,0.05,0.5552240311054191,0.7729131822443001,1.3281372133497191
DipMeans,low_data,9,2,0.01,7,10,0.05,0.8120860316610576,0.8055570735765457,1.6176431052376032
DipMeans,low_data,9,2,0.01,7,12,0.05,0.8509598190249253,0.8422222610663187,1.693182080091244
DipMeans,low_data,9,2,0.01,7,15,0.05,0.8526403191466364,0.8399587472392105,1.692599066385847
DipMeans,low_data,9,2,0.01,7,20,0.05,0.7985362938448005,0.8222193053382355,1.620755599183036
DipMeans,low_data,9,2,0.01,7,25,0.05,0.6883226704267401,0.7919823521786419,1.480305022605382
DipMeans,low_data,9,2,0.01,7,30,0.05,0.6883226704267401,0.7919823521786419,1.480305022605382
DipMeans,low_data,9,2,0.01,10,12,0.05,0.8210130158839736,0.819922205283774,1.6409352211677475
DipMeans,low_data,9,2,0.01,10,15,0.05,0.8526403191466364,0.8399587472392103,1.6925990663858466
DipMeans,low_data,9,2,0.01,10,20,0.05,0.7985222307396884,0.8222079958991302,1.6207302266388186
DipMeans,low_data,9,2,0.01,10,25,0.05,0.6896721066918202,0.7916985586278671,1.4813706653196874
DipMeans,low_data,9,2,0.01,10,30,0.05,0.6896721066918202,0.7916985586278671,1.4813706653196874
DipMeans,low_data,9,2,0.01,12,15,0.05,0.8522110963632948,0.840678739250016,1.6928898356133109
