name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,low_data,0,2,1,0.75,2,2,10,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,2,15,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,2,20,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,2,25,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,2,30,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,2,35,0.23179887626379006,0.4181465217045635,0.6499453979683536
DipDECK,low_data,0,2,1,0.75,2,5,10,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,5,15,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,5,20,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,5,25,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,5,30,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,5,35,0.5437358450741846,0.6578359126942704,1.201571757768455
DipDECK,low_data,0,2,1,0.75,2,7,10,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,7,15,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,7,20,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,7,25,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,7,30,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,7,35,0.6248502610129556,0.7116868927397219,1.3365371537526776
DipDECK,low_data,0,2,1,0.75,2,10,15,0.7271862694020103,0.7381140678083051,1.4653003372103153
DipDECK,low_data,0,2,1,0.75,2,10,20,0.7271862694020103,0.7381140678083051,1.4653003372103153
DipDECK,low_data,0,2,1,0.75,2,10,25,0.7271862694020103,0.7381140678083051,1.4653003372103153
DipDECK,low_data,0,2,1,0.75,2,10,30,0.7271862694020103,0.7381140678083051,1.4653003372103153
DipDECK,low_data,0,2,1,0.75,2,10,35,0.7271862694020103,0.7381140678083051,1.4653003372103153
DipDECK,low_data,0,2,1,0.75,2,15,20,0.6530854773324813,0.7134535754336361,1.3665390527661174
DipDECK,low_data,0,2,1,0.75,2,15,25,0.6530854773324813,0.7134535754336361,1.3665390527661174
DipDECK,low_data,0,2,1,0.75,2,15,30,0.6530854773324813,0.7134535754336361,1.3665390527661174
DipDECK,low_data,0,2,1,0.75,2,15,35,0.6530854773324813,0.7134535754336361,1.3665390527661174
