name,prefix,seed,dim,n_clusters,n_init,ari,nmi,sum
kmeans,low_data,5,2,10,1,0.7852703085291667,0.7905198357506994,1.575790144279866
kmeans,low_data,5,2,10,2,0.7852703085291667,0.7905198357506994,1.575790144279866
kmeans,low_data,5,2,10,3,0.7852703085291667,0.7905198357506994,1.575790144279866
kmeans,low_data,5,2,10,4,0.7852703085291667,0.7905198357506994,1.575790144279866
kmeans,low_data,5,2,10,5,0.7852703085291667,0.7905198357506994,1.575790144279866
kmeans,low_data,5,2,10,6,0.7854663654310419,0.7907945300709264,1.5762608955019681
kmeans,low_data,5,2,10,7,0.7854663654310419,0.7907945300709264,1.5762608955019681
kmeans,low_data,5,2,10,8,0.7854663654310419,0.7907945300709264,1.5762608955019681
kmeans,low_data,5,2,10,9,0.7854663654310419,0.7907945300709264,1.5762608955019681
kmeans,low_data,5,2,10,10,0.7833402245485939,0.7891389297273945,1.5724791542759884
kmeans,low_data,5,5,10,1,0.7708073671306815,0.8152071915173101,1.5860145586479917
kmeans,low_data,5,5,10,2,0.7728114661287985,0.8188762202123707,1.591687686341169
kmeans,low_data,5,5,10,3,0.7728114661287985,0.8188762202123707,1.591687686341169
kmeans,low_data,5,5,10,4,0.7728114661287985,0.8188762202123707,1.591687686341169
kmeans,low_data,5,5,10,5,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,5,10,6,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,5,10,7,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,5,10,8,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,5,10,9,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,5,10,10,0.7200563811135176,0.8120788816850584,1.532135262798576
kmeans,low_data,5,10,10,1,0.5071223998986674,0.6982135721533541,1.2053359720520214
kmeans,low_data,5,10,10,2,0.7126914766892106,0.7972363794349118,1.5099278561241225
kmeans,low_data,5,10,10,3,0.7126914766892106,0.7972363794349118,1.5099278561241225
kmeans,low_data,5,10,10,4,0.7479157457132714,0.8229682228745595,1.5708839685878309
kmeans,low_data,5,10,10,5,0.7137483206020258,0.7972318733492804,1.5109801939513061
kmeans,low_data,5,10,10,6,0.7137483206020258,0.7972318733492804,1.5109801939513061
kmeans,low_data,5,10,10,7,0.7137483206020258,0.7972318733492804,1.5109801939513061
kmeans,low_data,5,10,10,8,0.7137483206020258,0.7972318733492804,1.5109801939513061
kmeans,low_data,5,10,10,9,0.7150815262988979,0.7996039138855934,1.5146854401844911
kmeans,low_data,5,10,10,10,0.7150815262988979,0.7996039138855934,1.5146854401844911
kmeans,low_data,5,50,10,1,0.591404614158434,0.8013859072160469,1.392790521374481
kmeans,low_data,5,50,10,2,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,3,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,4,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,5,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,6,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,7,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,8,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,9,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,50,10,10,0.7400491019097722,0.8421197633866738,1.582168865296446
kmeans,low_data,5,100,10,1,0.5798190810334074,0.7825893167168113,1.3624083977502188
kmeans,low_data,5,100,10,2,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,3,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,4,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,5,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,6,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,7,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,8,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,9,0.5607791146110787,0.7686902284817727,1.3294693430928515
kmeans,low_data,5,100,10,10,0.5607791146110787,0.7686902284817727,1.3294693430928515
