name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,low_data,5,2,10,1,0.1,2,0.5137652069779154,0.6716359086420294,1.1854011156199449
IDEC,low_data,5,2,10,1,0.2,2,0.5058383116588152,0.6359483444539783,1.1417866561127936
IDEC,low_data,5,2,10,1,0.3,2,0.6165013103202361,0.6690499175064529,1.285551227826689
IDEC,low_data,5,2,10,1,0.4,2,0.6293866878220788,0.6766040973353032,1.3059907851573822
IDEC,low_data,5,2,10,1,0.5,2,0.6104608961200707,0.6707419169856921,1.2812028131057627
IDEC,low_data,5,2,10,1,0.6,2,0.6385698175116505,0.6942795722150339,1.3328493897266844
IDEC,low_data,5,2,10,1,0.7,2,0.6117233207158889,0.6688197406431873,1.2805430613590763
IDEC,low_data,5,2,10,1,0.8,2,0.6130577685763282,0.6706986451254957,1.2837564137018238
IDEC,low_data,5,2,10,1,0.9,2,0.6135451367106539,0.6680370972966445,1.2815822340072984
IDEC,low_data,5,2,10,1,1,2,0.5271489784916926,0.6623820206247146,1.1895309991164074
IDEC,low_data,5,2,10,0.1,0.1,2,0.6206716846929231,0.699131576650162,1.3198032613430852
IDEC,low_data,5,2,10,0.1,0.2,2,0.6331494881477683,0.668768946999535,1.3019184351473032
IDEC,low_data,5,2,10,0.1,0.3,2,0.6533439233638336,0.6994081064407597,1.3527520298045932
IDEC,low_data,5,2,10,0.1,0.4,2,0.6515963048630036,0.6948370058841051,1.3464333107471087
IDEC,low_data,5,2,10,0.1,0.5,2,0.6549368571473494,0.696259228104973,1.3511960852523224
IDEC,low_data,5,2,10,0.1,0.6,2,0.6512156915354171,0.6983462927628585,1.3495619842982758
IDEC,low_data,5,2,10,0.1,0.7,2,0.6529892956342522,0.7040241361901651,1.3570134318244174
IDEC,low_data,5,2,10,0.1,0.8,2,0.6898892365620907,0.7277197943838527,1.4176090309459433
IDEC,low_data,5,2,10,0.1,0.9,2,0.6573584121001521,0.7074441329373216,1.3648025450374737
IDEC,low_data,5,2,10,0.1,1,2,0.5353891598141761,0.6158489598425897,1.1512381196567658
IDEC,low_data,5,2,10,0.01,0.1,2,0.632971340489145,0.6890759405450889,1.322047281034234
IDEC,low_data,5,2,10,0.01,0.2,2,0.5727247778023628,0.6629124007391156,1.2356371785414784
IDEC,low_data,5,2,10,0.01,0.3,2,0.6644428849163188,0.6935734427569612,1.35801632767328
IDEC,low_data,5,2,10,0.01,0.4,2,0.6687313161280173,0.7030596877328783,1.3717910038608956
IDEC,low_data,5,2,10,0.01,0.5,2,0.6600072815800012,0.6937747156550523,1.3537819972350535
IDEC,low_data,5,2,10,0.01,0.6,2,0.5879487008263656,0.6648162836112763,1.252764984437642
IDEC,low_data,5,2,10,0.01,0.7,2,0.6657153638993809,0.7013139895119684,1.3670293534113493
IDEC,low_data,5,2,10,0.01,0.8,2,0.5573616731693737,0.6702013903038163,1.22756306347319
IDEC,low_data,5,2,10,0.01,0.9,2,0.49290565630760075,0.639464235874485,1.1323698921820857
IDEC,low_data,5,2,10,0.01,1,2,0.45836684453965454,0.6435445129318303,1.101911357471485
IDEC,low_data,5,5,10,1,0.1,2,0.5757850431445052,0.7440910633478208,1.319876106492326
IDEC,low_data,5,5,10,1,0.1,5,0.6873495473674718,0.7962473933430582,1.4835969407105298
IDEC,low_data,5,5,10,1,0.2,2,0.7394433549701199,0.8307577963807384,1.5702011513508585
IDEC,low_data,5,5,10,1,0.2,5,0.3810893949253712,0.639829739579847,1.0209191345052182
IDEC,low_data,5,5,10,1,0.3,2,0.5984621047125489,0.7361684285566648,1.3346305332692137
IDEC,low_data,5,5,10,1,0.3,5,0.382060607317314,0.6410042973451959,1.02306490466251
IDEC,low_data,5,5,10,1,0.4,2,0.47264407219829446,0.6523734091687793,1.1250174813670737
IDEC,low_data,5,5,10,1,0.4,5,0.6823034942934969,0.8059323436088952,1.4882358379023921
IDEC,low_data,5,5,10,1,0.5,2,0.5665834927923797,0.7010896696820544,1.2676731624744342
IDEC,low_data,5,5,10,1,0.5,5,0.6818066528712382,0.8042384510790574,1.4860451039502958
IDEC,low_data,5,5,10,1,0.6,2,0.5803408088429661,0.710040439454034,1.290381248297
IDEC,low_data,5,5,10,1,0.6,5,0.7090827745811539,0.8143780996501717,1.5234608742313256
IDEC,low_data,5,5,10,1,0.7,2,0.5858267770420104,0.7136587794691993,1.2994855565112098
IDEC,low_data,5,5,10,1,0.7,5,0.610912942933977,0.7867580280594151,1.397670970993392
IDEC,low_data,5,5,10,1,0.8,2,0.6002928597069862,0.7259544733428982,1.3262473330498845
IDEC,low_data,5,5,10,1,0.8,5,0.6117325253533584,0.78788953525265,1.3996220606060086
IDEC,low_data,5,5,10,1,0.9,2,0.6439014938002271,0.7434074651947322,1.3873089589949594
IDEC,low_data,5,5,10,1,0.9,5,0.6337439309034153,0.7590620118291344,1.3928059427325497
IDEC,low_data,5,5,10,1,1,2,0.6475166985447498,0.744113464894102,1.391630163438852
IDEC,low_data,5,5,10,1,1,5,0.6299173604390985,0.7637368659954403,1.3936542264345388
IDEC,low_data,5,5,10,0.1,0.1,2,0.4362597729286833,0.6561869491459073,1.0924467220745906
IDEC,low_data,5,5,10,0.1,0.1,5,0.6795183596947808,0.7850991755524196,1.4646175352472004
IDEC,low_data,5,5,10,0.1,0.2,2,0.6793792977078581,0.7805830271092078,1.459962324817066
IDEC,low_data,5,5,10,0.1,0.2,5,0.4198109218035965,0.6498486984607154,1.0696596202643118
IDEC,low_data,5,5,10,0.1,0.3,2,0.5996619661220027,0.7601521388392863,1.359814104961289
IDEC,low_data,5,5,10,0.1,0.3,5,0.37921846981777535,0.6258489708050774,1.0050674406228528
IDEC,low_data,5,5,10,0.1,0.4,2,0.5814519067486685,0.7388681285960798,1.3203200353447482
