name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,low_data,5,2,1,0.75,2,2,10,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,2,15,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,2,20,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,2,25,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,2,30,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,2,35,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.75,2,5,10,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,5,15,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,5,20,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,5,25,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,5,30,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,5,35,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.75,2,7,10,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,7,15,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,7,20,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,7,25,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,7,30,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,7,35,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.75,2,10,15,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.75,2,10,20,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.75,2,10,25,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.75,2,10,30,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.75,2,10,35,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.75,2,15,20,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.75,2,15,25,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.75,2,15,30,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.75,2,15,35,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.8,2,2,10,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,2,15,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,2,20,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,2,25,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,2,30,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,2,35,0.20447819317842258,0.38543163123424834,0.5899098244126709
DipDECK,low_data,5,2,1,0.8,2,5,10,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,5,15,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,5,20,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,5,25,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,5,30,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,5,35,0.5831725395847688,0.6487990321015477,1.2319715716863164
DipDECK,low_data,5,2,1,0.8,2,7,10,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,7,15,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,7,20,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,7,25,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,7,30,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,7,35,0.6186207787087319,0.6824980924532595,1.3011188711619914
DipDECK,low_data,5,2,1,0.8,2,10,15,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.8,2,10,20,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.8,2,10,25,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.8,2,10,30,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.8,2,10,35,0.6465912364517651,0.709256273963797,1.355847510415562
DipDECK,low_data,5,2,1,0.8,2,15,20,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.8,2,15,25,0.613822637812948,0.6994902539136634,1.3133128917266115
DipDECK,low_data,5,2,1,0.8,2,15,30,0.613822637812948,0.6994902539136634,1.3133128917266115
