name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,low_data,9,2,10,3,0.029615814463220213,0.08538858623695823,0.11500440070017845
SpectralClustering,low_data,9,2,10,4,0.5412421248699877,0.6980716752619658,1.2393138001319535
SpectralClustering,low_data,9,2,10,5,0.6886292480639735,0.7913408133725267,1.4799700614365001
SpectralClustering,low_data,9,2,10,6,0.7646172601055544,0.8279646008277073,1.5925818609332616
SpectralClustering,low_data,9,2,10,7,0.6655183931109226,0.7861991950113322,1.4517175881222548
SpectralClustering,low_data,9,2,10,8,0.6615201804911848,0.7872293813679462,1.448749561859131
SpectralClustering,low_data,9,2,10,9,0.6656233463074743,0.7821437837789521,1.4477671300864263
SpectralClustering,low_data,9,2,10,10,0.6670377871802423,0.7878442277249618,1.4548820149052042
SpectralClustering,low_data,9,2,10,11,0.6701952845465966,0.7875364861485834,1.45773177069518
SpectralClustering,low_data,9,2,10,12,0.6795046816319746,0.7938738087629974,1.473378490394972
SpectralClustering,low_data,9,2,10,13,0.675845702578297,0.7838561569099249,1.4597018594882218
SpectralClustering,low_data,9,2,10,14,0.6835000894743213,0.7958211180494447,1.4793212075237658
SpectralClustering,low_data,9,2,10,15,0.6832445553982962,0.7988675693925107,1.482112124790807
SpectralClustering,low_data,9,2,10,16,0.6830288915297543,0.7975256894790694,1.4805545810088239
SpectralClustering,low_data,9,2,10,17,0.6854371274389466,0.7933196144898941,1.4787567419288408
SpectralClustering,low_data,9,2,10,18,0.6997787657640856,0.8157492590015367,1.5155280247656222
SpectralClustering,low_data,9,2,10,19,0.782928980046879,0.8443669802478476,1.6272959602947266
SpectralClustering,low_data,9,2,10,20,0.782867441232609,0.8362401142248019,1.6191075554574108
SpectralClustering,low_data,9,2,10,25,0.6799286110416737,0.7964432641815669,1.4763718752232404
SpectralClustering,low_data,9,2,10,30,0.5951170978510477,0.7568663915968905,1.3519834894479383
SpectralClustering,low_data,9,2,10,35,0.6684418287971259,0.7906127435535626,1.4590545723506885
SpectralClustering,low_data,9,2,10,40,0.6633067416050207,0.797190469197186,1.4604972108022065
SpectralClustering,low_data,9,2,10,45,0.658388836831162,0.7824606347717067,1.4408494716028688
SpectralClustering,low_data,9,2,10,50,0.5733081849811271,0.7420371464174519,1.315345331398579
SpectralClustering,low_data,9,2,10,55,0.5695361855454729,0.7403552129651281,1.3098913985106009
SpectralClustering,low_data,9,2,10,60,0.5516939535912386,0.727451512855995,1.2791454664472335
SpectralClustering,low_data,9,2,10,65,0.5506758112019182,0.7307305351353791,1.2814063463372973
SpectralClustering,low_data,9,2,10,70,0.529906908410213,0.7165019749620014,1.2464088833722144
SpectralClustering,low_data,9,2,10,75,0.5236457494569834,0.7097229328140797,1.2333686822710632
SpectralClustering,low_data,9,2,10,80,0.523460145520087,0.7161253504684387,1.2395854959885257
SpectralClustering,low_data,9,2,10,85,0.5193251129949514,0.7154330331211513,1.2347581461161026
SpectralClustering,low_data,9,2,10,90,0.5248260848850791,0.7247389576421385,1.2495650425272176
SpectralClustering,low_data,9,2,10,95,0.5207986868558275,0.7228355955916103,1.2436342824474378
SpectralClustering,low_data,9,2,10,100,0.5195656681095692,0.7220325514416603,1.2415982195512294
SpectralClustering,low_data,9,2,10,110,0.5154181030428341,0.7201786257183629,1.2355967287611969
SpectralClustering,low_data,9,2,10,120,0.5124465471520575,0.7181686659693862,1.2306152131214438
SpectralClustering,low_data,9,2,10,130,0.5107315659964595,0.7175385024656251,1.2282700684620846
SpectralClustering,low_data,9,2,10,140,0.5089969753563218,0.7156905986072369,1.2246875739635588
SpectralClustering,low_data,9,2,10,150,0.5076558590446105,0.7138599029653786,1.221515762009989
SpectralClustering,low_data,9,2,10,160,0.5069327685558411,0.7123140969262538,1.219246865482095
SpectralClustering,low_data,9,2,10,170,0.5067987916182872,0.711434371484337,1.2182331631026242
SpectralClustering,low_data,9,2,10,180,0.5056313573303511,0.7093692676035419,1.215000624933893
SpectralClustering,low_data,9,2,10,190,0.5056031043804038,0.7083226710954659,1.2139257754758697
SpectralClustering,low_data,9,2,10,200,0.5093694297700154,0.7101081233456368,1.2194775531156523
SpectralClustering,low_data,9,2,10,220,0.5108199723649066,0.7088874730974264,1.219707445462333
SpectralClustering,low_data,9,2,10,240,0.5155880816132161,0.7106189433191423,1.2262070249323584
SpectralClustering,low_data,9,2,10,260,0.5164961561639271,0.7072290623123145,1.2237252184762415
SpectralClustering,low_data,9,2,10,280,0.5142853729949446,0.7029987489479587,1.2172841219429031
SpectralClustering,low_data,9,2,10,300,0.5083915259733889,0.7000950515472195,1.2084865775206084
SpectralClustering,low_data,9,2,10,350,0.5089205132486547,0.6993781871081939,1.2082987003568486
SpectralClustering,low_data,9,2,10,400,0.5148657797841902,0.7026200894564718,1.217485869240662
SpectralClustering,low_data,9,2,10,450,0.5223148073222281,0.7055159706544101,1.2278307779766382
SpectralClustering,low_data,9,2,10,500,0.5281328024800933,0.7083784703249804,1.2365112728050738
SpectralClustering,low_data,9,5,10,3,0.2908285729206173,0.6534415195613898,0.9442700924820071
SpectralClustering,low_data,9,5,10,4,0.509340602729172,0.8020114362184833,1.3113520389476552
SpectralClustering,low_data,9,5,10,5,0.5161715975673897,0.8060333617280637,1.3222049592954535
SpectralClustering,low_data,9,5,10,6,0.514958931319569,0.804409214182563,1.319368145502132
SpectralClustering,low_data,9,5,10,7,0.5459692491763294,0.8190996576404604,1.3650689068167898
SpectralClustering,low_data,9,5,10,8,0.5460583630841636,0.8189863425373435,1.3650447056215071
SpectralClustering,low_data,9,5,10,9,0.5445078206594046,0.8166633476941793,1.3611711683535839
SpectralClustering,low_data,9,5,10,10,0.545762255563573,0.8182675936092484,1.3640298491728213
SpectralClustering,low_data,9,5,10,11,0.5459881787255061,0.8180662278470443,1.3640544065725504
SpectralClustering,low_data,9,5,10,12,0.5457088476554011,0.8178865112733188,1.3635953589287197
SpectralClustering,low_data,9,5,10,13,0.5450612630431618,0.8164523655654854,1.3615136286086473
SpectralClustering,low_data,9,5,10,14,0.54384614758704,0.8153786672156883,1.3592248148027282
SpectralClustering,low_data,9,5,10,15,0.5435093192696877,0.8146176386707692,1.358126957940457
SpectralClustering,low_data,9,5,10,16,0.6594464644737837,0.8556912697279839,1.5151377342017676
