name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,low_data,7,2,10,0.001,-0.009300709472219233,0.03227608100393824,0.022975371531719004
SpectACl,low_data,7,2,10,0.002,-0.007121833832858751,0.034203283810133246,0.027081449977274494
SpectACl,low_data,7,2,10,0.003,-0.019819766558430832,0.08796598995450557,0.06814622339607473
SpectACl,low_data,7,2,10,0.004,-0.032698963557150865,0.1695274157223702,0.13682845216521933
SpectACl,low_data,7,2,10,0.005,-0.031842223013836816,0.24321839482350135,0.21137617180966453
SpectACl,low_data,7,2,10,0.006,-0.024058869550503906,0.28821616051698784,0.26415729096648394
SpectACl,low_data,7,2,10,0.007,-0.006405155805617422,0.3325961684664921,0.3261910126608747
SpectACl,low_data,7,2,10,0.008,0.01952930607464386,0.3808836681413207,0.40041297421596456
SpectACl,low_data,7,2,10,0.009,0.029437954974631482,0.4067215745192466,0.4361595294938781
SpectACl,low_data,7,2,10,0.01,0.051636156631908806,0.4391646851048748,0.49080084173678357
SpectACl,low_data,7,2,10,0.02,0.26490413480693453,0.6492145933874367,0.9141187281943712
SpectACl,low_data,7,2,10,0.03,0.47230519574507246,0.752518470928535,1.2248236666736074
SpectACl,low_data,7,2,10,0.04,0.6170589090152663,0.8007286841538247,1.4177875931690909
SpectACl,low_data,7,2,10,0.05,0.8090474728585384,0.888487981681365,1.6975354545399033
SpectACl,low_data,7,2,10,0.06,0.8591301838030495,0.8846138330623524,1.743744016865402
SpectACl,low_data,7,2,10,0.07,0.8994143504538477,0.9052273702376571,1.8046417206915049
SpectACl,low_data,7,2,10,0.08,0.9221058837762323,0.9037599975542493,1.8258658813304816
SpectACl,low_data,7,2,10,0.09,0.9143849323102359,0.8926027040312627,1.8069876363414985
SpectACl,low_data,7,2,10,0.1,0.8638537755245316,0.8693296076378522,1.7331833831623837
SpectACl,low_data,7,2,10,0.12,0.7786553568466954,0.799313253093962,1.5779686099406574
SpectACl,low_data,7,2,10,0.15,0.7038960799951601,0.7523534393235903,1.4562495193187504
SpectACl,low_data,7,2,10,0.2,0.7018220802645072,0.7383959300020314,1.4402180102665385
SpectACl,low_data,7,2,10,0.25,0.5829667839079955,0.6800276357531276,1.2629944196611231
SpectACl,low_data,7,2,10,0.3,0.5083973691411217,0.6303471331392524,1.1387445022803742
SpectACl,low_data,7,2,10,0.4,0.699909211448943,0.695532800140511,1.395442011589454
SpectACl,low_data,7,2,10,0.5,0.6875726982728073,0.7051785565551701,1.3927512548279775
SpectACl,low_data,7,5,10,0.001,0.0,0.0,0.0
SpectACl,low_data,7,5,10,0.002,0.0,0.0,0.0
SpectACl,low_data,7,5,10,0.003,0.0011833740307959767,0.003869545426177772,0.005052919456973749
SpectACl,low_data,7,5,10,0.004,-0.002398048803768235,0.013654448602956525,0.011256399799188289
SpectACl,low_data,7,5,10,0.005,-0.005303441884164121,0.029157469724064893,0.023854027839900774
SpectACl,low_data,7,5,10,0.006,-0.009012131028111443,0.03931658462864761,0.030304453600536164
SpectACl,low_data,7,5,10,0.007,-0.00342832582303434,0.026876533932826227,0.023448208109791886
SpectACl,low_data,7,5,10,0.008,-0.004237533711312015,0.03309606673320659,0.02885853302189458
SpectACl,low_data,7,5,10,0.009,-0.006163257813202081,0.05424014884632321,0.04807689103312113
SpectACl,low_data,7,5,10,0.01,-0.00894850173435212,0.06915449195222013,0.060205990217868016
SpectACl,low_data,7,5,10,0.02,0.010995861141179395,0.3667748689678544,0.3777707301090338
SpectACl,low_data,7,5,10,0.03,0.09092604102434157,0.5017610520989114,0.592687093123253
SpectACl,low_data,7,5,10,0.04,0.20850926825297167,0.6125316765606694,0.8210409448136411
SpectACl,low_data,7,5,10,0.05,0.3178220409592212,0.6969768274905542,1.0147988684497755
SpectACl,low_data,7,5,10,0.06,0.6661407841360033,0.8393533401341939,1.5054941242701974
SpectACl,low_data,7,5,10,0.07,0.7542884125469197,0.8742753638597118,1.6285637764066316
SpectACl,low_data,7,5,10,0.08,0.7367541977449946,0.8722820534039235,1.6090362511489182
SpectACl,low_data,7,5,10,0.09,0.8695624656379568,0.9050160129871864,1.774578478625143
SpectACl,low_data,7,5,10,0.1,0.8490360142322168,0.918218858262694,1.7672548724949109
SpectACl,low_data,7,5,10,0.12,0.5277219308255661,0.7576227182482403,1.2853446490738065
SpectACl,low_data,7,5,10,0.15,0.5278495384510975,0.7579853741409163,1.2858349125920139
SpectACl,low_data,7,5,10,0.2,0.59367724751077,0.7829128549696251,1.376590102480395
SpectACl,low_data,7,5,10,0.25,0.9001672777838925,0.902972280892159,1.8031395586760515
SpectACl,low_data,7,5,10,0.3,0.6937818989303838,0.7873834492102819,1.4811653481406657
SpectACl,low_data,7,5,10,0.4,0.47608655513517284,0.7208596341999621,1.196946189335135
SpectACl,low_data,7,5,10,0.5,0.5119011250370248,0.6955695843623263,1.207470709399351
SpectACl,low_data,7,10,10,0.001,0.0,0.0,0.0
SpectACl,low_data,7,10,10,0.002,0.0,0.0,0.0
SpectACl,low_data,7,10,10,0.003,0.0,0.0,0.0
SpectACl,low_data,7,10,10,0.004,0.0,0.0,0.0
SpectACl,low_data,7,10,10,0.005,0.0,0.0,0.0
SpectACl,low_data,7,10,10,0.006,0.00038610475363539727,0.004029874270485339,0.004415979024120736
SpectACl,low_data,7,10,10,0.007,-0.00024228147303827544,0.003752179881269853,0.003509898408231578
SpectACl,low_data,7,10,10,0.008,3.297084622906702e-05,0.011187510714906158,0.011220481561135224
SpectACl,low_data,7,10,10,0.009,-0.0012553243976902997,0.01800904249248038,0.01675371809479008
SpectACl,low_data,7,10,10,0.01,-0.00344090279049629,0.03383507059689648,0.03039416780640019
SpectACl,low_data,7,10,10,0.02,0.010533312552995519,0.24350261727055933,0.25403592982355483
SpectACl,low_data,7,10,10,0.03,0.08392457551350643,0.493876149180976,0.5778007246944824
SpectACl,low_data,7,10,10,0.04,0.09197224448499329,0.5129221315549255,0.6048943760399188
SpectACl,low_data,7,10,10,0.05,0.2258028823450559,0.644263239964041,0.8700661223090969
SpectACl,low_data,7,10,10,0.06,0.46468261779302755,0.7862790906133457,1.2509617084063733
SpectACl,low_data,7,10,10,0.07,0.6453893906385303,0.864340802963379,1.5097301936019094
SpectACl,low_data,7,10,10,0.08,0.8295971905426025,0.9302828509706034,1.7598800415132059
SpectACl,low_data,7,10,10,0.09,0.7048363701833535,0.8875682696411,1.5924046398244536
SpectACl,low_data,7,10,10,0.1,0.8850737752559845,0.9400822021714684,1.8251559774274528
SpectACl,low_data,7,10,10,0.12,0.9122807939616786,0.9528904743177693,1.865171268279448
SpectACl,low_data,7,10,10,0.15,0.8548238477009806,0.917204933651951,1.7720287813529316
SpectACl,low_data,7,10,10,0.2,0.9152822563299263,0.914793114331779,1.8300753706617052
SpectACl,low_data,7,10,10,0.25,0.7471637397226918,0.859183796475852,1.6063475361985438
SpectACl,low_data,7,10,10,0.3,0.6757375445014903,0.7856346080270595,1.4613721525285497
SpectACl,low_data,7,10,10,0.4,0.6994238229030658,0.8249383024766065,1.5243621253796724
SpectACl,low_data,7,10,10,0.5,0.7167868707866202,0.8257047464984925,1.5424916172851126
SpectACl,low_data,7,50,10,0.001,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.002,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.003,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.004,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.005,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.006,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.007,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.008,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.009,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.01,0.0,0.0,0.0
SpectACl,low_data,7,50,10,0.02,-0.004571309123055679,0.04665092058700351,0.04207961146394783
SpectACl,low_data,7,50,10,0.03,0.029870949345619055,0.3280125526261539,0.357883501971773
