name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,low_data,1,5,10,0.1,0.7,2,0.43120110524304045,0.6075418303609084,1.0387429356039488
IDEC,low_data,1,5,10,0.1,0.7,5,0.6961893598144828,0.7913487506341518,1.4875381104486345
IDEC,low_data,1,5,10,0.1,0.8,2,0.431711120508421,0.6072848557992261,1.038995976307647
IDEC,low_data,1,5,10,0.1,0.8,5,0.6617936998675863,0.7672295554692579,1.429023255336844
IDEC,low_data,1,5,10,0.1,0.9,2,0.4264849122691871,0.6041718348998745,1.0306567471690615
IDEC,low_data,1,5,10,0.1,0.9,5,0.6858485494707255,0.7579224839926706,1.443771033463396
IDEC,low_data,1,5,10,0.1,1,2,0.4271051706096834,0.6024817232746695,1.0295868938843529
IDEC,low_data,1,5,10,0.1,1,5,0.6642675363425962,0.7408547357600299,1.4051222721026262
IDEC,low_data,1,5,10,0.01,0.1,2,0.5592982216027033,0.6924244977266315,1.2517227193293348
IDEC,low_data,1,5,10,0.01,0.1,5,0.6611194958097514,0.7759815647326476,1.4371010605423988
IDEC,low_data,1,5,10,0.01,0.2,2,0.5242484193552184,0.6838057656434307,1.208054184998649
IDEC,low_data,1,5,10,0.01,0.2,5,0.7314451740707149,0.7819850819401734,1.513430256010888
IDEC,low_data,1,5,10,0.01,0.3,2,0.5453085676323512,0.6789489296070971,1.2242574972394484
IDEC,low_data,1,5,10,0.01,0.3,5,0.7151247875131742,0.7879361949510686,1.503060982464243
IDEC,low_data,1,5,10,0.01,0.4,2,0.5725176762874722,0.7008224197071716,1.273340095994644
IDEC,low_data,1,5,10,0.01,0.4,5,0.5369491237440884,0.6806605767945775,1.217609700538666
IDEC,low_data,1,5,10,0.01,0.5,2,0.5783432729791324,0.7118629424157168,1.290206215394849
IDEC,low_data,1,5,10,0.01,0.5,5,0.5385006878938772,0.6835595727827649,1.222060260676642
IDEC,low_data,1,5,10,0.01,0.6,2,0.582425437071307,0.7145229475974186,1.2969483846687258
IDEC,low_data,1,5,10,0.01,0.6,5,0.5386381246913592,0.684255149039241,1.2228932737306002
IDEC,low_data,1,5,10,0.01,0.7,2,0.576786857037884,0.7003729768457925,1.2771598338836765
IDEC,low_data,1,5,10,0.01,0.7,5,0.5397590851697821,0.6851496102311434,1.2249086954009254
IDEC,low_data,1,5,10,0.01,0.8,2,0.6047906497067753,0.7273574575058417,1.3321481072126171
IDEC,low_data,1,5,10,0.01,0.8,5,0.6734932401640923,0.751611328310026,1.4251045684741181
IDEC,low_data,1,5,10,0.01,0.9,2,0.5728369055585176,0.6820008510393368,1.2548377565978543
IDEC,low_data,1,5,10,0.01,0.9,5,0.6896191612755733,0.7622609911996989,1.4518801524752722
IDEC,low_data,1,5,10,0.01,1,2,0.5878432389811729,0.6959401558520466,1.2837833948332196
IDEC,low_data,1,5,10,0.01,1,5,0.5871594544682714,0.6972055620017109,1.2843650164699825
IDEC,low_data,1,10,10,1,0.1,2,0.6339343891474376,0.8068968255717114,1.4408312147191489
IDEC,low_data,1,10,10,1,0.1,5,0.6108091641959731,0.7746444743221965,1.3854536385181695
IDEC,low_data,1,10,10,1,0.1,10,0.7948274028872051,0.8979158707438817,1.6927432736310868
IDEC,low_data,1,10,10,1,0.2,2,0.5455823426829814,0.7346356322093385,1.28021797489232
IDEC,low_data,1,10,10,1,0.2,5,0.6717054129309298,0.8086832076259511,1.480388620556881
IDEC,low_data,1,10,10,1,0.2,10,0.787923183530092,0.8926150475832226,1.6805382311133146
IDEC,low_data,1,10,10,1,0.3,2,0.5449424398439557,0.7352126662489653,1.280155106092921
IDEC,low_data,1,10,10,1,0.3,5,0.6750231296881543,0.8133064034604119,1.4883295331485662
IDEC,low_data,1,10,10,1,0.3,10,0.5944410825571499,0.7896457692540593,1.384086851811209
IDEC,low_data,1,10,10,1,0.4,2,0.548326644442874,0.738854026627686,1.28718067107056
IDEC,low_data,1,10,10,1,0.4,5,0.7146825522282778,0.8280628016243765,1.5427453538526543
IDEC,low_data,1,10,10,1,0.4,10,0.5324053744260986,0.7606005837701304,1.293005958196229
IDEC,low_data,1,10,10,1,0.5,2,0.5454133251292779,0.7357018175265037,1.2811151426557816
IDEC,low_data,1,10,10,1,0.5,5,0.7148741710553547,0.8284514137199943,1.5433255847753489
IDEC,low_data,1,10,10,1,0.5,10,0.398670114444856,0.6419592302309259,1.040629344675782
IDEC,low_data,1,10,10,1,0.6,2,0.5461303598698477,0.7365152096495904,1.282645569519438
IDEC,low_data,1,10,10,1,0.6,5,0.7283183088302443,0.8319497954076807,1.560268104237925
IDEC,low_data,1,10,10,1,0.6,10,0.43860284224594004,0.6392592094702083,1.0778620517161484
IDEC,low_data,1,10,10,1,0.7,2,0.5530926975398918,0.7453298866811138,1.2984225842210055
IDEC,low_data,1,10,10,1,0.7,5,0.5953306695241262,0.8077018443906232,1.4030325139147495
IDEC,low_data,1,10,10,1,0.7,10,0.4522511067704144,0.6828260419120895,1.135077148682504
IDEC,low_data,1,10,10,1,0.8,2,0.5510975078279904,0.7439064098423751,1.2950039176703654
IDEC,low_data,1,10,10,1,0.8,5,0.7564156406776528,0.8673959680739527,1.6238116087516055
IDEC,low_data,1,10,10,1,0.8,10,0.5608341508055946,0.7438661361004781,1.3047002869060726
IDEC,low_data,1,10,10,1,0.9,2,0.5575838961145986,0.7502101741979582,1.3077940703125568
IDEC,low_data,1,10,10,1,0.9,5,0.6621367791923902,0.8376991922393237,1.4998359714317138
IDEC,low_data,1,10,10,1,0.9,10,0.46382912581663643,0.6997182806400587,1.163547406456695
IDEC,low_data,1,10,10,1,1,2,0.5589725410048841,0.7500434348864673,1.3090159758913513
IDEC,low_data,1,10,10,1,1,5,0.6037536324210293,0.8005691853942996,1.4043228178153289
IDEC,low_data,1,10,10,1,1,10,0.4676695214234964,0.6913223811114982,1.1589919025349946
IDEC,low_data,1,10,10,0.1,0.1,2,0.3889917871019541,0.6215820898291202,1.0105738769310744
IDEC,low_data,1,10,10,0.1,0.1,5,0.6061804534715833,0.7657053341557318,1.3718857876273152
IDEC,low_data,1,10,10,0.1,0.1,10,0.8815195053626768,0.9196042307212943,1.8011237360839711
IDEC,low_data,1,10,10,0.1,0.2,2,0.5966317021904254,0.7628808882876575,1.359512590478083
IDEC,low_data,1,10,10,0.1,0.2,5,0.544157340998229,0.7391711270432524,1.2833284680414814
IDEC,low_data,1,10,10,0.1,0.2,10,0.7475931329351748,0.8661346366450017,1.6137277695801764
IDEC,low_data,1,10,10,0.1,0.3,2,0.5565509360189091,0.7114473047349111,1.2679982407538204
IDEC,low_data,1,10,10,0.1,0.3,5,0.6635369140625809,0.7956361707053407,1.4591730847679214
IDEC,low_data,1,10,10,0.1,0.3,10,0.5168913348383485,0.7642832567930034,1.281174591631352
IDEC,low_data,1,10,10,0.1,0.4,2,0.5631994296045639,0.7146731584545711,1.277872588059135
IDEC,low_data,1,10,10,0.1,0.4,5,0.6991570380661061,0.8069463681068205,1.5061034061729266
IDEC,low_data,1,10,10,0.1,0.4,10,0.561552409177309,0.7732642479376302,1.3348166571149391
IDEC,low_data,1,10,10,0.1,0.5,2,0.5746606853216594,0.7261028118313461,1.3007634971530053
IDEC,low_data,1,10,10,0.1,0.5,5,0.6993947600088318,0.807045756499124,1.506440516507956
IDEC,low_data,1,10,10,0.1,0.5,10,0.47854003784517374,0.6909279577573904,1.169467995602564
IDEC,low_data,1,10,10,0.1,0.6,2,0.5907030355916422,0.7311289913657867,1.3218320269574289
IDEC,low_data,1,10,10,0.1,0.6,5,0.7000785940557462,0.8082080702659427,1.5082866643216888
IDEC,low_data,1,10,10,0.1,0.6,10,0.48333199551786754,0.6949621579139057,1.1782941534317732
IDEC,low_data,1,10,10,0.1,0.7,2,0.6367976897631877,0.7644884336271351,1.4012861233903229
IDEC,low_data,1,10,10,0.1,0.7,5,0.7002500290128715,0.8083453654341773,1.508595394447049
IDEC,low_data,1,10,10,0.1,0.7,10,0.47446830186230005,0.6862293397066844,1.1606976415689845
IDEC,low_data,1,10,10,0.1,0.8,2,0.4285298031072975,0.6445162839125315,1.0730460870198288
IDEC,low_data,1,10,10,0.1,0.8,5,0.7005251260472587,0.808985923515254,1.5095110495625126
IDEC,low_data,1,10,10,0.1,0.8,10,0.4876775121554348,0.6956306242516703,1.1833081364071052
IDEC,low_data,1,10,10,0.1,0.9,2,0.4280666628444581,0.6429837700050107,1.0710504328494688
IDEC,low_data,1,10,10,0.1,0.9,5,0.7009724646844909,0.8099188548173533,1.510891319501844
IDEC,low_data,1,10,10,0.1,0.9,10,0.6485488352548228,0.7965304423890861,1.445079277643909
IDEC,low_data,1,10,10,0.1,1,2,0.43024957104552647,0.644741483828194,1.0749910548737205
IDEC,low_data,1,10,10,0.1,1,5,0.6625849708689076,0.8031783781894569,1.4657633490583644
IDEC,low_data,1,10,10,0.1,1,10,0.6024073605297717,0.7811231980910041,1.3835305586207758
IDEC,low_data,1,10,10,0.01,0.1,2,0.4826349355674358,0.6503175654242394,1.1329525009916752
IDEC,low_data,1,10,10,0.01,0.1,5,0.5860666017771607,0.7366689905626421,1.3227355923398028
IDEC,low_data,1,10,10,0.01,0.1,10,0.8603692242455776,0.8964234560565034,1.756792680302081
IDEC,low_data,1,10,10,0.01,0.2,2,0.5545718024604906,0.7039906007282494,1.2585624031887401
IDEC,low_data,1,10,10,0.01,0.2,5,0.5314290774172932,0.7005839334366355,1.2320130108539287
IDEC,low_data,1,10,10,0.01,0.2,10,0.8605133133278033,0.8982932256154065,1.75880653894321
IDEC,low_data,1,10,10,0.01,0.3,2,0.5466145358070273,0.6946363258123149,1.2412508616193423
IDEC,low_data,1,10,10,0.01,0.3,5,0.6191431088000506,0.7540317085876896,1.3731748173877403
IDEC,low_data,1,10,10,0.01,0.3,10,0.5853694412831507,0.7721838448052629,1.3575532860884136
IDEC,low_data,1,10,10,0.01,0.4,2,0.5090980988280827,0.7050567920201046,1.2141548908481874
IDEC,low_data,1,10,10,0.01,0.4,5,0.6232429497961951,0.7485126381475825,1.3717555879437775
IDEC,low_data,1,10,10,0.01,0.4,10,0.4988091631483438,0.7061307307683989,1.2049398939167428
IDEC,low_data,1,10,10,0.01,0.5,2,0.5074510874071811,0.703452346598851,1.210903434006032
IDEC,low_data,1,10,10,0.01,0.5,5,0.6831860800730744,0.7869475579871393,1.4701336380602137
IDEC,low_data,1,10,10,0.01,0.5,10,0.5024354838861672,0.7084730837867969,1.210908567672964
IDEC,low_data,1,10,10,0.01,0.6,2,0.511170776217402,0.694122776952495,1.2052935531698972
IDEC,low_data,1,10,10,0.01,0.6,5,0.6850989774227401,0.7891136968466417,1.4742126742693817
IDEC,low_data,1,10,10,0.01,0.6,10,0.49937322618457136,0.7072557512703721,1.2066289774549435
IDEC,low_data,1,10,10,0.01,0.7,2,0.5119884555738005,0.6891676278162095,1.2011560833900101
IDEC,low_data,1,10,10,0.01,0.7,5,0.6853856933793798,0.7893775746282587,1.4747632680076386
IDEC,low_data,1,10,10,0.01,0.7,10,0.501994460166203,0.7122158718037265,1.2142103319699293
IDEC,low_data,1,10,10,0.01,0.8,2,0.5146560399333256,0.6907685514508182,1.2054245913841437
IDEC,low_data,1,10,10,0.01,0.8,5,0.6846878276248489,0.7886002855885491,1.473288113213398
IDEC,low_data,1,10,10,0.01,0.8,10,0.5014045507276148,0.7135866690753182,1.2149912198029331
IDEC,low_data,1,10,10,0.01,0.9,2,0.574617953248715,0.7225714911923291,1.2971894444410441
IDEC,low_data,1,10,10,0.01,0.9,5,0.6857262635950251,0.7895928036092096,1.4753190672042347
IDEC,low_data,1,10,10,0.01,0.9,10,0.5023848176124481,0.7172634609732684,1.2196482785857166
IDEC,low_data,1,10,10,0.01,1,2,0.5104705498661919,0.6920496165456868,1.2025201664118788
IDEC,low_data,1,10,10,0.01,1,5,0.6872958009783782,0.7911642175068733,1.4784600184852514
IDEC,low_data,1,10,10,0.01,1,10,0.5045252931450824,0.723806899095576,1.2283321922406585
IDEC,low_data,1,50,10,1,0.1,2,0.6044733577615294,0.825630684356725,1.4301040421182545
IDEC,low_data,1,50,10,1,0.1,5,0.46868105599862736,0.7017505722064115,1.1704316282050389
IDEC,low_data,1,50,10,1,0.1,10,0.4914634903199031,0.7119957645208022,1.2034592548407053
IDEC,low_data,1,50,10,1,0.2,2,0.6500933644647249,0.8352855676798027,1.4853789321445277
IDEC,low_data,1,50,10,1,0.2,5,0.4691081157942742,0.7022491226083273,1.1713572384026014
IDEC,low_data,1,50,10,1,0.2,10,0.45349289449691826,0.6996854468899635,1.1531783413868817
IDEC,low_data,1,50,10,1,0.3,2,0.6797355134388852,0.7952853224603686,1.4750208358992538
IDEC,low_data,1,50,10,1,0.3,5,0.46916298238484316,0.7023846616461664,1.1715476440310095
IDEC,low_data,1,50,10,1,0.3,10,0.6451537900066607,0.7748006904310002,1.419954480437661
IDEC,low_data,1,50,10,1,0.4,2,0.4909511046785866,0.7628119043727538,1.2537630090513403
IDEC,low_data,1,50,10,1,0.4,5,0.3211937479786841,0.5771480883588305,0.8983418363375146
IDEC,low_data,1,50,10,1,0.4,10,0.6722878817620691,0.803218470990737,1.475506352752806
IDEC,low_data,1,50,10,1,0.5,2,0.6558763818110773,0.8262212077415507,1.482097589552628
IDEC,low_data,1,50,10,1,0.5,5,0.6500123971724359,0.7786762218339235,1.4286886190063592
IDEC,low_data,1,50,10,1,0.5,10,0.6706137871043168,0.8004294360497023,1.4710432231540191
IDEC,low_data,1,50,10,1,0.6,2,0.5898525605632488,0.8134200429428874,1.403272603506136
IDEC,low_data,1,50,10,1,0.6,5,0.6497316896195494,0.7775237666070413,1.4272554562265907
IDEC,low_data,1,50,10,1,0.6,10,0.5671708730763538,0.7508406098475774,1.3180114829239313
IDEC,low_data,1,50,10,1,0.7,2,0.5739168013110015,0.8153548326996506,1.3892716340106521
IDEC,low_data,1,50,10,1,0.7,5,0.6518497643835984,0.7757116767718008,1.4275614411553992
IDEC,low_data,1,50,10,1,0.7,10,0.7912867243412917,0.8369455632849206,1.6282322876262123
IDEC,low_data,1,50,10,1,0.8,2,0.7105083476289878,0.8711484429382558,1.5816567905672436
IDEC,low_data,1,50,10,1,0.8,5,0.7441270756921143,0.8487540203898488,1.592881096081963
IDEC,low_data,1,50,10,1,0.8,10,0.7868726782767859,0.8292395625260799,1.6161122408028659
IDEC,low_data,1,50,10,1,0.9,2,0.7330589129781415,0.8230655214268953,1.556124434405037
IDEC,low_data,1,50,10,1,0.9,5,0.652181883357664,0.793221547490863,1.445403430848527
IDEC,low_data,1,50,10,1,0.9,10,0.6481826102793286,0.7883037794912022,1.436486389770531
IDEC,low_data,1,50,10,1,1,2,0.7267491319700434,0.8183703286683208,1.5451194606383643
IDEC,low_data,1,50,10,1,1,5,0.6523103224230501,0.7933649675912364,1.4456752900142864
IDEC,low_data,1,50,10,1,1,10,0.6736976286491115,0.8050518641464912,1.4787494927956026
IDEC,low_data,1,50,10,0.1,0.1,2,0.45613075992588803,0.7040242573284705,1.1601550172543584
IDEC,low_data,1,50,10,0.1,0.1,5,0.46366609982113505,0.6926231976203624,1.1562892974414973
IDEC,low_data,1,50,10,0.1,0.1,10,0.48669988136349335,0.7045462615356308,1.1912461428991241
IDEC,low_data,1,50,10,0.1,0.2,2,0.7314980811129731,0.8171931403893269,1.5486912215022999
IDEC,low_data,1,50,10,0.1,0.2,5,0.46287632366162773,0.6904474691001905,1.1533237927618183
IDEC,low_data,1,50,10,0.1,0.2,10,0.448826285359799,0.6921145525178232,1.1409408378776222
IDEC,low_data,1,50,10,0.1,0.3,2,0.7326784817855841,0.821032706662646,1.5537111884482302
IDEC,low_data,1,50,10,0.1,0.3,5,0.46310089893912637,0.6917232229338872,1.1548241218730135
IDEC,low_data,1,50,10,0.1,0.3,10,0.4485931681707186,0.691266532765873,1.1398597009365916
IDEC,low_data,1,50,10,0.1,0.4,2,0.6401018933734461,0.7787764006866568,1.4188782940601028
IDEC,low_data,1,50,10,0.1,0.4,5,0.3157917382065419,0.5659291272860916,0.8817208654926334
IDEC,low_data,1,50,10,0.1,0.4,10,0.4485227755865936,0.6911289621765492,1.1396517377631428
IDEC,low_data,1,50,10,0.1,0.5,2,0.6357400352675773,0.7747555821777139,1.4104956174452912
IDEC,low_data,1,50,10,0.1,0.5,5,0.31582721970532407,0.5660599359118536,0.8818871556171777
IDEC,low_data,1,50,10,0.1,0.5,10,0.3176969952422496,0.5722114532402555,0.889908448482505
IDEC,low_data,1,50,10,0.1,0.6,2,0.6382616291837311,0.7757712712789642,1.4140329004626953
IDEC,low_data,1,50,10,0.1,0.6,5,0.4635607247077987,0.6925204360037756,1.1560811607115742
IDEC,low_data,1,50,10,0.1,0.6,10,0.4488441178303872,0.6930060980851352,1.1418502159155224
IDEC,low_data,1,50,10,0.1,0.7,2,0.6479926983481441,0.7829865364760542,1.4309792348241983
IDEC,low_data,1,50,10,0.1,0.7,5,0.4633344485104402,0.6925676236866448,1.155902072197085
IDEC,low_data,1,50,10,0.1,0.7,10,0.4488337938092533,0.6929927506906891,1.1418265444999425
IDEC,low_data,1,50,10,0.1,0.8,2,0.6563371617023341,0.7855761286678301,1.4419132903701644
IDEC,low_data,1,50,10,0.1,0.8,5,0.46323449532996497,0.692386219931777,1.155620715261742
IDEC,low_data,1,50,10,0.1,0.8,10,0.44887133516666977,0.6932615460790916,1.1421328812457614
IDEC,low_data,1,50,10,0.1,0.9,2,0.7128641210902689,0.823667617774689,1.5365317388649578
IDEC,low_data,1,50,10,0.1,0.9,5,0.463261367832319,0.6924874157841843,1.1557487836165032
IDEC,low_data,1,50,10,0.1,0.9,10,0.44797729102103573,0.6901038855954208,1.1380811766164565
IDEC,low_data,1,50,10,0.1,1,2,0.6353715409738713,0.7644352013635086,1.39980674233738
IDEC,low_data,1,50,10,0.1,1,5,0.4632926654286447,0.6926001333169419,1.1558927987455867
IDEC,low_data,1,50,10,0.1,1,10,0.4481759537622467,0.6909368453917589,1.1391127991540055
IDEC,low_data,1,50,10,0.01,0.1,2,0.45524556125535875,0.6758398133963596,1.1310853746517182
IDEC,low_data,1,50,10,0.01,0.1,5,0.4620812197519862,0.6598882123295138,1.1219694320815
IDEC,low_data,1,50,10,0.01,0.1,10,0.4791110604175018,0.6881634147034107,1.1672744751209125
IDEC,low_data,1,50,10,0.01,0.2,2,0.45095471263946635,0.6677456156204916,1.118700328259958
IDEC,low_data,1,50,10,0.01,0.2,5,0.44325200172368595,0.6541357162750019,1.097387717998688
IDEC,low_data,1,50,10,0.01,0.2,10,0.47898161337951267,0.6873193441282891,1.1663009575078018
IDEC,low_data,1,50,10,0.01,0.3,2,0.44937858727704716,0.6649599938462738,1.114338581123321
IDEC,low_data,1,50,10,0.01,0.3,5,0.4442159778103379,0.6554018283116657,1.0996178061220037
IDEC,low_data,1,50,10,0.01,0.3,10,0.4426832757784461,0.6775835627898014,1.1202668385682475
IDEC,low_data,1,50,10,0.01,0.4,2,0.4493178442329617,0.6673382345644617,1.1166560787974236
IDEC,low_data,1,50,10,0.01,0.4,5,0.4446110895110804,0.6567894993274368,1.1014005888385172
IDEC,low_data,1,50,10,0.01,0.4,10,0.4441358005201377,0.681071331556839,1.1252071320769765
IDEC,low_data,1,50,10,0.01,0.5,2,0.5000333486918301,0.7168278162372731,1.2168611649291032
IDEC,low_data,1,50,10,0.01,0.5,5,0.29950945024875075,0.5303970657514386,0.8299065160001894
IDEC,low_data,1,50,10,0.01,0.5,10,0.4446370123733682,0.6821876180940231,1.1268246304673912
IDEC,low_data,1,50,10,0.01,0.6,2,0.5034416032126289,0.7201179135566695,1.2235595167692983
IDEC,low_data,1,50,10,0.01,0.6,5,0.2997363931421875,0.53080756004096,0.8305439531831474
IDEC,low_data,1,50,10,0.01,0.6,10,0.3155224339793469,0.5656863491191925,0.8812087830985393
IDEC,low_data,1,50,10,0.01,0.7,2,0.5018886020893064,0.7195076790080049,1.2213962810973114
IDEC,low_data,1,50,10,0.01,0.7,5,0.4427389691939519,0.6539132087475071,1.096652177941459
IDEC,low_data,1,50,10,0.01,0.7,10,0.3153924240036915,0.5651776692030019,0.8805700932066934
IDEC,low_data,1,50,10,0.01,0.8,2,0.44685358459025204,0.6621211661075824,1.1089747506978345
IDEC,low_data,1,50,10,0.01,0.8,5,0.4414403068508002,0.6516112492971553,1.0930515561479555
IDEC,low_data,1,50,10,0.01,0.8,10,0.4460922536152595,0.6845713267836698,1.1306635803989293
IDEC,low_data,1,50,10,0.01,0.9,2,0.44830120737964924,0.6641452411716763,1.1124464485513255
IDEC,low_data,1,50,10,0.01,0.9,5,0.4441925741298603,0.6561067229180486,1.1002992970479089
IDEC,low_data,1,50,10,0.01,0.9,10,0.4461207127262081,0.6846405957104797,1.1307613084366879
IDEC,low_data,1,50,10,0.01,1,2,0.44786235702872523,0.663927631836435,1.1117899888651603
IDEC,low_data,1,50,10,0.01,1,5,0.44344810814359154,0.6550939272245977,1.0985420353681892
IDEC,low_data,1,50,10,0.01,1,10,0.4463851919156231,0.6857263138161375,1.1321115057317606
IDEC,low_data,1,100,10,1,0.1,2,0.6538216571325451,0.8218823160613802,1.4757039731939252
IDEC,low_data,1,100,10,1,0.1,5,0.5134226953479263,0.734259140122574,1.2476818354705004
IDEC,low_data,1,100,10,1,0.1,10,0.5470950670904704,0.7656672314555116,1.312762298545982
