name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,low_data,0,2,10,1,0.1,2,0.5146614415630928,0.6683439266999638,1.1830053682630566
IDEC,low_data,0,2,10,1,0.2,2,0.6032912186160885,0.6792796756836358,1.2825708942997243
IDEC,low_data,0,2,10,1,0.3,2,0.36857314198279095,0.5179835149924147,0.8865566569752057
IDEC,low_data,0,2,10,1,0.4,2,0.4571083304895759,0.5718505373363101,1.028958867825886
IDEC,low_data,0,2,10,1,0.5,2,0.36864654091833804,0.5295688199051268,0.8982153608234649
IDEC,low_data,0,2,10,1,0.6,2,0.46374774221379195,0.5874439800168934,1.0511917222306852
IDEC,low_data,0,2,10,1,0.7,2,0.6396785100085711,0.6946118828688042,1.3342903928773753
IDEC,low_data,0,2,10,1,0.8,2,0.6461822551961687,0.7016841391114296,1.3478663943075984
IDEC,low_data,0,2,10,1,0.9,2,0.6411092533998056,0.6990137721379176,1.3401230255377232
IDEC,low_data,0,2,10,1,1,2,0.6417832738215414,0.7010535344910788,1.34283680831262
IDEC,low_data,0,2,10,0.1,0.1,2,0.6235043473436096,0.6954001265993802,1.3189044739429898
IDEC,low_data,0,2,10,0.1,0.2,2,0.6275963197397009,0.6980713065420957,1.3256676262817966
IDEC,low_data,0,2,10,0.1,0.3,2,0.566296857348672,0.6232129364518679,1.18950979380054
IDEC,low_data,0,2,10,0.1,0.4,2,0.44101043365314285,0.5683049683808914,1.0093154020340342
IDEC,low_data,0,2,10,0.1,0.5,2,0.5593474099352758,0.6431454114417152,1.202492821376991
IDEC,low_data,0,2,10,0.1,0.6,2,0.6215323449872868,0.677436642850203,1.29896898783749
IDEC,low_data,0,2,10,0.1,0.7,2,0.6434585962624325,0.6947026642880737,1.3381612605505062
IDEC,low_data,0,2,10,0.1,0.8,2,0.6507526590414431,0.7004565247497513,1.3512091837911944
IDEC,low_data,0,2,10,0.1,0.9,2,0.6602575656181167,0.7062400239734663,1.366497589591583
