name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,low_data,1,2,10,3,0.0493047513177601,0.13741568533964924,0.18672043665740934
SpectralClustering,low_data,1,2,10,4,0.669361219684997,0.7548005580282034,1.4241617777132003
SpectralClustering,low_data,1,2,10,5,0.6884773538230028,0.7912274747540137,1.4797048285770165
SpectralClustering,low_data,1,2,10,6,0.7644512981288745,0.8278450495672812,1.5922963476961556
SpectralClustering,low_data,1,2,10,7,0.6663229293589549,0.7864067420793952,1.45272967143835
SpectralClustering,low_data,1,2,10,8,0.6615201804911848,0.787229381367946,1.4487495618591306
SpectralClustering,low_data,1,2,10,9,0.6648493819936914,0.7811435000851786,1.44599288207887
SpectralClustering,low_data,1,2,10,10,0.6670377871802423,0.7878442277249618,1.4548820149052042
SpectralClustering,low_data,1,2,10,11,0.6701952845465966,0.7875364861485834,1.45773177069518
SpectralClustering,low_data,1,2,10,12,0.6795046816319746,0.7938738087629974,1.473378490394972
SpectralClustering,low_data,1,2,10,13,0.675845702578297,0.7838561569099249,1.4597018594882218
SpectralClustering,low_data,1,2,10,14,0.6835000894743213,0.7958211180494448,1.479321207523766
SpectralClustering,low_data,1,2,10,15,0.6832445553982962,0.7988675693925107,1.482112124790807
SpectralClustering,low_data,1,2,10,16,0.6830288915297543,0.7975256894790694,1.4805545810088239
SpectralClustering,low_data,1,2,10,17,0.6854371274389466,0.7933196144898941,1.4787567419288408
SpectralClustering,low_data,1,2,10,18,0.6997960989603482,0.8154105969680636,1.5152066959284118
SpectralClustering,low_data,1,2,10,19,0.782928980046879,0.8443669802478475,1.6272959602947266
SpectralClustering,low_data,1,2,10,20,0.782867441232609,0.8362401142248022,1.6191075554574113
SpectralClustering,low_data,1,2,10,25,0.6796621941519765,0.7962198665726551,1.4758820607246315
SpectralClustering,low_data,1,2,10,30,0.5951170978510477,0.7568663915968904,1.3519834894479381
SpectralClustering,low_data,1,2,10,35,0.6686235525217585,0.7906549872198344,1.459278539741593
SpectralClustering,low_data,1,2,10,40,0.6651620580221631,0.7984480358598551,1.4636100938820182
SpectralClustering,low_data,1,2,10,45,0.658388836831162,0.7824606347717065,1.4408494716028684
SpectralClustering,low_data,1,2,10,50,0.5739507740067278,0.7422362707511131,1.3161870447578408
SpectralClustering,low_data,1,2,10,55,0.5690603815978508,0.7402491969365737,1.3093095785344244
SpectralClustering,low_data,1,2,10,60,0.5508866282676854,0.7272142626482481,1.2781008909159335
SpectralClustering,low_data,1,2,10,65,0.5509655005735685,0.7308076611621004,1.281773161735669
