name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,low_data,2,2,10,0.1,2,0.47186495094143727,0.601022123764637,1.0728870747060744
DEC,low_data,2,2,10,0.2,2,0.5201955032832354,0.6635138149081673,1.1837093181914027
DEC,low_data,2,2,10,0.3,2,0.49169390485072795,0.6147067961887294,1.1064007010394574
DEC,low_data,2,2,10,0.4,2,0.47476336904075506,0.6067183637316222,1.0814817327723774
DEC,low_data,2,2,10,0.5,2,0.4744107275357434,0.6013791685626603,1.0757898960984038
DEC,low_data,2,2,10,0.6,2,0.5231050695958072,0.6623556087644946,1.1854606783603017
DEC,low_data,2,2,10,0.7,2,0.5207478974158927,0.6636414295002505,1.1843893269161432
DEC,low_data,2,2,10,0.8,2,0.5186943075050809,0.6628419513516355,1.1815362588567164
DEC,low_data,2,2,10,0.9,2,0.5178080736942231,0.6597765969770971,1.1775846706713202
DEC,low_data,2,2,10,1,2,0.519314498366245,0.6581289017292056,1.1774434000954506
DEC,low_data,2,5,10,0.1,2,0.4006288282137699,0.6472405687521846,1.0478693969659545
DEC,low_data,2,5,10,0.1,5,0.6155455136215862,0.7715266259546236,1.3870721395762098
DEC,low_data,2,5,10,0.2,2,0.6096254348213216,0.7681863519561604,1.377811786777482
DEC,low_data,2,5,10,0.2,5,0.6348364740146639,0.7814873859246809,1.4163238599393448
DEC,low_data,2,5,10,0.3,2,0.5308119859304135,0.7221348368954513,1.252946822825865
DEC,low_data,2,5,10,0.3,5,0.5184679515728899,0.7081213379176694,1.2265892894905592
DEC,low_data,2,5,10,0.4,2,0.5351374544965875,0.7325502018721127,1.2676876563687003
DEC,low_data,2,5,10,0.4,5,0.5224547671593243,0.717624006849339,1.2400787740086634
DEC,low_data,2,5,10,0.5,2,0.5219824989718089,0.7100913681151136,1.2320738670869225
DEC,low_data,2,5,10,0.5,5,0.5631969298553997,0.7142290468994958,1.2774259767548957
DEC,low_data,2,5,10,0.6,2,0.4916480765603468,0.6326180021265392,1.1242660786868859
