name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,low_data,1,100,10,20,0.5,5000,0.23967011401847302,0.37403242768174916,0.6137025417002222
SCAR,low_data,1,100,10,20,0.6,5000,0.26670570286690864,0.4124745233856839,0.6791802262525926
SCAR,low_data,1,100,10,20,0.7,5000,0.27038516956782005,0.38249954267572683,0.6528847122435468
SCAR,low_data,1,100,10,20,0.8,5000,0.08745343248944723,0.20820077625885922,0.29565420874830645
SCAR,low_data,1,100,10,20,0.9,5000,0.00523396217296747,0.04374712085860556,0.04898108303157303
SCAR,low_data,1,100,10,25,0.5,5000,0.303521059072169,0.4756619156114476,0.7791829746836165
SCAR,low_data,1,100,10,25,0.6,5000,0.31806499860849163,0.5246690393860121,0.8427340379945036
SCAR,low_data,1,100,10,25,0.7,5000,0.28659660369799456,0.4311361229847008,0.7177327266826954
SCAR,low_data,1,100,10,25,0.8,5000,0.3488522350294808,0.513461969061584,0.8623142040910649
SCAR,low_data,1,100,10,25,0.9,5000,0.1984467073226864,0.4209975291162569,0.6194442364389433
SCAR,low_data,1,100,10,28,0.5,5000,0.3209432084010349,0.48567482163059705,0.8066180300316319
SCAR,low_data,1,100,10,28,0.6,5000,0.4155644641761492,0.5819473591920382,0.9975118233681874
SCAR,low_data,1,100,10,28,0.7,5000,0.315212922704694,0.5465121994596794,0.8617251221643734
SCAR,low_data,1,100,10,28,0.8,5000,0.2780977113226208,0.5757518008689452,0.8538495121915659
SCAR,low_data,1,100,10,28,0.9,5000,0.19494416305586482,0.46802090398507795,0.6629650670409428
SCAR,low_data,1,100,10,30,0.5,5000,0.3160119905009268,0.5311321707774808,0.8471441612784076
SCAR,low_data,1,100,10,30,0.6,5000,0.48114082261598523,0.6320501839109118,1.113191006526897
SCAR,low_data,1,100,10,30,0.7,5000,0.22008538595747654,0.46886944899332383,0.6889548349508003
SCAR,low_data,1,100,10,30,0.8,5000,0.2568253911360812,0.5517451997144206,0.8085705908505019
SCAR,low_data,1,100,10,30,0.9,5000,0.3504967872693954,0.5919324867132958,0.9424292739826912
SCAR,low_data,1,100,10,40,0.5,5000,0.3447660361377997,0.5731513593770918,0.9179173955148916
SCAR,low_data,1,100,10,40,0.6,5000,0.30785612123341083,0.5516954021258641,0.859551523359275
SCAR,low_data,1,100,10,40,0.7,5000,0.6048773465343292,0.7050414270997136,1.3099187736340427
SCAR,low_data,1,100,10,40,0.8,5000,0.3529986020767947,0.6574316023721483,1.010430204448943
SCAR,low_data,1,100,10,40,0.9,5000,0.30008806752014017,0.596073542097661,0.8961616096178011
SCAR,low_data,1,100,10,50,0.5,5000,0.29364443393141043,0.5376545208942404,0.8312989548256509
SCAR,low_data,1,100,10,50,0.6,5000,0.4453725088289493,0.6485766343519175,1.0939491431808668
SCAR,low_data,1,100,10,50,0.7,5000,0.6121908126156167,0.7748650445942622,1.3870558572098788
SCAR,low_data,1,100,10,50,0.8,5000,0.4218107717929253,0.6836575734105896,1.105468345203515
SCAR,low_data,1,100,10,50,0.9,5000,0.2950987333462573,0.5790834062799222,0.8741821396261795
SCAR,low_data,1,100,10,75,0.5,5000,0.3056059273361378,0.5423377721180083,0.847943699454146
SCAR,low_data,1,100,10,75,0.6,5000,0.3907535017793288,0.6161782789449773,1.0069317807243061
SCAR,low_data,1,100,10,75,0.7,5000,0.4085089753474865,0.6574491628580628,1.0659581382055492
SCAR,low_data,1,100,10,75,0.8,5000,0.46524413834241246,0.7165950126187425,1.181839150961155
SCAR,low_data,1,100,10,75,0.9,5000,0.3032024198001616,0.5991936813535425,0.9023961011537041
SCAR,low_data,1,100,10,100,0.5,5000,0.3611084473876078,0.6094228374475158,0.9705312848351235
SCAR,low_data,1,100,10,100,0.6,5000,0.38967059263464376,0.6136743862499805,1.0033449788846243
SCAR,low_data,1,100,10,100,0.7,5000,0.44195031037927196,0.6673456526771651,1.109295963056437
SCAR,low_data,1,100,10,100,0.8,5000,0.488842111551509,0.7422517565571543,1.2310938681086632
SCAR,low_data,1,100,10,100,0.9,5000,0.481585470663476,0.7171056160498311,1.1986910867133072
