name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,low_data,0,2,0.01,False,1707,0.03983593157880985,0.49884459970106515,0.538680531279875
DaDC,low_data,0,2,0.02,False,885,0.1500104193438618,0.5787669276582877,0.7287773470021496
DaDC,low_data,0,2,0.03,False,640,0.29086513991583196,0.6358755868943661,0.926740726810198
DaDC,low_data,0,2,0.04,False,477,0.4236105445280025,0.6730604235239843,1.0966709680519868
DaDC,low_data,0,2,0.05,False,349,0.5419908499230768,0.7063316129278924,1.248322462850969
DaDC,low_data,0,2,0.06,False,270,0.5906394728000115,0.7209616812221955,1.311601154022207
DaDC,low_data,0,2,0.07,False,203,0.5086758528601545,0.7096592351192493,1.218335087979404
DaDC,low_data,0,2,0.08,False,157,0.5997538533229128,0.7114330430469399,1.3111868963698528
DaDC,low_data,0,2,0.09,False,130,0.708809147439157,0.7559356121604174,1.4647447595995744
DaDC,low_data,0,2,0.1,False,102,0.8210823822671406,0.7757583505810197,1.5968407328481602
DaDC,low_data,0,2,0.11,False,93,0.6592678119523898,0.7182591757179463,1.3775269876703362
DaDC,low_data,0,2,0.12,False,74,0.6477388238188201,0.6903258042576246,1.3380646280764448
DaDC,low_data,0,2,0.13,False,63,0.6677716908653281,0.6874490371493306,1.3552207280146586
DaDC,low_data,0,2,0.14,False,62,0.6188436481558566,0.6661469794530437,1.2849906276089003
DaDC,low_data,0,2,0.15,False,54,0.6105942578794351,0.6737888738020171,1.2843831316814522
DaDC,low_data,0,2,0.16,False,49,0.5864043311049079,0.661695892707346,1.2481002238122538
DaDC,low_data,0,2,0.17,False,46,0.5616837581160135,0.6463048699886694,1.2079886281046828
DaDC,low_data,0,2,0.18,False,46,0.3840393239846443,0.5565517111284572,0.9405910351131015
DaDC,low_data,0,2,0.19,False,39,0.5120025669782571,0.6332440900593851,1.1452466570376423
DaDC,low_data,0,2,0.2,False,36,0.40232209538799185,0.5637650954276431,0.966087190815635
DaDC,low_data,0,2,0.21,False,40,0.4032595342312182,0.5728338567689306,0.9760933910001488
DaDC,low_data,0,2,0.22,False,34,0.2936850150093658,0.4917097185921811,0.7853947336015469
DaDC,low_data,0,2,0.23,False,36,0.2456528725903118,0.47378607344821794,0.7194389460385298
DaDC,low_data,0,2,0.24,False,29,0.162944974253746,0.41489876525969027,0.5778437395134363
DaDC,low_data,0,2,0.25,False,26,0.15070070100798655,0.37463115855548557,0.5253318595634722
DaDC,low_data,0,2,0.3,False,23,0.0958414302428159,0.2886906964366477,0.38453212667946357
DaDC,low_data,0,2,0.35,False,16,0.05437105731889979,0.20919372622100138,0.26356478353990115
DaDC,low_data,0,2,0.4,False,17,0.030598321694528505,0.14857637385070885,0.17917469554523735
DaDC,low_data,0,2,0.45,False,16,0.02246654226004575,0.12917678907791819,0.15164333133796393
DaDC,low_data,0,2,0.5,False,12,0.01162488075296026,0.08159606685521899,0.09322094760817926
DaDC,low_data,0,2,0.55,False,8,0.0060815823295503006,0.05609101019112427,0.06217259252067457
DaDC,low_data,0,2,0.6,False,9,0.0035235304025737916,0.03722155997212558,0.04074509037469937
DaDC,low_data,0,2,0.65,False,8,0.0024369542208562004,0.028027514792061583,0.030464469012917782
DaDC,low_data,0,2,0.7,False,9,0.002363021841326306,0.02719992450406923,0.029562946345395538
DaDC,low_data,0,2,0.75,False,9,0.0022913147707367574,0.026379355030085497,0.028670669800822255
DaDC,low_data,0,2,0.8,False,7,0.002325779724998204,0.026418363396698483,0.028744143121696687
DaDC,low_data,0,2,0.85,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,0.9,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,2,0.95,False,6,0.0023532202918371495,0.026446202660877393,0.028799422952714544
DaDC,low_data,0,5,0.01,False,4971,3.4430397336793364e-05,0.40776155564316047,0.40779598604049727
DaDC,low_data,0,5,0.02,False,3795,0.007288505838308923,0.43117447586394037,0.4384629817022493
DaDC,low_data,0,5,0.03,False,2777,0.04052406610900043,0.47076934323342295,0.5112934093424234
DaDC,low_data,0,5,0.04,False,1926,0.11786771034335483,0.5173330765872415,0.6352007869305963
DaDC,low_data,0,5,0.05,False,1439,0.20496774525007871,0.5599833943951601,0.7649511396452389
DaDC,low_data,0,5,0.06,False,1118,0.26488150424239,0.5968250962309337,0.8617066004733237
DaDC,low_data,0,5,0.07,False,956,0.3266039629646545,0.6280443094805618,0.9546482724452163
DaDC,low_data,0,5,0.08,False,830,0.409099718949293,0.6501007417640126,1.0592004607133054
DaDC,low_data,0,5,0.09,False,755,0.47113684687351765,0.673185422724409,1.1443222695979265
DaDC,low_data,0,5,0.1,False,701,0.5452066157527139,0.6851569809140405,1.2303635966667543
DaDC,low_data,0,5,0.11,False,662,0.5522866201933856,0.6937340955868221,1.2460207157802077
DaDC,low_data,0,5,0.12,False,624,0.5517001816459874,0.6863308376854338,1.2380310193314212
DaDC,low_data,0,5,0.13,False,620,0.5212785890309974,0.6809040380516179,1.2021826270826153
DaDC,low_data,0,5,0.14,False,606,0.5001654473346858,0.6813010159313788,1.1814664632660645
DaDC,low_data,0,5,0.15,False,579,0.5131128863019995,0.6935561045778676,1.2066689908798671
DaDC,low_data,0,5,0.16,False,575,0.5032764260991041,0.6790852443517756,1.1823616704508797
DaDC,low_data,0,5,0.17,False,576,0.4990897035349557,0.6788915772737129,1.1779812808086685
DaDC,low_data,0,5,0.18,False,570,0.5104753753679783,0.6823022403096559,1.1927776156776342
DaDC,low_data,0,5,0.19,False,563,0.5026591576961923,0.6690934667508434,1.1717526244470355
DaDC,low_data,0,5,0.2,False,545,0.5103729197901629,0.6928281402234285,1.2032010600135914
DaDC,low_data,0,5,0.21,False,535,0.5020350356719792,0.688848442690243,1.1908834783622222
DaDC,low_data,0,5,0.22,False,541,0.45426064641618674,0.6533439098017616,1.1076045562179484
DaDC,low_data,0,5,0.23,False,528,0.4381575155970208,0.6449056071669995,1.0830631227640204
DaDC,low_data,0,5,0.24,False,524,0.41796199095778624,0.6291728217503106,1.0471348127080968
DaDC,low_data,0,5,0.25,False,513,0.41395235227386545,0.6302642079397931,1.0442165602136586
DaDC,low_data,0,5,0.3,False,483,0.28128756396492394,0.5331408664407331,0.814428430405657
DaDC,low_data,0,5,0.35,False,423,0.21881349958654292,0.4731336815161383,0.6919471811026813
DaDC,low_data,0,5,0.4,False,340,0.17959788202474372,0.4613634636866728,0.6409613457114165
DaDC,low_data,0,5,0.45,False,265,0.1784462834997826,0.47389052620419686,0.6523368097039794
DaDC,low_data,0,5,0.5,False,195,0.17467694352276292,0.4657490469518653,0.6404259904746282
DaDC,low_data,0,5,0.55,False,150,0.13818685483759446,0.4004728676492942,0.5386597224868886
DaDC,low_data,0,5,0.6,False,108,0.0533332766070544,0.2380179856763449,0.2913512622833993
DaDC,low_data,0,5,0.65,False,81,0.03328269686332411,0.17682222371933295,0.21010492058265706
DaDC,low_data,0,5,0.7,False,67,0.026776021334931805,0.15774274407658362,0.18451876541151543
DaDC,low_data,0,5,0.75,False,58,0.025349332201562314,0.15176132962998545,0.17711066183154778
DaDC,low_data,0,5,0.8,False,46,0.024151873345192656,0.1475628110732661,0.17171468441845877
DaDC,low_data,0,5,0.85,False,44,0.024238621836836997,0.14709496487143384,0.17133358670827084
DaDC,low_data,0,5,0.9,False,40,0.024329242640576787,0.14722841628771302,0.1715576589282898
DaDC,low_data,0,5,0.95,False,35,0.024266195006562657,0.14713529049457813,0.1714014855011408
DaDC,low_data,0,10,0.01,False,5000,0.0,0.4074430677441708,0.4074430677441708
DaDC,low_data,0,10,0.02,False,4966,4.303783899407774e-05,0.4078264331641766,0.40786947100317067
DaDC,low_data,0,10,0.03,False,4163,0.003234198432655891,0.4214716129633392,0.42470581139599506
DaDC,low_data,0,10,0.04,False,3504,0.0151545044144382,0.4420269689118005,0.4571814733262387
