name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,low_data,6,2,0.001,2,10,0.01,0.7823955039305984,0.7779148606462423,1.5603103645768406
DipMeans,low_data,6,2,0.001,2,12,0.01,0.8281208362689256,0.812468902864993,1.6405897391339186
DipMeans,low_data,6,2,0.001,2,15,0.01,0.7982202548688765,0.8158859049166616,1.6141061597855382
DipMeans,low_data,6,2,0.001,2,20,0.01,0.7068847475176595,0.7977580333065706,1.5046427808242302
DipMeans,low_data,6,2,0.001,2,25,0.01,0.5468181437571163,0.7625106351249805,1.3093287788820969
DipMeans,low_data,6,2,0.001,2,30,0.01,0.5468181437571163,0.7625106351249805,1.3093287788820969
DipMeans,low_data,6,2,0.001,5,10,0.01,0.7684327864692919,0.7832739595721367,1.5517067460414287
DipMeans,low_data,6,2,0.001,5,12,0.01,0.8019629447136029,0.8009800969786403,1.6029430416922432
DipMeans,low_data,6,2,0.001,5,15,0.01,0.788053955480301,0.8137023758702226,1.6017563313505236
DipMeans,low_data,6,2,0.001,5,20,0.01,0.7093406848718761,0.801340034751227,1.5106807196231031
DipMeans,low_data,6,2,0.001,5,25,0.01,0.5621307794665572,0.7691745936721172,1.3313053731386744
DipMeans,low_data,6,2,0.001,5,30,0.01,0.5621307794665572,0.7691745936721172,1.3313053731386744
DipMeans,low_data,6,2,0.001,7,10,0.01,0.7386464971619774,0.8050069056397156,1.5436534028016928
DipMeans,low_data,6,2,0.001,7,12,0.01,0.8498765928038842,0.8404613937220714,1.6903379865259556
DipMeans,low_data,6,2,0.001,7,15,0.01,0.7944007873205147,0.8119171482969662,1.6063179356174808
DipMeans,low_data,6,2,0.001,7,20,0.01,0.6852065590052161,0.7863484319957516,1.4715549910009678
DipMeans,low_data,6,2,0.001,7,25,0.01,0.5574924438520699,0.764348977584635,1.321841421436705
DipMeans,low_data,6,2,0.001,7,30,0.01,0.5574924438520699,0.764348977584635,1.321841421436705
DipMeans,low_data,6,2,0.001,10,12,0.01,0.8502908482123137,0.8413345115261095,1.6916253597384232
DipMeans,low_data,6,2,0.001,10,15,0.01,0.7996655639830824,0.8174869063418789,1.6171524703249613
DipMeans,low_data,6,2,0.001,10,20,0.01,0.6851682977302594,0.7863150713726842,1.4714833691029436
DipMeans,low_data,6,2,0.001,10,25,0.01,0.554857352455,0.7635544576209403,1.3184118100759403
DipMeans,low_data,6,2,0.001,10,30,0.01,0.554857352455,0.7635544576209403,1.3184118100759403
DipMeans,low_data,6,2,0.001,12,15,0.01,0.7886917593976139,0.8134650587144637,1.6021568181120776
DipMeans,low_data,6,2,0.001,12,20,0.01,0.7066336278286178,0.7977117711294619,1.5043453989580797
DipMeans,low_data,6,2,0.001,12,25,0.01,0.5474001436701315,0.7629234448780431,1.3103235885481745
DipMeans,low_data,6,2,0.001,12,30,0.01,0.5474001436701315,0.7629234448780431,1.3103235885481745
DipMeans,low_data,6,2,0.001,15,20,0.01,0.7176309977334169,0.8008378009595764,1.5184687986929932
DipMeans,low_data,6,2,0.001,15,25,0.01,0.5515902000635913,0.7690507173187916,1.320640917382383
DipMeans,low_data,6,2,0.001,15,30,0.01,0.5515902000635913,0.7690507173187916,1.320640917382383
