name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,low_data,3,2,10,3,0.04394442255374164,0.11943127638788519,0.16337569894162682
SpectralClustering,low_data,3,2,10,4,0.5652167336340067,0.7302851848957745,1.2955019185297814
SpectralClustering,low_data,3,2,10,5,0.6886292480639735,0.7913408133725265,1.4799700614365001
SpectralClustering,low_data,3,2,10,6,0.7644512981288745,0.8278450495672811,1.5922963476961556
SpectralClustering,low_data,3,2,10,7,0.6663229293589549,0.7864067420793952,1.45272967143835
SpectralClustering,low_data,3,2,10,8,0.6615201804911848,0.7872293813679461,1.4487495618591308
SpectralClustering,low_data,3,2,10,9,0.6650528842511605,0.7811210530191538,1.4461739372703142
SpectralClustering,low_data,3,2,10,10,0.6649515298804841,0.7784434163867995,1.4433949462672837
SpectralClustering,low_data,3,2,10,11,0.6701952845465966,0.7875364861485834,1.45773177069518
SpectralClustering,low_data,3,2,10,12,0.6795046816319746,0.7938738087629975,1.473378490394972
SpectralClustering,low_data,3,2,10,13,0.675845702578297,0.7838561569099249,1.4597018594882218
SpectralClustering,low_data,3,2,10,14,0.6839975941739705,0.7965320873153294,1.4805296814892999
SpectralClustering,low_data,3,2,10,15,0.6831696251206371,0.7988066552756949,1.481976280396332
SpectralClustering,low_data,3,2,10,16,0.6831436606758446,0.7974006500259808,1.4805443107018255
SpectralClustering,low_data,3,2,10,17,0.6854371274389466,0.7933196144898941,1.4787567419288408
SpectralClustering,low_data,3,2,10,18,0.6997787657640856,0.8157492590015369,1.5155280247656226
SpectralClustering,low_data,3,2,10,19,0.782928980046879,0.8443669802478477,1.6272959602947268
SpectralClustering,low_data,3,2,10,20,0.782867441232609,0.836240114224802,1.619107555457411
SpectralClustering,low_data,3,2,10,25,0.6796621941519765,0.7962198665726552,1.4758820607246317
SpectralClustering,low_data,3,2,10,30,0.5951170978510477,0.7568663915968903,1.351983489447938
SpectralClustering,low_data,3,2,10,35,0.6684418287971259,0.7906127435535626,1.4590545723506885
SpectralClustering,low_data,3,2,10,40,0.6631921630897882,0.7970208973144683,1.4602130604042567
SpectralClustering,low_data,3,2,10,45,0.658388836831162,0.7824606347717065,1.4408494716028684
SpectralClustering,low_data,3,2,10,50,0.5739507740067278,0.742236270751113,1.3161870447578408
SpectralClustering,low_data,3,2,10,55,0.5690603815978508,0.7402491969365738,1.3093095785344246
SpectralClustering,low_data,3,2,10,60,0.5525074632975806,0.7276936223287921,1.2802010856263726
SpectralClustering,low_data,3,2,10,65,0.5506758112019182,0.7307305351353791,1.2814063463372973
SpectralClustering,low_data,3,2,10,70,0.530005015383738,0.7168327104993527,1.2468377258830907
SpectralClustering,low_data,3,2,10,75,0.5237812345485688,0.7098051542329359,1.2335863887815046
SpectralClustering,low_data,3,2,10,80,0.523460145520087,0.7161253504684387,1.2395854959885257
SpectralClustering,low_data,3,2,10,85,0.5193251129949514,0.7154330331211515,1.234758146116103
SpectralClustering,low_data,3,2,10,90,0.5248260848850791,0.7247389576421385,1.2495650425272176
