name,prefix,seed,dim,epsilon,min_samples,ari,nmi,sum
DBSCAN,low_data,0,2,0.008,9,0.5832034145985774,0.729207817204184,1.3124112318027614
DBSCAN,low_data,0,2,0.008,10,0.541181837422851,0.7163041613207961,1.257485998743647
DBSCAN,low_data,0,2,0.008,11,0.5035446454373944,0.6992270230557527,1.202771668493147
DBSCAN,low_data,0,2,0.008,12,0.4765094898846411,0.693404754319912,1.1699142442045531
DBSCAN,low_data,0,2,0.008,13,0.4616175992210138,0.687757446709393,1.1493750459304068
DBSCAN,low_data,0,2,0.008,14,0.43785427603401184,0.6726360720191379,1.1104903480531498
DBSCAN,low_data,0,2,0.008,15,0.38339374429920337,0.6494934074473688,1.0328871517465723
DBSCAN,low_data,0,2,0.008,16,0.352956402964338,0.625060480552578,0.9780168835169161
DBSCAN,low_data,0,2,0.008,17,0.3364713527591577,0.6130892839528591,0.9495606367120168
DBSCAN,low_data,0,2,0.008,18,0.321496369235361,0.6030103871654089,0.9245067564007698
DBSCAN,low_data,0,2,0.008,19,0.310612418884536,0.5931129720916943,0.9037253909762304
DBSCAN,low_data,0,2,0.008,20,0.3008881802830299,0.5855973881895029,0.8864855684725328
DBSCAN,low_data,0,2,0.009,2,0.8721729318275147,0.8296765246090442,1.701849456436559
DBSCAN,low_data,0,2,0.009,3,0.862754955903299,0.8445102784030499,1.707265234306349
DBSCAN,low_data,0,2,0.009,4,0.8438347286412079,0.8366238186609799,1.6804585473021878
DBSCAN,low_data,0,2,0.009,5,0.8118999045467328,0.8143853914078621,1.6262852959545948
DBSCAN,low_data,0,2,0.009,6,0.775508539269394,0.7982408708922902,1.5737494101616842
DBSCAN,low_data,0,2,0.009,7,0.7305708610460141,0.7878482286285529,1.518419089674567
DBSCAN,low_data,0,2,0.009,8,0.6900520383527183,0.7778293775467592,1.4678814158994775
DBSCAN,low_data,0,2,0.009,9,0.6551907109846246,0.7647333775260253,1.4199240885106499
DBSCAN,low_data,0,2,0.009,10,0.6279562082568135,0.7596969960707142,1.3876532043275276
DBSCAN,low_data,0,2,0.009,11,0.601460245123061,0.7514524555081312,1.352912700631192
DBSCAN,low_data,0,2,0.009,12,0.5602571627390495,0.7351440637680705,1.29540122650712
DBSCAN,low_data,0,2,0.009,13,0.5326911545889744,0.7310353199825242,1.2637264745714987
DBSCAN,low_data,0,2,0.009,14,0.500573123623459,0.713650367055193,1.214223490678652
DBSCAN,low_data,0,2,0.009,15,0.4812276577270478,0.7034795370248709,1.1847071947519185
DBSCAN,low_data,0,2,0.009,16,0.45685116072761545,0.6877498497536744,1.1446010104812898
DBSCAN,low_data,0,2,0.009,17,0.4394768992319578,0.676971786384483,1.1164486856164408
DBSCAN,low_data,0,2,0.009,18,0.4292830250487304,0.6690896819690949,1.0983727070178253
DBSCAN,low_data,0,2,0.009,19,0.3764116740798468,0.643460954759347,1.0198726288391937
DBSCAN,low_data,0,2,0.009,20,0.3640168436308942,0.6336711090397209,0.997687952670615
DBSCAN,low_data,0,2,0.01,2,0.8930197813788519,0.8613322330396798,1.7543520144185316
DBSCAN,low_data,0,2,0.01,3,0.8920028185023664,0.8785971897992261,1.7706000083015925
DBSCAN,low_data,0,2,0.01,4,0.8748270973579911,0.8737009010395052,1.7485279983974964
DBSCAN,low_data,0,2,0.01,5,0.8548613968927058,0.8546437466461133,1.709505143538819
DBSCAN,low_data,0,2,0.01,6,0.8266414938060176,0.8352541887157332,1.6618956825217508
DBSCAN,low_data,0,2,0.01,7,0.7990916617665983,0.8149054577781082,1.6139971195447065
DBSCAN,low_data,0,2,0.01,8,0.7587045328213173,0.7992465111538959,1.5579510439752133
DBSCAN,low_data,0,2,0.01,9,0.7117203029619733,0.7919754330941735,1.5036957360561467
DBSCAN,low_data,0,2,0.01,10,0.6812876621399412,0.7817150817349168,1.463002743874858
DBSCAN,low_data,0,2,0.01,11,0.6620991773174548,0.7714710960727288,1.4335702733901836
DBSCAN,low_data,0,2,0.01,12,0.6266726417305851,0.7654892368617816,1.3921618785923666
DBSCAN,low_data,0,2,0.01,13,0.5986247777518454,0.7565232144411571,1.3551479921930025
DBSCAN,low_data,0,2,0.01,14,0.5751176791610528,0.7483900384929031,1.323507717653956
DBSCAN,low_data,0,2,0.01,15,0.5375633485907371,0.7284453955938794,1.2660087441846164
DBSCAN,low_data,0,2,0.01,16,0.512097055681145,0.7173877740949025,1.2294848297760477
DBSCAN,low_data,0,2,0.01,17,0.496171660551625,0.7095084977851922,1.205680158336817
DBSCAN,low_data,0,2,0.01,18,0.48394142975620635,0.7034771018142212,1.1874185315704275
DBSCAN,low_data,0,2,0.01,19,0.47120386387278407,0.6956936299820361,1.1668974938548202
DBSCAN,low_data,0,2,0.01,20,0.45195760105459387,0.6853946241284015,1.1373522251829953
DBSCAN,low_data,0,2,0.015,2,0.9526475047073644,0.9256929715389304,1.8783404762462947
DBSCAN,low_data,0,2,0.015,3,0.9663038545159285,0.9536087228226022,1.9199125773385308
DBSCAN,low_data,0,2,0.015,4,0.967222250159129,0.955765524235732,1.9229877743948611
DBSCAN,low_data,0,2,0.015,5,0.9574652053710171,0.9481143816386268,1.905579587009644
DBSCAN,low_data,0,2,0.015,6,0.9343348444053572,0.9294305925114358,1.8637654369167929
DBSCAN,low_data,0,2,0.015,7,0.9281222616101211,0.9270519105488223,1.8551741721589434
DBSCAN,low_data,0,2,0.015,8,0.9164885630945309,0.9171855064785882,1.833674069573119
DBSCAN,low_data,0,2,0.015,9,0.9104101400324732,0.9117393216065238,1.822149461638997
DBSCAN,low_data,0,2,0.015,10,0.9038456305463585,0.9075541974669722,1.8113998280133305
DBSCAN,low_data,0,2,0.015,11,0.880380041831675,0.8884537264702222,1.768833768301897
DBSCAN,low_data,0,2,0.015,12,0.8628287083647352,0.8794966481466697,1.742325356511405
DBSCAN,low_data,0,2,0.015,13,0.8471627055214953,0.8754779677209887,1.7226406732424842
DBSCAN,low_data,0,2,0.015,14,0.8240126781368379,0.8648980625258821,1.68891074066272
DBSCAN,low_data,0,2,0.015,15,0.8148992552019888,0.8578651281260485,1.6727643833280372
DBSCAN,low_data,0,2,0.015,16,0.7936116042700793,0.8444333740099751,1.6380449782800544
DBSCAN,low_data,0,2,0.015,17,0.7737156573780682,0.8268920498270645,1.6006077072051328
DBSCAN,low_data,0,2,0.015,18,0.7383841214907407,0.822340341019649,1.5607244625103898
DBSCAN,low_data,0,2,0.015,19,0.7156392180924815,0.8150924496121261,1.5307316677046077
DBSCAN,low_data,0,2,0.015,20,0.7037681089277552,0.806326170950964,1.5100942798787194
DBSCAN,low_data,0,2,0.018,2,0.8463037070252126,0.8829944504570376,1.7292981574822504
DBSCAN,low_data,0,2,0.018,3,0.8583667426625539,0.9091343284180474,1.7675010710806012
DBSCAN,low_data,0,2,0.018,4,0.8696026261921725,0.9280594834991868,1.7976621096913594
DBSCAN,low_data,0,2,0.018,5,0.8705725089858277,0.9298513069084887,1.8004238158943164
DBSCAN,low_data,0,2,0.018,6,0.9602688752042289,0.9569407406177969,1.9172096158220258
DBSCAN,low_data,0,2,0.018,7,0.9474090824891063,0.9424647186287297,1.889873801117836
DBSCAN,low_data,0,2,0.018,8,0.9588846785848892,0.9554498692770413,1.9143345478619307
DBSCAN,low_data,0,2,0.018,9,0.9536573403794332,0.951162269128361,1.9048196095077943
DBSCAN,low_data,0,2,0.018,10,0.9487974635757503,0.944032358069459,1.8928298216452093
DBSCAN,low_data,0,2,0.018,11,0.9454663690152447,0.9412571011728519,1.8867234701880966
DBSCAN,low_data,0,2,0.018,12,0.9396284485731409,0.935141891236217,1.8747703398093578
DBSCAN,low_data,0,2,0.018,13,0.9152239251414941,0.9197134797226,1.834937404864094
DBSCAN,low_data,0,2,0.018,14,0.9096364756456764,0.913872136693872,1.8235086123395483
DBSCAN,low_data,0,2,0.018,15,0.9018276825700733,0.9063752345344543,1.8082029171045275
DBSCAN,low_data,0,2,0.018,16,0.881541130096478,0.8993760972864011,1.7809172273828793
DBSCAN,low_data,0,2,0.018,17,0.8760026384221161,0.8952276925485111,1.7712303309706272
DBSCAN,low_data,0,2,0.018,18,0.8610149713368083,0.8863136211381442,1.7473285924749524
DBSCAN,low_data,0,2,0.018,19,0.8467728574935253,0.876038241199033,1.7228110986925582
DBSCAN,low_data,0,2,0.018,20,0.8290738028593968,0.8644767191780725,1.6935505220374694
DBSCAN,low_data,0,2,0.02,2,0.8428124204398838,0.8756538669875417,1.7184662874274255
DBSCAN,low_data,0,2,0.02,3,0.853816603043702,0.9014742231397064,1.7552908261834084
DBSCAN,low_data,0,2,0.02,4,0.8660370448820158,0.9232787650553445,1.7893158099373603
DBSCAN,low_data,0,2,0.02,5,0.8706727100842192,0.9302601670543889,1.800932877138608
DBSCAN,low_data,0,2,0.02,6,0.8724078551706164,0.932817842602983,1.8052256977735994
DBSCAN,low_data,0,2,0.02,7,0.8661175782066433,0.9236038183328422,1.7897213965394854
DBSCAN,low_data,0,2,0.02,8,0.8544760705880077,0.9124887316410323,1.7669648022290398
DBSCAN,low_data,0,2,0.02,9,0.8687384344821887,0.9265912154987176,1.7953296499809062
DBSCAN,low_data,0,2,0.02,10,0.8631692465088278,0.9232273097352742,1.786396556244102
DBSCAN,low_data,0,2,0.02,11,0.8614220320060532,0.9208971040816871,1.7823191360877404
DBSCAN,low_data,0,2,0.02,12,0.8591667396859695,0.9178327019038514,1.7769994415898207
DBSCAN,low_data,0,2,0.02,13,0.9506752985237104,0.947251070413918,1.8979263689376284
DBSCAN,low_data,0,2,0.02,14,0.9461946280138157,0.9457393389199292,1.891933966933745
DBSCAN,low_data,0,2,0.02,15,0.9422516165053959,0.939681274897317,1.881932891402713
DBSCAN,low_data,0,2,0.02,16,0.9365588153277163,0.9346313686019713,1.8711901839296876
DBSCAN,low_data,0,2,0.02,17,0.9113448978808322,0.9174545675054697,1.828799465386302
DBSCAN,low_data,0,2,0.02,18,0.8986977751842982,0.9101582513151202,1.8088560264994182
DBSCAN,low_data,0,2,0.02,19,0.8948133052605505,0.9073154111994326,1.802128716459983
DBSCAN,low_data,0,2,0.02,20,0.8865266405716057,0.9023732718429167,1.7888999124145224
DBSCAN,low_data,0,2,0.022,2,0.7731667060029013,0.8311087244256333,1.6042754304285345
DBSCAN,low_data,0,2,0.022,3,0.7826959671608215,0.855209613352105,1.6379055805129266
DBSCAN,low_data,0,2,0.022,4,0.7942628847575128,0.876768163330461,1.6710310480879738
DBSCAN,low_data,0,2,0.022,5,0.8679234430890045,0.9253907475313865,1.793314190620391
DBSCAN,low_data,0,2,0.022,6,0.8714260774642671,0.9305908913265827,1.8020169687908498
DBSCAN,low_data,0,2,0.022,7,0.8701009215888194,0.9287968869334695,1.7988978085222889
DBSCAN,low_data,0,2,0.022,8,0.8672494689394044,0.9254472387156847,1.792696707655089
DBSCAN,low_data,0,2,0.022,9,0.8564835150863864,0.914223208168705,1.7707067232550915
DBSCAN,low_data,0,2,0.022,10,0.8526572340060257,0.9106551046738816,1.7633123386799072
DBSCAN,low_data,0,2,0.022,11,0.8514797248631601,0.9094082485373819,1.760887973400542
DBSCAN,low_data,0,2,0.022,12,0.8475994615776501,0.9060952843871202,1.7536947459647703
DBSCAN,low_data,0,2,0.022,13,0.8453223655926265,0.9034749093720696,1.748797274964696
DBSCAN,low_data,0,2,0.022,14,0.844190214092285,0.9026366997386065,1.7468269138308914
DBSCAN,low_data,0,2,0.022,15,0.8434185911943296,0.9016484007133001,1.7450669919076298
DBSCAN,low_data,0,2,0.022,16,0.8396688077239916,0.896943189769946,1.7366119974939376
DBSCAN,low_data,0,2,0.022,17,0.8488054368383481,0.9054753588032672,1.7542807956416153
DBSCAN,low_data,0,2,0.022,18,0.9419507209808967,0.9387096517625994,1.880660372743496
DBSCAN,low_data,0,2,0.022,19,0.9157514733742567,0.9210527014335406,1.8368041748077972
DBSCAN,low_data,0,2,0.022,20,0.9122179380181706,0.9182828889713119,1.8305008269894825
DBSCAN,low_data,0,2,0.025,2,0.5514587414307571,0.7109311917196646,1.2623899331504216
DBSCAN,low_data,0,2,0.025,3,0.5573008183185326,0.7291604355067283,1.2864612538252609
DBSCAN,low_data,0,2,0.025,4,0.5700940113255567,0.751542604820832,1.3216366161463888
DBSCAN,low_data,0,2,0.025,5,0.580416518635801,0.7681594298084233,1.3485759484442243
DBSCAN,low_data,0,2,0.025,6,0.5868594777291751,0.7775247560276464,1.3643842337568215
DBSCAN,low_data,0,2,0.025,7,0.5887492324871244,0.7793900900762316,1.368139322563356
DBSCAN,low_data,0,2,0.025,8,0.5888965278185385,0.7788749246880874,1.3677714525066258
DBSCAN,low_data,0,2,0.025,9,0.5881790900757159,0.7768434959066962,1.365022585982412
DBSCAN,low_data,0,2,0.025,10,0.6491959534609952,0.8240264098829052,1.4732223633439006
DBSCAN,low_data,0,2,0.025,11,0.697757955583948,0.8628437091043619,1.5606016646883099
DBSCAN,low_data,0,2,0.025,12,0.6964854727272396,0.860695424464226,1.5571808971914656
DBSCAN,low_data,0,2,0.025,13,0.6851298566519375,0.8465866701111283,1.531716526763066
DBSCAN,low_data,0,2,0.025,14,0.6827404926217768,0.8430817855804928,1.5258222782022697
DBSCAN,low_data,0,2,0.025,15,0.6815328507294106,0.8422107424004002,1.5237435931298107
DBSCAN,low_data,0,2,0.025,16,0.6810063625519105,0.8435419775271232,1.5245483400790336
DBSCAN,low_data,0,2,0.025,17,0.6784827993967947,0.8383445975282939,1.5168273969250885
DBSCAN,low_data,0,2,0.025,18,0.6770669583875399,0.8372205256549563,1.5142874840424962
DBSCAN,low_data,0,2,0.025,19,0.8357141304343031,0.8932985190230284,1.7290126494573315
DBSCAN,low_data,0,2,0.025,20,0.8359710738215582,0.8938918421900419,1.7298629160116001
DBSCAN,low_data,0,2,0.03,2,0.0263120733983256,0.15850040025365217,0.18481247365197778
DBSCAN,low_data,0,2,0.03,3,0.027624890805873853,0.1621293048836195,0.18975419568949337
DBSCAN,low_data,0,2,0.03,4,0.03516925336268032,0.18553431697678396,0.22070357033946428
DBSCAN,low_data,0,2,0.03,5,0.19600044571320452,0.47646417760807697,0.6724646233212814
DBSCAN,low_data,0,2,0.03,6,0.2051073252409931,0.4932806730195167,0.6983879982605098
DBSCAN,low_data,0,2,0.03,7,0.2073546815412959,0.49712345759579446,0.7044781391370903
DBSCAN,low_data,0,2,0.03,8,0.20765688238082525,0.4976144978248962,0.7052713802057214
DBSCAN,low_data,0,2,0.03,9,0.20979062063102424,0.501083699084666,0.7108743197156903
DBSCAN,low_data,0,2,0.03,10,0.21033881044695288,0.4998618216282936,0.7102006320752465
DBSCAN,low_data,0,2,0.03,11,0.29506129882756604,0.611519358071352,0.9065806568989181
DBSCAN,low_data,0,2,0.03,12,0.29673129200579484,0.6136498929850496,0.9103811849908444
