name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,low_data,8,100,10,10,0.5,500,0.0343532750446724,0.11475540573824694,0.14910868078291933
SCAR,low_data,8,100,10,10,0.5,1000,0.07080063361074664,0.1530893952436287,0.2238900288543753
SCAR,low_data,8,100,10,10,0.5,2000,0.06613771536728677,0.14918111455302752,0.2153188299203143
SCAR,low_data,8,100,10,10,0.5,2500,0.050683511634523275,0.14278644615983765,0.19346995779436094
SCAR,low_data,8,100,10,10,0.5,3000,0.037320365689986146,0.09642853300527002,0.13374889869525616
SCAR,low_data,8,100,10,10,0.5,4000,0.07990337133065167,0.15334682514419684,0.23325019647484851
SCAR,low_data,8,100,10,10,0.6,500,0.059662513516836276,0.13467713988426105,0.19433965340109732
SCAR,low_data,8,100,10,10,0.6,1000,0.030145557080856342,0.1028161320881045,0.13296168916896084
SCAR,low_data,8,100,10,10,0.6,2000,0.16667245985775322,0.2849749156655509,0.45164737552330414
SCAR,low_data,8,100,10,10,0.6,2500,0.19832500584482848,0.3101284453494132,0.5084534511942417
SCAR,low_data,8,100,10,10,0.6,3000,0.0803926877642823,0.1775382062687543,0.2579308940330366
SCAR,low_data,8,100,10,10,0.6,4000,0.03844770151925087,0.09530235076812593,0.1337500522873768
SCAR,low_data,8,100,10,10,0.7,500,0.14393883819507536,0.2986430547983837,0.44258189299345907
SCAR,low_data,8,100,10,10,0.7,1000,0.0994885363466335,0.2210721392854549,0.3205606756320884
SCAR,low_data,8,100,10,10,0.7,2000,0.12574994903525136,0.22959172590791416,0.3553416749431655
SCAR,low_data,8,100,10,10,0.7,2500,0.062492868171506635,0.1425805235782469,0.20507339174975353
SCAR,low_data,8,100,10,10,0.7,3000,0.0964459575598118,0.1906067017919323,0.28705265935174407
SCAR,low_data,8,100,10,10,0.7,4000,0.06981465794620388,0.14957581783094714,0.21939047577715104
SCAR,low_data,8,100,10,10,0.8,500,0.07001306274958174,0.1580192247242464,0.22803228747382814
SCAR,low_data,8,100,10,10,0.8,1000,0.04515706417834895,0.13817037159461498,0.18332743577296393
SCAR,low_data,8,100,10,10,0.8,2000,0.03452845234818909,0.11560852485540334,0.15013697720359243
SCAR,low_data,8,100,10,10,0.8,2500,0.055339286828561485,0.12396576062220142,0.17930504745076292
SCAR,low_data,8,100,10,10,0.8,3000,0.009920294865259275,0.026391895255154254,0.03631219012041353
SCAR,low_data,8,100,10,10,0.8,4000,0.0003084815358968955,0.0017672070610720212,0.0020756885969689166
SCAR,low_data,8,100,10,10,0.9,500,0.1284944252869517,0.2708941580661209,0.3993885833530726
SCAR,low_data,8,100,10,10,0.9,1000,0.09087826965286186,0.19219894101141344,0.28307721066427527
SCAR,low_data,8,100,10,10,0.9,2000,0.07370590402264587,0.18475617093657293,0.2584620749592188
SCAR,low_data,8,100,10,10,0.9,2500,0.0067249284253577644,0.053188338868774554,0.05991326729413232
SCAR,low_data,8,100,10,10,0.9,3000,0.032809386099337264,0.14563305199235682,0.17844243809169408
SCAR,low_data,8,100,10,10,0.9,4000,0.005721296339838443,0.04951401736805697,0.05523531370789541
SCAR,low_data,8,100,10,15,0.5,500,0.12029577827489203,0.2197366784205519,0.3400324566954439
SCAR,low_data,8,100,10,15,0.5,1000,0.13634293677701628,0.26674353938874235,0.40308647616575866
SCAR,low_data,8,100,10,15,0.5,2000,0.06402410233546978,0.1509835285015287,0.21500763083699848
SCAR,low_data,8,100,10,15,0.5,2500,0.06191513460325274,0.1544893480319077,0.21640448263516043
SCAR,low_data,8,100,10,15,0.5,3000,0.06281345320123287,0.15710513747958216,0.21991859068081504
SCAR,low_data,8,100,10,15,0.5,4000,0.09686386448587266,0.1662154112313426,0.26307927571721523
SCAR,low_data,8,100,10,15,0.6,500,0.08877823718266795,0.20556552179922885,0.2943437589818968
SCAR,low_data,8,100,10,15,0.6,1000,0.0875207009186468,0.2028463052948881,0.2903670062135349
SCAR,low_data,8,100,10,15,0.6,2000,0.16821924585548376,0.30646610605186386,0.4746853519073476
SCAR,low_data,8,100,10,15,0.6,2500,0.12501525006012043,0.250786827117594,0.3758020771777144
SCAR,low_data,8,100,10,15,0.6,3000,0.22049222368059884,0.3557356663827993,0.5762278900633981
SCAR,low_data,8,100,10,15,0.6,4000,0.24974316902699342,0.3534054173948171,0.6031485864218106
SCAR,low_data,8,100,10,15,0.7,500,0.14614840530333853,0.3231982400217711,0.4693466453251096
SCAR,low_data,8,100,10,15,0.7,1000,0.11819783439248895,0.27956632901499884,0.39776416340748777
SCAR,low_data,8,100,10,15,0.7,2000,0.14769693199356926,0.265024100332585,0.41272103232615426
SCAR,low_data,8,100,10,15,0.7,2500,0.07387931595481058,0.1472857385606076,0.22116505451541818
SCAR,low_data,8,100,10,15,0.7,3000,0.12268176402335738,0.2223856052952228,0.3450673693185802
SCAR,low_data,8,100,10,15,0.7,4000,0.06531099905488379,0.13360308445377372,0.19891408350865752
SCAR,low_data,8,100,10,15,0.8,500,0.10416756319549303,0.20528483919968982,0.30945240239518285
SCAR,low_data,8,100,10,15,0.8,1000,0.05947433246036716,0.16962116789088186,0.229095500351249
SCAR,low_data,8,100,10,15,0.8,2000,0.07392972908618352,0.15927057931796684,0.23320030840415035
SCAR,low_data,8,100,10,15,0.8,2500,0.06103649002004844,0.17031386310979954,0.23135035312984797
SCAR,low_data,8,100,10,15,0.8,3000,0.07097823225889063,0.18786030067174647,0.2588385329306371
SCAR,low_data,8,100,10,15,0.8,4000,0.08071798065359131,0.1886850120596932,0.2694029927132845
SCAR,low_data,8,100,10,15,0.9,500,0.12167559520351348,0.2823819429974109,0.4040575382009244
SCAR,low_data,8,100,10,15,0.9,1000,0.10849858831829898,0.2372409641951843,0.3457395525134833
SCAR,low_data,8,100,10,15,0.9,2000,0.09829962679443253,0.23828885542145428,0.33658848221588683
SCAR,low_data,8,100,10,15,0.9,2500,0.1377726468309704,0.27467002968366905,0.41244267651463945
SCAR,low_data,8,100,10,15,0.9,3000,0.13691479792200814,0.30971496919863595,0.44662976712064406
SCAR,low_data,8,100,10,15,0.9,4000,0.006050712906687559,0.04864714987302964,0.0546978627797172
SCAR,low_data,8,100,10,20,0.5,500,0.2047903362394776,0.39499651887730847,0.5997868551167861
SCAR,low_data,8,100,10,20,0.5,1000,0.16439358685160763,0.30136533480240646,0.4657589216540141
SCAR,low_data,8,100,10,20,0.5,2000,0.20726484022967676,0.3729775354892178,0.5802423757188946
SCAR,low_data,8,100,10,20,0.5,2500,0.23198219955944663,0.4216552975960169,0.6536374971554635
SCAR,low_data,8,100,10,20,0.5,3000,0.18869234440813262,0.33431952462617726,0.5230118690343099
SCAR,low_data,8,100,10,20,0.5,4000,0.134081565733567,0.2962898001050827,0.4303713658386497
SCAR,low_data,8,100,10,20,0.6,500,0.281181983956213,0.4261749329177289,0.707356916873942
SCAR,low_data,8,100,10,20,0.6,1000,0.2133441306732536,0.36181076330783196,0.5751548939810855
SCAR,low_data,8,100,10,20,0.6,2000,0.25681005622651254,0.4203491592147502,0.6771592154412627
SCAR,low_data,8,100,10,20,0.6,2500,0.1236760446038525,0.25386969243204127,0.3775457370358938
SCAR,low_data,8,100,10,20,0.6,3000,0.21817517835129027,0.38788591272160056,0.6060610910728909
SCAR,low_data,8,100,10,20,0.6,4000,0.21458874719672053,0.400662251782824,0.6152509989795445
SCAR,low_data,8,100,10,20,0.7,500,0.14838874262610388,0.28959802056803197,0.4379867631941359
SCAR,low_data,8,100,10,20,0.7,1000,0.25220795595831125,0.42843661902919866,0.6806445749875099
SCAR,low_data,8,100,10,20,0.7,2000,0.15312350539784142,0.3657958161254227,0.5189193215232641
SCAR,low_data,8,100,10,20,0.7,2500,0.18753339056584029,0.38247495481242716,0.5700083453782674
SCAR,low_data,8,100,10,20,0.7,3000,0.21464066578223276,0.46609117320186333,0.6807318389840961
SCAR,low_data,8,100,10,20,0.7,4000,0.27382823953635665,0.3876371831787755,0.6614654227151322
SCAR,low_data,8,100,10,20,0.8,500,0.08389504213615921,0.20167134385592733,0.28556638599208656
SCAR,low_data,8,100,10,20,0.8,1000,0.11168099465778748,0.23474593278759937,0.34642692744538683
SCAR,low_data,8,100,10,20,0.8,2000,0.09567396295959914,0.21681462735862525,0.3124885903182244
SCAR,low_data,8,100,10,20,0.8,2500,0.13097389316323568,0.26959198110617777,0.4005658742694135
SCAR,low_data,8,100,10,20,0.8,3000,0.13320201210970062,0.28621852971875306,0.4194205418284537
SCAR,low_data,8,100,10,20,0.8,4000,0.20553596542431368,0.4391395313666451,0.6446754967909587
SCAR,low_data,8,100,10,20,0.9,500,0.14018552915849866,0.3126551498249355,0.45284067898343416
SCAR,low_data,8,100,10,20,0.9,1000,0.19053544699331534,0.3613982411406875,0.5519336881340029
SCAR,low_data,8,100,10,20,0.9,2000,0.15049562109593806,0.3357035258250866,0.48619914692102467
SCAR,low_data,8,100,10,20,0.9,2500,0.183777021818318,0.38439392311241455,0.5681709449307326
SCAR,low_data,8,100,10,20,0.9,3000,0.12909140760804488,0.30091971376689464,0.4300111213749395
SCAR,low_data,8,100,10,20,0.9,4000,0.1291457694743643,0.2952874331462274,0.4244332026205917
SCAR,low_data,8,100,10,25,0.5,500,0.4161852076972287,0.5864106820172673,1.002595889714496
SCAR,low_data,8,100,10,25,0.5,1000,0.2476121963763444,0.46344061260400565,0.7110528089803501
