name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,low_data,1,2,1,0.75,2,2,10,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,2,15,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,2,20,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,2,25,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,2,30,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,2,35,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.75,2,5,10,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,5,15,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,5,20,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,5,25,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,5,30,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,5,35,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.75,2,7,10,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,7,15,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,7,20,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,7,25,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,7,30,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,7,35,0.5523324923298876,0.6537412442171572,1.2060737365470446
DipDECK,low_data,1,2,1,0.75,2,10,15,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.75,2,10,20,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.75,2,10,25,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.75,2,10,30,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.75,2,10,35,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.75,2,15,20,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.75,2,15,25,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.75,2,15,30,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.75,2,15,35,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.8,2,2,10,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,2,15,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,2,20,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,2,25,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,2,30,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,2,35,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.8,2,5,10,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,5,15,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,5,20,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,5,25,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,5,30,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,5,35,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.8,2,7,10,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,7,15,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,7,20,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,7,25,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,7,30,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,7,35,0.560874553741636,0.6593277211513914,1.2202022748930275
DipDECK,low_data,1,2,1,0.8,2,10,15,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.8,2,10,20,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.8,2,10,25,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.8,2,10,30,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.8,2,10,35,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.8,2,15,20,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.8,2,15,25,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.8,2,15,30,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.8,2,15,35,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.85,2,2,10,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,2,15,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,2,20,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,2,25,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,2,30,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,2,35,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.85,2,5,10,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,5,15,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,5,20,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,5,25,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,5,30,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,5,35,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.85,2,7,10,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,7,15,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,7,20,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,7,25,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,7,30,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,7,35,0.5631891816202719,0.6681735572988486,1.2313627389191204
DipDECK,low_data,1,2,1,0.85,2,10,15,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.85,2,10,20,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.85,2,10,25,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.85,2,10,30,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.85,2,10,35,0.7522035109482231,0.765127902708013,1.5173314136562361
DipDECK,low_data,1,2,1,0.85,2,15,20,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.85,2,15,25,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.85,2,15,30,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.85,2,15,35,0.7283235809029149,0.7477614475982234,1.4760850285011382
DipDECK,low_data,1,2,1,0.9,2,2,10,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,2,15,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,2,20,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,2,25,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,2,30,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,2,35,0.19072565408657802,0.37781457560768406,0.5685402296942621
DipDECK,low_data,1,2,1,0.9,2,5,10,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.9,2,5,15,0.5575644786450752,0.6560320711231556,1.2135965497682308
DipDECK,low_data,1,2,1,0.9,2,5,20,0.5575644786450752,0.6560320711231556,1.2135965497682308
